#	HDIC Project
#
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	KTB_entries : Kosanjibon Tenrei Bansho Meigi database
#
#	Kosanjibon Tenrei Bansho Meigi 篆隷萬象名義, Kosanji copy 高山寺本.
#	monk Kukai of the Heian Period 空海, c. 827-835.
#	A Hanzi (Chinese character) dictionary.
#
#	Version: 1.4.2
#	Date: 25 September 1994
#	Last update : 2 February 2022
#
#	Copyright (c) 1994-2022 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#	Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
#	Data License Information and Access Rights
#	License: 
#	Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
#	Access Rights (Availability): 
#	Open access
#
#	TSV Format information:
#	----------------------
#	TBID (v_www_xyz) 	: Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#	TB_vol_radical (xx#yyy)	: Volume(xx) and radical number(yyy)
#	TB_radical	: Radical of Chinese character 
#	Entry		: Headword
#	Entry_type	: For details, refer to the following section
#	Entry_diff	: Differences of transliteration with other scholars
#	SYID (vwwwxyyyzz)	: Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#	YYID (Ywwxxxyy-z)	: Volume(ww), leaf(xxx), line(yy) and number(z)
#	TB_remarks	: Editor's notes
#
#	Entry_type:
#	----------
#	Group a	--- Regular headword
#	1 Regular				: 隷書掲出字 (= Regular_clerical)
#	2 Regular_seal			: 隷書掲出字 篆書併存
#
#	Group b -- Embedded headword
#	3 Embedded_clerical		: 埋字 隷書字体
#	4 Embedded_omitted		: 埋字 脱落
#	5 Embedded_seal			: 埋字 篆書字体
#
#	Group c -- Omitted headword
#	6 Omitted				: 脱字 項目全体 脱落
#	7 Omitted-regular		: 脱字 隷書掲出字 脱落
#
#	Group d -- Variant of the Songben Yupian
#	8 Songben-Yupian		: 宋本《玉篇》増補之異体字
#
#   cf. Li 2015.
#   ＊6 Omitted : 項目全体脱落
#　　　　　　　　　 《説文解字》、《玉篇》残巻・佚文、《新撰字鏡》玉篇引用部分等、本文存
#
#	Abbreviations:
# 	-------------
#	TB	: Tenrei Bansho Meigi 篆隷万象名義, Kosanji copy 高山寺本
#	YY	: Yuanben Yupian 原本玉篇, fragments of vol.8, 9, 18, 19, 22, 24 and 27
#	SY	: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#
# 	白	: Shirafuji's transliteration 
# 	宮	: Miyazawa's transliteration
#	上	: Ueda's transliteration
#	呂	: Lv's transliteration
#
#	References:
#	----------
#	Shirafuji	: Shirafuji Noriyuki 白藤禮幸, An Index of Headwords in the Tenrei Bansho Meigi 掲出字索引, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辞書資料第一, Tokyo: Uiversity of Tokyo Press 東京大学出版会, 1977.
#	Miyazawa	: Miyazawa Toshimasa 宮澤俊雅, A List of Headwords with Notes in the Tenrei Bansho Meigi 掲出字一覧表, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辞書資料第一, Tokyo: University of Tokyo Press 東京大学出版会, 1977.
#	Ueda		: Ueda Tadashi 上田正, A Complete List of Fanqie in the Original Yupian 玉篇反切総覧, Kobe: Private edition, 1986.
#	Lv		: Lv Hao 呂浩, Zhuanli Wanxiang Mingyi: A Transliteration and Text-critical Notes 篆隸萬象名義校釋, Shanghai: Xuelin Press 學林出版社, 2007.
#   Li      : Li Yuan 李媛, Embedded and Omitted Headword: Issues Regarding Entry Counts in Tenrei-Bansho-Meigi 埋字と脱字―篆隷万象名義の掲出字数をめぐる問題―, Kuntengo to Kunten-Shiryo 訓点語と訓点資料 135: 60-78, 2015.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
TBID	TB_vol_radical	TB_radical	Entry	Entry_type	Entry_diff	SYID	YYID	TB_remarks
5_036_B52	v17#258	弓	㢵	Regular		b056b085		有埋字A。
5_036_B53	v17#258	弓	㢻	Embedded_clerical		b056b084		埋字A。宮澤無此字。
5_036_B61	v17#258	弓	弰	Regular		b056b086		
5_036_B62	v17#258	弓	彋	Regular		b056b087		
5_037_A11	v17#258	弓	𢏮	Regular		b056b091		
5_037_A11	v17#258	弓	⿲弓耑刂	Regular	宮	△		
5_037_A12	v17#258	弓	彄	Regular		△		
5_037_A21	v17#258	弓	𢏮	Regular		b056b091		
5_037_A211	v17#258	弓	弘	Embedded_clerical		b056b053		埋字B。〔𢏨：上文。〕次行同文、衍文。
5_037_A22	v17#258	弓	彇	Regular		b056b092		弭：原作⿰弓某。
5_037_A31	v17#258	弓	弽	Regular		b056b095		
5_037_A32	v17#258	弓	㢼	Regular		b056b093		有埋字B。
5_037_A33	v17#258	弓	𢏨	Embedded_clerical		b056b094		埋字B。
5_037_A41	v17#258	弓	𢐂	Regular		b056b096		
5_037_A42	v17#258	弓	㢾	Regular		b056b101		
5_037_A51	v17#258	弓	㣂	Regular		b056b102		
5_037_A52	v17#258	弓	弣	Regular		b056b103		
5_037_A61	v17#258	弓	㢬	Regular		b056b053		
5_037_A61	v17#258	弓	弘	Regular	宮	b056b053		
5_037_A62	v17#258	弓	㢩	Regular		b056b104		
5_037_B11	v17#258	弓	⿰行弓	Regular		▽		掲出字：未勘。刊字之異体歟。呂《校釋》州字之異体。
5_037_B12	v17#258	弓	弶	Regular		b057a011		掲出字：原作⿰阝京。
5_037_B21	v17#258	弓	弦	Regular		b056b105		
5_037_B22	v17#258	弓	㢨	Regular		b057a012		
5_037_B31	v17#258	弓	弤	Regular		b056b023		
5_037_B32	v17#258	弓	𢏤	Regular		b057a013		
5_037_B41	v17#259	弜	弜	Regular		b057a051		
5_037_B51	v17#259	弜	𢐈	Regular		b057a052		有埋字B三字。
5_037_B51	v17#259	弜	𢐀	Regular	宮	b057a052		
5_037_B52	v17#259	弜	𢐡	Embedded_clerical		b057a053		埋字B。
5_037_B53	v17#259	弜	弼	Embedded_clerical		b057a055		埋字B。
5_037_B54	v17#259	弜	㢸	Embedded_clerical		b057a054		埋字B。
5_037_B61	v17#259	弜	𢐲	Regular		b057a061		
5_038_A11	v17#260	斤	斤	Regular		b057a071		
5_038_A21	v17#260	斤	斧	Regular		b057a072		
5_038_A22	v17#260	斤	斨	Regular		b057a073		
5_038_A31	v17#260	斤	斫	Regular		b057a081		
5_038_A32	v17#260	斤	斪	Regular		b057a082		
5_038_A41	v17#260	斤	𣃁	Regular		b057a083		
5_038_A41	v17#260	斤	斸	Regular	宮	b057a083		
5_038_A42	v17#260	斤	斲	Regular		b057a084		
5_038_A43	v17#260	斤	𣃂	Embedded_clerical		b057a085		埋字B。
5_038_A51	v17#260	斤	釿	Regular		b057a086		
5_038_A52	v17#260	斤	斮	Regular		b057a087		
5_038_A61	v17#260	斤	所	Regular		b057a091		掲出字：原作𠩄。
5_038_A62	v17#260	斤	斯	Regular		b057a092		
5_038_A621	v17#260	斤	𣂕	Songben-Yupian		b057a093		
5_038_B11	v17#260	斤	斷	Regular		b057a094		有埋字B二字。
5_038_B12	v17#260	斤	𣂢	Embedded_clerical		b057a095		埋字B。
5_038_B13	v17#260	斤	𣃔	Regular	白	▽		
5_038_B13	v17#260	斤	籪	Embedded_clerical		▽		埋字B。
5_038_B131	v17#260	斤	断	Songben-Yupian		b057a101		
5_038_B14	v17#260	斤	𣂞	Regular		b057a102		
5_038_B21	v17#260	斤	𣂔	Regular		b057a103		
5_038_B22	v17#260	斤	新	Regular		b057a104		
5_038_B31	v17#260	斤	斬	Regular		b057a105		有埋字A・B。
5_038_B32	v17#260	斤	𣂞	Embedded_clerical		△(b057a102)		埋字A。
5_038_B321	v17#260	斤	𣂢	Embedded_clerical		b057a095		埋字B。混入歟。
5_038_B33	v17#260	斤	㔍	Regular	白	b057a107		
5_038_B33	v17#260	斤	𣃍	Regular		b057a107		掲出字：原作㔍。
5_038_B331	v17#260	斤	簛	Songben-Yupian		b057b011		宋本《玉篇》原作⿰箕斤。
5_038_B41	v17#260	斤	斱	Regular		b057a106		
5_038_B41	v17#260	斤	𣃈	Regular	宮	b057a106		
5_038_B42	v17#260	斤	㪾	Regular		b057b012		
5_038_B51	v17#260	斤	𣂯	Regular		b057b013		
5_038_B52	v17#260	斤	斦	Regular		b057b014		
5_038_B61	v17#260	斤	欣	Regular		△(a090a012)		
5_039_A11	v17#261	矛	矛	Regular		b057b031		有埋字B。
5_039_A12	v17#261	矛	𨥨	Embedded_clerical		b057b032		埋字B。
5_039_A21	v17#261	矛	𥍫	Regular		b057b033		
5_039_A22	v17#261	矛	𥎆	Regular		b057b034		
5_039_A31	v17#261	矛	矠	Regular		b057b041		
5_039_A32	v17#261	矛	𥍞	Regular	白	b057b044		
5_039_A32	v17#261	矛	䂇	Regular		b057b044		
5_039_A401	v17#261	矛	𥎊	Songben-Yupian		b057b045		
5_039_A41	v17#261	矛	矜	Regular		b057b046		
5_039_A42	v17#261	矛	𥍧	Regular		b057b051		掲出字：呂作𥍰。
5_039_A42	v17#261	矛	𥍠	Regular	宮	b057b051		
5_039_A51	v17#261	矛	䂎	Regular	白	b057b042		
5_039_A51	v17#261	矛	𥎞	Regular		b057b042		有埋字A一字・B二字。
5_039_A52	v17#261	矛	𥎥	Embedded_clerical		b057b043		埋字B。
5_039_A53	v17#261	矛	𥍴	Embedded_clerical		b057b054		埋字A。掲出字：宮澤作𥍪、呂作𥍴。今據呂。
5_039_A54	v17#261	矛	𥍹	Embedded_clerical		b057b053		埋字A。
5_039_A55	v17#261	矛	矟	Regular		b057b055		
5_039_A61	v17#261	矛	𥍮	Regular		b057b056		有埋字A・B。
5_039_A62	v17#261	矛	𥎌	Embedded_clerical		b057b057		埋字B。
5_039_A63	v17#261	矛	𥎂	Embedded_clerical		b057b061		埋字A。
5_039_A64	v17#261	矛	䂈	Regular		b057b062		
5_039_B11	v17#261	矛	𥍸	Regular		b057b063		
5_039_B12	v17#261	矛	𥎒	Regular		b057b067		
5_039_B12	v17#261	矛	𥍷	Regular	宮	b057b067		
5_039_B21	v17#261	矛	𥍯	Regular		b057b064		
5_039_B22	v17#261	矛	𥍽	Regular		b057b066		
5_039_B31	v17#262	戈	戈	Regular		b057b081		
5_039_B41	v17#262	戈	肈	Regular		b057b082		
5_039_B42	v17#262	戈	戎	Regular		b057b083		
5_039_B421	v17#262	戈	𢦦	Songben-Yupian		b057b091		
5_039_B51	v17#262	戈	戣	Regular		b057b092		
5_039_B52	v17#262	戈	𢧀	Regular		b057b093		
5_039_B61	v17#262	戈	戟	Regular		b057b094		
5_039_B611	v17#262	戈	𢧢	Songben-Yupian		b057b095		
5_039_B63	v17#262	戈	戛	Regular		b057b096		居桃反：呂《校釋》、𢧱之音注、掲出字脱。
5_040_A11	v17#262	戈	賊	Regular		b057b101		
5_040_A111	v17#262	戈	𧵪	Songben-Yupian		b057b102		
5_040_A12	v17#262	戈	戍	Regular		b057b103		
5_040_A21	v17#262	戈	戰	Regular		b057b104		
5_040_A22	v17#262	戈	戲	Regular		b057b105		
5_040_A31	v17#262	戈	或	Regular		b058a011		
5_040_A32	v17#262	戈	戜	Regular		b058a012		
5_040_A41	v17#262	戈	戭	Regular		b058a013		
5_040_A42	v17#262	戈	截	Regular		b058a014		
5_040_A42	v17#262	戈	𢧵	Regular	宮	b058a014		
5_040_A51	v17#262	戈	𢦟	Regular		b058a021		
5_040_A52	v17#262	戈	戕	Regular		b058a022		
5_040_A61	v17#262	戈	戮	Regular		b058a023		
5_040_A62	v17#262	戈	戡	Regular		b058a024		
5_040_B11	v17#262	戈	㦰	Regular		b058a025		
5_040_B12	v17#262	戈	𢦒	Regular		b058a031		掲出字：呂作哉。
5_040_B12	v17#262	戈	哉	Regular	白	b058a031		
5_040_B21	v17#262	戈	戩	Regular		b058a032		
5_040_B22	v17#262	戈	武	Regular		b058a033		
5_040_B31	v17#262	戈	戢	Regular		b058a034		
5_040_B32	v17#262	戈	戠	Regular		b058a041		
5_040_B41	v17#262	戈	𢦧	Regular		b058a042		掲出字：原作夷。有埋字B。
5_040_B42	v17#262	戈	𢧟	Embedded_clerical		▽		埋字B。掲出字：呂作𥍥。
5_040_B42	v17#262	戈	⿹戈冒	Regular	宮	▽		
5_040_B43	v17#262	戈	㦺	Regular		b058a043		
5_040_B51	v17#262	戈	𢧴	Regular		b058a044		
5_040_B52	v17#262	戈	𢧔	Regular		b058a045		
5_040_B61	v17#262	戈	㦷	Regular		b058a046		
5_040_B62	v17#262	戈	𢧣	Regular		b058a047		
5_041_A11	v17#262	戈	㦴	Regular		b058a051		
5_041_A12	v17#262	戈	㦻	Regular		b058a052		
5_041_A21	v17#262	戈	戧	Regular		b058a053		
5_041_A22	v17#262	戈	𢧉	Regular		b058a054		
5_041_A31	v17#262	戈	𢦛	Regular		b058a055		
5_041_A41	v17#263	殳	殳	Regular		b058a081		
5_041_A51	v17#263	殳	杸	Regular		b058a082		
5_041_A52	v17#263	殳	祋	Regular		b058a092		
5_041_A61	v17#263	殳	㱿	Regular		b058a083		
5_041_A62	v17#263	殳	毄	Regular		b058a084		
5_041_A62	v17#263	殳	𣪠	Regular	宮	b058a084		
5_041_B11	v17#263	殳	㱽	Regular		b058a091		
5_041_B12	v17#263	殳	𣪌	Regular		b058b027		
5_041_B21	v17#263	殳	𣪐	Regular		b058a094		有埋字B。
5_041_B22	v17#263	殳	𣫐	Embedded_clerical		b058a093		埋字B。
5_041_B23	v17#263	殳	豛	Regular		△		
5_041_B31	v17#263	殳	毆	Regular		b058a095		
5_041_B32	v17#263	殳	毃	Regular		b058a096		
5_041_B41	v17#263	殳	㲀	Regular		b058a101		
5_041_B42	v17#263	殳	段	Regular		b058a102		
5_041_B51	v17#263	殳	殹	Regular		b058a104		
5_041_B52	v17#263	殳	𣪯	Regular		b058a105		反切：上田作「大悰」、張同作、呂作「大惊」。
5_041_B61	v17#263	殳	殽	Regular		b058a103		
5_041_B62	v17#263	殳	毅	Regular		b058b011		
5_042_A11	v17#263	殳	㲃	Regular		b058b012		
5_042_A12	v17#263	殳	毅	Regular		b058b011		掲出字：原作⿰交殳、宮澤作㱾。
5_042_A12	v17#263	殳	㱾	Regular	宮	b058b013		
5_042_A21	v17#263	殳	伇	Regular		△(a094b071)		
5_042_A22	v17#263	殳	殿	Regular		b058b014		
5_042_A31	v17#263	殳	𣫡	Regular		a095b074		掲出字：宋本《玉篇》作竷。
5_042_A32	v17#263	殳	𣫞	Regular		b058b025		
5_042_A41	v17#263	殳	㲂	Regular		b058b015		
5_042_A42	v17#263	殳	𥰺	Regular		b058b016		
5_042_A42	v17#263	殳	築	Regular	白	b058b016		
5_042_A51	v17#263	殳	㱼	Regular		▽		
5_042_A61	v17#264	殺	殺	Regular		b058b031		有埋字B。
5_042_A62	v17#264	殺	𢁛	Embedded_clerical		b058b032		埋字B。
5_042_B11	v17#264	殺	𣪩	Regular		b058b031		
5_042_B11	v17#264	殺	殺	Regular	宮	b058b031		
5_042_B12	v17#264	殺	煞	Regular		b058b033		
5_042_B12	v17#264	殺	𢽅	Regular	宮	b058b033		
5_042_B121	v17#264	殺	𢿹	omitted		b058b034		
5_042_B122	v17#264	殺	𠮁	omitted		b058b035		
5_042_B21	v17#264	殺	弑	Regular		b058b036		
5_042_B31	v17#265	戉	戉	Regular		b058b041		
5_042_B41	v17#265	戉	戚	Regular		b058b042		
5_042_B51	v17#266	刀	刀	Regular		b058b051		
5_042_B61	v17#266	刀	㓡	Regular		b058b061		
5_042_B62	v17#266	刀	㓵	Regular		b058b062		有埋字B。
5_042_B63	v17#266	刀	㗉	Embedded_clerical		▽		埋字B。
5_043_A11	v17#266	刀	削	Regular		b058b063		
5_043_A12	v17#266	刀	𠛎	Regular		b058b064		
5_043_A21	v17#266	刀	剞	Regular		b058b071		有埋字B。
5_043_A22	v17#266	刀	𠚽	Embedded_clerical		b058b072		埋字B。
5_043_A23	v17#266	刀	剴	Regular		b058b073		
5_043_A31	v17#266	刀	𠜾	Regular		b058b074		有埋字B。
5_043_A32	v17#266	刀	劂	Embedded_clerical		b058b075		埋字B。
5_043_A33	v17#266	刀	利	Regular		b058b076		
5_043_A41	v17#266	刀	剡	Regular		b058b081		
5_043_A42	v17#266	刀	初	Regular		b058b082		
5_043_A51	v17#266	刀	前	Regular		△		
5_043_A52	v17#266	刀	則	Regular		b058b083		有埋字B四字。
5_043_A53	v17#266	刀	𠟻	Embedded_clerical		b058b084		埋字B。
5_043_A531	v17#266	刀	𠟭	Embedded_clerical				埋字B。「𠟭：古文」補入。
5_043_A532	v17#266	刀	𠟻	Embedded_clerical		b058b084		埋字B。
5_043_A54	v17#266	刀	𠟭	Embedded_clerical		b058b085		埋字B。
5_043_A61	v17#266	刀	刻	Regular		b058b086		有埋字B。
5_043_A62	v17#266	刀	𠞫	Embedded_clerical		b058b087		埋字B。
5_043_A63	v17#266	刀	剛	Regular		b059b103		
5_043_B11	v17#266	刀	剬	Regular		b059b084		有埋字B。
5_043_B12	v17#266	刀	剸	Embedded_clerical		b059b092		埋字B。
5_043_B13	v17#266	刀	劊	Regular		b060a052		
5_043_B21	v17#266	刀	刌	Regular		b058b092		
5_043_B22	v17#266	刀	切	Regular		b058b093		
5_043_B31	v17#266	刀	㔎	Regular		b058b095		
5_043_B32	v17#266	刀	劌	Regular		b058b101		
5_043_B41	v17#266	刀	刉	Regular		b058b102		切也：呂作功也。
5_043_B42	v17#266	刀	副	Regular		b058b103		有埋字B。
5_043_B43	v17#266	刀	疈	Embedded_clerical		b058b104		埋字B。
5_043_B51	v17#266	刀	剖	Regular		b058b105		
5_043_B52	v17#266	刀	劈	Regular		b059a012		
5_043_B61	v17#266	刀	辨	Regular		b059a013		
5_043_B62	v17#266	刀	判	Regular		b058b094		有埋字B。
5_043_B621	v17#266	刀	⿰音刂	Embedded_clerical		△		埋字B。⿰音刂：呂作剖、又云「此處“同上”所指不明」。《新撰字鏡》有此字。
5_044_A11	v17#266	刀	列	Regular		b058b106		
5_044_A111	v17#266	刀	𠛱	Songben-Yupian		b059a011		
5_044_A12	v17#266	刀	剟	Regular		b059a014		
5_044_A21	v17#266	刀	剫	Regular		b059a015		
5_044_A211	v17#266	刀	刊	omitted		b059a021		
5_044_A22	v17#266	刀	刪	Regular		b059a034		
5_044_A31	v17#266	刀	剈	Regular		b059a022		有埋字B二字。
5_044_A32	v17#266	刀	𠛭	Embedded_clerical		▽		埋字B。
5_044_A33	v17#266	刀	𠜟	Embedded_clerical		b059a023		埋字B。
5_044_A34	v17#266	刀	剥	Regular		b059b075		有埋字B。
5_044_A35	v17#266	刀	𠚩	Embedded_clerical		b059b076		埋字B。
5_044_A41	v17#266	刀	剺	Regular		b059a025		有埋字B。
5_044_A42	v17#266	刀	剓	Embedded_clerical		b059a026		埋字B。
5_044_A43	v17#266	刀	割	Regular		b058b088		
5_044_A431	v17#266	刀	㓣	Songben-Yupian		b058b091		
5_044_A51	v17#266	刀	𠛍	Regular	白	b059a027		
5_044_A51	v17#266	刀	刷	Regular		b059a027		
5_044_A52	v17#266	刀	劃	Regular		b059a031		有埋字B二字。
5_044_A53	v17#266	刀	劃β	Embedded_clerical				埋字B。
5_044_A531	v17#266	刀	𠟱	Embedded_clerical		b059a032		埋字B。
5_044_A61	v17#266	刀	刮	Regular		b059a033		
5_044_A62	v17#266	刀	劀	Regular		b059a024		
5_044_B11	v17#266	刀	刲	Regular		b059a035		
5_044_B111	v17#266	刀	𠝥	Songben-Yupian		b059a036		
5_044_B12	v17#266	刀	剽	Regular		b059a037		
5_044_B21	v17#266	刀	剉	Regular		b059a042		
5_044_B22	v17#266	刀	劖	Regular		b059a043		
5_044_B31	v17#266	刀	劋	Regular		b059a044		勦：原作⿰魚力。
5_044_B32	v17#266	刀	刖	Regular		b059a041		
5_044_B41	v17#266	刀	刜	Regular		b059a052		
5_044_B42	v17#266	刀	㓼	Regular		b059a051		
5_044_B51	v17#266	刀	刓	Regular		b059a053		
5_044_B52	v17#266	刀	制	Regular		b059a054		
5_044_B61	v17#266	刀	𠜔	Regular		b059a055		
5_044_B62	v17#266	刀	㓠	Regular		b059a056		有埋字B。
5_044_B621	v17#266	刀	𠜔	Embedded_clerical				埋字B。
5_045_A11	v17#266	刀	釗	Regular		b059a061		
5_045_A12	v17#266	刀	罰	Regular		b059a071		
5_045_A21	v17#266	刀	刾	Regular		▽		有埋字B。
5_045_A22	v17#266	刀	刺	Embedded_clerical		b059a062		埋字B。
5_045_A23	v17#266	刀	㓷	Regular		b059a064		有埋字B。
5_045_A24	v17#266	刀	劓	Embedded_clerical		b059a063		埋字B。
5_045_A31	v17#266	刀	刵	Regular		b059a065		
5_045_A32	v17#266	刀	刳	Regular		b059a066		
5_045_A41	v17#266	刀	刑	Regular		b059a072		
5_045_A411	v17#266	刀	㓝	Songben-Yupian		b059a073		
5_045_A42	v17#266	刀	剄	Regular		b059a074		
5_045_A51	v17#266	刀	𠟃	Regular		b059a075		
5_045_A52	v17#266	刀	魝	Regular		b059b096		
5_045_A61	v17#266	刀	𠜲	Regular		b059a076		
5_045_A62	v17#266	刀	券	Regular		b059a081		
5_045_B11	v17#266	刀	創	Regular		b059a082		
5_045_B12	v17#266	刀	劉	Regular		b059a083		
5_045_B21	v17#266	刀	劑	Regular		b059a084		
5_045_B22	v17#266	刀	剾	Regular		b059a086		
5_045_B31	v17#266	刀	㓱	Regular		b059a091		
5_045_B32	v17#266	刀	刎	Regular		b059a085		
5_045_B41	v17#266	刀	𠛑	Regular		b059a092		
5_045_B42	v17#266	刀	𠞈	Regular		b059a093		
5_045_B51	v17#266	刀	𠝤	Regular		b059a094		
5_045_B52	v17#266	刀	剌	Regular		b059a096		
5_045_B61	v17#266	刀	㔍	Regular		b059a097		
5_045_B62	v17#266	刀	𠞉	Regular		b059a101		有埋字B。
5_045_B63	v17#266	刀	𠜒	Embedded_clerical		b059a102		埋字B。
5_045_B63	v17#266	刀	𠟫	Regular	白	b059a102		
5_046_A11	v17#266	刀	𠜖	Regular		b059a095		
5_046_A12	v17#266	刀	剶	Regular		b059a103		
5_046_A21	v17#266	刀	剜	Regular		b059a105		
5_046_A22	v17#266	刀	𠠌	Regular		b059a106		
5_046_A31	v17#266	刀	劙	Regular		b059a104		
5_046_A32	v17#266	刀	蠫	Regular		△		
5_046_A41	v17#266	刀	㔒	Regular		b059b011		
5_046_A42	v17#266	刀	𠟉	Regular		b059b022		
5_046_A51	v17#266	刀	𠞩	Regular		b059b012		
5_046_A52	v17#266	刀	剅	Regular		b059b013		
5_046_A61	v17#266	刀	㓹	Regular		b059b014		
5_046_A62	v17#266	刀	划	Regular		b059b015		
5_046_B11	v17#266	刀	㓚	Regular		b059b016		
5_046_B12	v17#266	刀	𠜙	Regular		b059b017		
5_046_B21	v17#266	刀	㔋	Regular		b059b021		
5_046_B22	v17#266	刀	刈	Regular		b059b023		
5_046_B31	v17#266	刀	㔏	Regular		b059b024		
5_046_B32	v17#266	刀	劐	Regular		b059b025		
5_046_B41	v17#266	刀	𠠎	Regular		b059b026		
5_046_B42	v17#266	刀	𠠰	Regular		b059b031		有埋字A。
5_046_B43	v17#266	刀	朷	Embedded_clerical		b059b033		埋字A。
5_046_B51	v17#266	刀	劁	Regular		b059b034		
5_046_B52	v17#266	刀	剗	Regular		b059b035		
5_046_B61	v17#266	刀	𠚥	Regular		b059b036		有埋字B。
5_046_B62	v17#266	刀	刟	Embedded_clerical		b059b037		埋字B。
5_046_B63	v17#266	刀	㔌	Regular		b059b032		
5_047_A11	v17#266	刀	劇	Regular		b059b038		
5_047_A12	v17#266	刀	𠟪	Regular		b059b041		
5_047_A21	v17#266	刀	㓽	Regular		b059b042		
5_047_A22	v17#266	刀	𠜷	Regular		b059b043		
5_047_A31	v17#266	刀	剃	Regular		b059b044		
5_047_A32	v17#266	刀	𠞮	Regular		b059b045		
5_047_A41	v17#266	刀	𠞂	Regular				
5_047_A42	v17#266	刀	㓢	Regular		b059b046		
5_047_A51	v17#266	刀	剔	Regular		b059b051		有埋字A。
5_047_A52	v17#266	刀	𠜓	Embedded_clerical		b059b052		埋字A。
5_047_A53	v17#266	刀	剔	Regular		△(b059b051)		有埋字A。
5_047_A54	v17#266	刀	𠜓	Embedded_clerical		△(b059b052)		埋字A。
5_047_A61	v17#266	刀	㔊	Regular		b059b053		
5_047_A62	v17#266	刀	剿	Regular		b059a045		
5_047_B11	v17#266	刀	㓳	Regular		b059b054		
5_047_B12	v17#266	刀	剭	Regular		b059b055		
5_047_B21	v17#266	刀	剋	Regular		b059b056		掲出字：宋本《玉篇》作尅。
5_047_B22	v17#266	刀	𠢤	Regular		△		
5_047_B31	v17#266	刀	𠝥	Regular		△		
5_047_B32	v17#266	刀	劘	Regular		b059b061		
5_047_B41	v17#266	刀	剠	Regular		b059b057		
5_047_B42	v17#266	刀	劗	Regular		b059b062		
5_047_B51	v17#266	刀	剹	Regular		b059b091		
5_047_B52	v17#266	刀	剒	Regular		b059b063		
5_047_B61	v17#266	刀	𠜐	Regular		b059b064		
5_047_B62	v17#266	刀	㓮	Regular		b059b065		
5_048_A11	v17#266	刀	劍	Regular		b059b071		
5_048_A12	v17#266	刀	㔆	Regular		b059b072		
5_048_A21	v17#266	刀	𠞊	Regular		b059b073		
5_048_A22	v17#266	刀	剆	Regular		b059b074		
5_048_A31	v17#266	刀	刧	Regular		△		
5_048_A41	v17#266	刀	𣪩	Regular		△		有埋字B五字。殺部。
5_048_A42	v17#266	刀	𢁛	Embedded_clerical		△		埋字B。殺部。
5_048_A43	v17#266	刀	𣪩	Embedded_clerical		△		埋字B。殺部。
5_048_A44	v17#266	刀	𢽅	Embedded_clerical		△		埋字B。殺部。
5_048_A45	v17#266	刀	煞	Embedded_clerical		△		埋字B。殺部。
5_048_A46	v17#266	刀	𠮁	Embedded_clerical		△		埋字B。殺部。
5_048_A51	v17#266	刀	弑	Regular		△		
5_048_A61	v17#267	㓞	㓞	Regular		b060a081		
5_048_B11	v17#267	㓞	𠜵	Regular		b060a084		
5_048_B12	v17#267	㓞	栔	Regular		b060a082		
5_048_B21	v17#267	㓞	㗉	Regular		b060a083		
5_048_B21	v17#267	㓞	𠜵	Regular	白	b060a083		
5_048_B22	v17#267	㓞	挈	Regular		△		
5_048_B31	v17#268	刃	刃	Regular		b060a101		
5_048_B41	v17#268	刃	刅	Regular		b060b012		
5_048_B41	v17#268	刃	𠛂	Regular	宮	b060a104		
5_048_B42	v17#268	刃	劒	Regular		b060a102		
5_048_B51	v17#268	刃	𠧓	Regular		b060a103		Z17尾。
5_048_B61	v18#269	金	金	Regular		b060b091		Z18首。有埋字B。
5_048_B62	v18#269	金	𨤾	Embedded_clerical		b060b101		埋字B。
5_049_A11	v18#269	金	銀	Regular		b060b102		
5_049_A12	v18#269	金	銒	Regular		b061a062		
5_049_A21	v18#269	金	鐈	Regular		b063b103		
5_049_A22	v18#269	金	鍾	Regular		b061a064		
5_049_A31	v18#269	金	鋞	Regular		b061a065		
5_049_A32	v18#269	金	鑒	Regular		b061a072		有埋字B。
5_049_A321	v18#269	金	鑑	Embedded_clerical		b061a073		埋字B。
5_049_A41	v18#269	金	鐐	Regular		b060b103		
5_049_A42	v18#269	金	鋈	Regular		b060b104		
5_049_A51	v18#269	金	錫	Regular		b060b105		
5_049_A52	v18#269	金	鐆	Regular		b061a075		
5_049_A521	v18#269	金	鐩	Songben-Yupian		b061a081		
5_049_A61	v18#269	金	鑴	Regular		b061a074		
5_049_A62	v18#269	金	鈏	Regular		b061a011		
5_049_A621	v18#269	金	銑	Songben-Yupian		b061a026		
5_049_B11	v18#269	金	鑊	Regular		b061a071		
