#	HDIC Project
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	SYP: Songben Yupian database
#
#	Version: 1.0.36
#	Date: 20 October 2015
#	Last update : 27 March 2019
#
#	Copyright (c) 2014-2017 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in Charge)
#	Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: hdic_info@let.hokudai.ac.jp
#
#	Feel free to copy and distribute.
#	Send bug reports and feature requests via email.
#
#	TSV Format information:
#
#	SYID	: Book, leaf, recto-verso, line and number (Zecuntang edition)
#	SY_vol_radical	: Volume and radical number
#	SY_radical	: Radical of Chinese character
#	Entry		: Headword
#	Entry_original	: Original headword (option)
#	UCShex		: Numeric character reference in hexadecimal format
#	SY_def		: Definition of pronunciation, meaning and variant(s)
#	KSY_diff	: Differences of SYID with Kunaicho Shoryobu edition
#	SY_remarks	: Editor's notes
#
#   References
#   ----------
#   臧克和著, 中古漢字流變, 華東師範大學出版社, 2008. Zang Kehe, Zhong gu Han zi liu bian, Shanghai : Hua dong shi fan da xue chu ban she, 2008.
#
#   Primary Sources
#   ---------------
#   Songben Yupian 宋本玉篇. 
#       宮内廳書陵部藏本(南宋版) 大廣益會玉篇 (box 515, no.106, photographic images).
#       澤存堂本：〔梁〕顧野王著, 大廣益會玉篇, 北京：中華書局, 1987.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
SYID	SY_vol_radical	SY_radical	Entry	Entry_original	UCShex	SY_def	KSY_diff
b032b032	v13#162	艸	藰		&#x85F0;	六九切。藰章𦸐。	
b032b033	v13#162	艸	𦭻		&#xD85A;&#xDF7B;	渠救切。	
b032b034	v13#162	艸	䒚		&#x449A;	舒小切。䒚草。	
b032b035	v13#162	艸	萀		&#x8400;	呼古切。草。	
b032b036	v13#162	艸	𦰫		&#xD85B;&#xDC2B;	奴低切。草根露。	
b032b037	v13#162	艸	𧂍		&#xD85C;&#xDC8D;	七選切。	
b032b041	v13#162	艸	𦺨		&#xD85B;&#xDEA8;	夕兩切。草。	
b032b042	v13#162	艸	䒴		&#x44B4;	于九切。	
b032b043	v13#162	艸	葤		&#x8464;	音紂。	
b032b044	v13#162	艸	𧀯		&#xD85C;&#xDC2F;	尸枕切。	
b032b045	v13#162	艸	𦶏		&#xD85B;&#xDD8F;	徒罪切。草。	
b032b046	v13#162	艸	䒡		&#x44A1;	移軫切。草。	
b032b047	v13#162	艸	㖴		&#x35B4;	無粉切。	
b032b048	v13#162	艸	䓍		&#x44CD;	胡但切。草。	
b032b051	v13#162	艸	苯		&#x82EF;	畢衮切。苯䔿、草叢生也。	
b032b052	v13#162	艸	菬		&#x83EC;	之少切。菬子藥。	
b032b053	v13#162	艸	䕀		&#x4540;	苦管切。䕀苳。	
b032b054	v13#162	艸	荱		&#x8371;	亡匪切。草。	
b032b055	v13#162	艸	𦸪		&#xD85B;&#xDE2A;	蒲桮切。𦸪草。	
b032b056	v13#162	艸	𧂜		&#xD85C;&#xDC9C;	巨矩切。𧂜草。	
b032b061	v13#162	艸	𦺻		&#xD85B;&#xDEBB;	蘇翦切。草。	
b032b062	v13#162	艸	𧆏		&#xD85C;&#xDD8F;	亡板切。𧆏草。	
b032b063	v13#162	艸	蘟		&#x861F;	於謹切。蘟荵菜。	
b032b064	v13#162	艸	𦬔		&#xD85A;&#xDF14;	莊功切。菜名。	
b032b065	v13#162	艸	𦬹		&#xD85A;&#xDF39;	徒爛切。𦬹草。	
b032b066	v13#162	艸	𦬛		&#xD85A;&#xDF1B;	亡典切。草也。	
b032b067	v13#162	艸	蒼		&#x84BC;	七狼切。春爲蒼天。	
b032b071	v13#162	艸	苗		&#x82D7;	靡驕切。田苗。又夏獵曰苗。	
b032b072	v13#162	艸	苾		&#x82FE;	蒲結切。芬香也。	
b032b073	v13#162	艸	芳		&#x82B3;	孚方切。芬芳香氣皃。	
b032b074	v13#162	艸	荒		&#x8352;	呼黃切。荒蕪也。	
b032b075	v13#162	艸	𦱊		&#xD85B;&#xDC4A;	仕耕切。𦱊薴、草。	
b032b081	v13#162	艸	薴		&#x85B4;	狃耕切。草亂也。	
b032b082	v13#162	艸	葻		&#x847B;	負弓切。草動皃。	
b032b083	v13#162	艸	菜		&#x83DC;	且賚切。草可食者、皆名菜。	
b032b084	v13#162	艸	䒦		&#x44A6;	孚劒切。草浮出水皃。	
b032b085	v13#162	艸	薙		&#x8599;	託計切。《周禮》：薙氏掌殺草。謂以鉤鐮迫地芟之也。	
b032b091	v13#162	艸	蕺		&#x857A;	俎及切。蕺菜也。	
b032b092	v13#162	艸	苴		&#x82F4;	七閭切。苴麻也。又子閭切。苞苴也。又苴杖。又子旅切。履中薦也。	
b032b093	v13#162	艸	蒩		&#x84A9;	資都切。茅蒩藉。封諸侯蒩之言藉也。	
b032b101	v13#162	艸	藉		&#x85C9;	牆亦切。狼藉也。又疾夜切。	
b032b102	v13#162	艸	荐		&#x8350;	在見切。重也、數也、再也。	
b032b103	v13#162	艸	芮		&#x82AE;	而銳切。芮草生皃。又芮國名。	
b032b104	v13#162	艸	芤		&#x82A4;	苦侯切。徐氏《脉訣》云：按之即無、舉之來至、兩傍實中央空者名曰芤。	
b033a011	v13#162	艸	𧃟		&#xD85C;&#xDCDF;	與職切。藕翹也。	
b033a012	v13#162	艸	䒛		&#x449B;	胡慣切。草名。	
b033a013	v13#162	艸	萺		&#x843A;	莫報切。草。	
b033a014	v13#162	艸	𦺜		&#xD85B;&#xDE9C;	盧到切。勞、薅也。	
b033a021	v13#162	艸	莄		&#x8384;	古幸切。草也。	
b033a022	v13#162	艸	𧂁		&#xD85C;&#xDC81;	煑扇切。	
b033a023	v13#162	艸	𦶋		&#xD85B;&#xDD8B;	舒戰切。草。	
b033a024	v13#162	艸	莚		&#x839A;	以扇切。蔓莚。	
b033a025	v13#162	艸	蔢		&#x8522;	傍个切。蔢𦽅也。	
b033a026	v13#162	艸	𦽅		&#xD85B;&#xDF45;	火个切。蔢𦽅。	
b033a031	v13#162	艸	𧂆		&#xD85C;&#xDC86;	居欠切。𧂆草、時人取根呼爲蜀夜干、含治喉痛。	
b033a032	v13#162	艸	菪		&#x83EA;	徒閬切。草名。	
b033a033	v13#162	艸	𦺎		&#xD85B;&#xDE8E;	步鉤切。葅也。	
b033a034	v13#162	艸	䔔		&#x4514;	居競切。草。	
b033a035	v13#162	艸	𦾬		&#xD85B;&#xDFAC;	子合切。又音雜。草名。	
b033a041	v13#162	艸	葺		&#x847A;	七入切。修補也。又子入切。茨也。	
b033a042	v13#162	艸	菍		&#x83CD;	奴佔切。草名。	
b033a043	v13#162	艸	莡		&#x83A1;	麤各切。草聲。	
b033a044	v13#162	艸	𦵫		&#xD85B;&#xDD6B;	桑落色責二切。草名。	
b033a045	v13#162	艸	葃		&#x8443;	慈作切。草名。	
b033a051	v13#162	艸	𦵴		&#xD85B;&#xDD74;	渠列切。	
b033a052	v13#162	艸	𦸗		&#xD85B;&#xDE17;	千歷切。草名。	
b033a053	v13#162	艸	𦸘		&#xD85B;&#xDE18;	古八切。草名。	
b033a054	v13#162	艸	䓭		&#x44ED;	楚戛切。蔱草。	
b033a055	v13#162	艸	𦸡		&#xD85B;&#xDE21;	音覓。	
b033a056	v13#162	艸	𦵱		&#xD85B;&#xDD71;	先結切。草。	
b033a057	v13#162	艸	𦰹		&#xD85B;&#xDC39;	側刮切。菜也。	
b033a058	v13#162	艸	𧂔		&#xD85C;&#xDC94;	胡木切。水草、可食。	
b033a061	v13#162	艸	蔛		&#x851B;	胡鹿切。石斛草。	
b033a062	v13#162	艸	蔍		&#x850D;	郎谷切。蔍蹄草。又蔍葱也。	
b033a063	v13#162	艸	莈		&#x8388;	莫勃切。	
b033a064	v13#162	艸	莯		&#x83AF;	母卜切。草也。	
b033a065	v13#162	艸	𦿁		&#xD85B;&#xDFC1;	甫祿切。草。	
b033a066	v13#162	艸	𦵾		&#xD85B;&#xDD7E;	子昔切。	
b033a071	v13#162	艸	䔁		&#x4501;	力質切。	
b033a072	v13#162	艸	藌		&#x85CC;	冥栗切。	
b033a073	v13#162	艸	䖇		&#x4587;	於律切。香草。	
b033a074	v13#162	艸	䔱		&#x4531;	伊立切。草。	
b033a075	v13#162	艸	𦶂		&#xD85B;&#xDD82;	於立切。𦶂𦮾。	
b033a076	v13#162	艸	𦮾		&#xD85A;&#xDFBE;	尼力切。𦶂𦮾。	
b033a077	v13#162	艸	𦽒		&#xD85B;&#xDF52;	殂勒切。木𦽒草。	
b033a081	v13#162	艸	蔔		&#x8514;	傍北切。蘆蔔。	
b033a082	v13#162	艸	𦬙		&#xD85A;&#xDF19;	普木切。草生皃。	
b033a083	v13#162	艸	䕓		&#x4553;	初戛切。䕓草。有毒、用殺魚。	
b033a084	v13#162	艸	菽		&#x83FD;	升六切。豆名也。亦作尗。	
b033a085	v13#162	艸	薁		&#x8581;	於六切。蘡薁也。	
b033a091	v13#162	艸	𦱒		&#xD85B;&#xDC52;	莫卜切。菜名。	
b033a092	v13#162	艸	蒴		&#x84B4;	始卓切。蒴𧃔、有五葉。	
b033a093	v13#162	艸	𧃔		&#xD85C;&#xDCD4;	仗卓切。蒴𧃔。	
b033a094	v13#162	艸	䕉		&#x4549;	池革切。䕉葛。	
b033a095	v13#162	艸	莢		&#x83A2;	公協切。豆莢也。	
b033a096	v13#162	艸	莂		&#x8382;	彼列切。種穊移蒔也。	
b033a101	v13#162	艸	𧀺		&#xD85C;&#xDC3A;	胡昳切。草也。	
b033a102	v13#162	艸	䒸		&#x44B8;	許決切。草名。	
b033a103	v13#162	艸	𦺧		&#xD85B;&#xDEA7;	居滑切。草名。	
b033a104	v13#162	艸	𦶍		&#xD85B;&#xDD8D;	渠立切。冬瓜也。	
b033a105	v13#162	艸	䓃		&#x44C3;	於及切。茹熟。	
b033a106	v13#162	艸	䓇		&#x44C7;	呼歷切。草盛。	
b033b011	v13#162	艸	蔋		&#x850B;	徒的切。《詩》云：旱既太甚、蔋蔋山川。蔋蔋、旱氣也。本亦作滌。	
b033b012	v13#162	艸	薈		&#x8588;	烏會切。草盛皃。《詩》曰：薈兮蔚兮。	
b033b013	v13#162	艸	茬		&#x832C;	仕之切。草盛皃。濟北有荏平縣、。	
b033b021	v13#162	艸	蔭		&#x852D;	於鴆切。《說文》曰：草蔭地也。	
b033b022	v13#162	艸	蘪		&#x862A;	音縻。蘪蕪、香草也。	
b033b023	v13#162	艸	蘳		&#x8633;	呼規切。黃花。又果實見皃。	
b033b024	v13#162	艸	薇		&#x8587;	音微。菜也。	
b033b025	v13#162	艸	莅		&#x8385;	力至切。臨也。與涖同。	
b033b031	v13#162	艸	薺		&#x85BA;	才禮切。甘菜也。	
b033b032	v13#162	艸	菣		&#x83E3;	丘刃切。《爾雅》曰：蒿菣。	
b033b033	v13#162	艸	𦸃		&#xD85B;&#xDE03;	同上。	
b033b034	v13#162	艸	䖆		&#x4586;	女亮切。菜也、葅也。《說文》：而丈切。	
b033b035	v13#162	艸	芬		&#x82AC;	音紛。芬芳。	
b033b041	v13#162	艸	蕊		&#x854A;	如累切。草木實節生。	
b033b042	v13#162	艸	荀		&#x8340;	相倫切。草名。亦姓。	
b033b043	v13#162	艸	荁		&#x8341;	音桓。堇類。	
b033b044	v13#162	艸	芿		&#x82BF;	而證切。草芟陳者。又生新者。	
b033b045	v13#162	艸	䔏		&#x450F;	叉救切。草根雜也。	
b033b046	v13#162	艸	蔄		&#x8504;	方莧切。姓也。	
b033b051	v13#162	艸	莬		&#x83AC;	音問。草木新生者。	
b033b052	v13#162	艸	菟		&#x83DF;	音兔。菟絲、藥名。又音徒。地名。	
b033b053	v13#162	艸	𦭲		&#xD85A;&#xDF72;	音祇。繰絲鉤緒也。	
b033b054	v13#162	艸	䔺		&#x453A;	恱吹羊箠二切。《說文》曰：藍蓼秀也。	
b033b061	v13#162	艸	蒒		&#x8492;	色淄切。草名。	
b033b062	v13#162	艸	𦺬		&#xD85B;&#xDEAC;	音機。菹𦺬草。	
b033b063	v13#162	艸	𦶀		&#xD85B;&#xDD80;	音烏。𦶀蓲荻也。	
b033b064	v13#162	艸	𧃙		&#xD85C;&#xDCD9;	寒翰二音。白𧃙草也。	
b033b065	v13#162	艸	𦯔		&#xD85A;&#xDFD4;	音題。《說文》：草也。	
b033b071	v13#162	艸	苮		&#x82EE;	音仙。草名、似莞。	
b033b072	v13#162	艸	𦶌		&#xD85B;&#xDD8C;	音凋。𦶌葫茭實。	
b033b073	v13#162	艸	𦽓		&#xD85B;&#xDF53;	音瓊。草旋皃。與𦾵同。	
b033b074	v13#162	艸	艿		&#x827F;	音仍。《說文》曰：舊草不芟、新草又生曰艿。	
b033b075	v13#162	艸	蓓		&#x84D3;	薄亥切。蓓蕾。又黃蓓、草名。	
b033b081	v13#162	艸	蕾		&#x857E;	落猥切。蓓蕾花綻皃。	
b033b082	v13#162	艸	𧁾		&#xD85C;&#xDC7E;	音樓。𦸈𧁾、土瓜也。	
b033b083	v13#162	艸	蓘		&#x84D8;	音衮。藨蓘壅養苗也。	
b033b084	v13#162	艸	䔸		&#x4538;	音表。草名也。	
b033b085	v13#162	艸	𦯈		&#xD85A;&#xDFC8;	音寢。《說文》曰：覆也。	
b033b091	v13#162	艸	𦾶		&#xD85B;&#xDFB6;	音漸。《埤蒼》云：麥秀皃。	
b033b092	v13#162	艸	蔧		&#x8527;	才歲切。《爾雅》：葥、王蔧、王帚也。	
b033b093	v13#162	艸	薯		&#x85AF;	音署。薯蕷、藥。	
b033b094	v13#162	艸	蕷		&#x8577;	音預。薯蕷。	
b033b095	v13#162	艸	薤		&#x85A4;	胡戒切。菜似韭。亦作䪥。	
b033b101	v13#162	艸	苝		&#x82DD;	音佩。山䪥。	
b033b102	v13#162	艸	䔇		&#x4507;	音潰。《說文》曰：菜之美者、有雲夢之䔇。又音豈。	
b033b103	v13#162	艸	𧅚		&#xD85C;&#xDD5A;	于縛切。𧅚子菜。	
b033b104	v13#162	艸	蕂		&#x8542;	詩證切。苣蕂、胡麻也。	
b034a011	v13#162	艸	蘸		&#x8638;	仄陷切。以物內水中。	
b034a012	v13#162	艸	虃		&#x8643;	子廉切。百足也。	
b034a013	v13#162	艸	𧀬		&#xD85C;&#xDC2C;	（二同。音悉。牛𧀬、藥名。）	
b034a014	v13#162	艸	𦸝		&#xD85B;&#xDE1D;	二同。音悉。牛𧀬、藥名。	
b034a015	v13#162	艸	薩		&#x85A9;	桑葛切。釋典菩薩也。	
b034a016	v13#162	艸	芆		&#x8286;	尺加切。	
b034b011	v14#163	蓐	蓐		&#x84D0;	乳屬切。厚也、薦也。《說文》曰：陳草復生也、一曰蔟也。	
b034b012	v14#163	蓐	薅		&#x8585;	呼勞切。拔田草也。《詩》云：以薅荼蓼。或作茠。	
b034b021	v14#163	蓐	𦵢		&#xD85B;&#xDD62;	籀文。	
b034b031	v14#164	𦬠	茻		&#x833B;	莫朗切。草木冬生不死。《說文》云：衆艸也。	
b034b032	v14#164	𦬠	𦬠		&#xD85A;&#xDF20;	同上。	
b034b033	v14#164	𦬠	莽		&#x83BD;	莫黨切。茂草可以毒魚也。《説文》曰：南昌謂犬善逐兔於艸中爲莽。	
b034b041	v14#164	𦬠	莫		&#x83AB;	無各切。無也。今作莫。《説文》音慕。	
b034b042	v14#164	𦬠	葬		&#x846C;	子浪切。藏也。	
b034b043	v14#164	𦬠	𦽱		&#xD85B;&#xDF71;	古文。	
b034b051	v14#165	舜	舜		&#x821C;	尸閏切。仁聖盛明曰舜。《説文》作䑞。艸也、楚謂之葍、秦謂之藑。蔓地連華。象形。	
b034b052	v14#165	舜	䑞		&#x445E;	《説文》：舜字。	
b034b061	v14#165	舜	𡐩		&#xD845;&#xDC29;	古文。	
b034b062	v14#165	舜	𤯷		&#xD852;&#xDFF7;	胡光切。草木華榮也。	
b034b071	v14#166	竹	竹		&#x7AF9;	知六切。《説文》作竹。冬生艸也、象形。下垂者箁箬也。	
b034b072	v14#166	竹	箭		&#x7BAD;	子賤切。矢也。	
b034b073	v14#166	竹	箘		&#x7B98;	奇隕切。竹名。《説文》曰：箘簬也。一曰博棊也。又音囷。桂也。	
b034b081	v14#166	竹	䇹		&#x41F9;	同上。	
b034b082	v14#166	竹	箟		&#x7B9F;	亦同上。《楚辭》音古魂切。	
b034b083	v14#166	竹	簬		&#x7C2C;	力固切。美竹中箭也。	
b034b084	v14#166	竹	簵		&#x7C35;	同上。	
b034b091	v14#166	竹	筱		&#x7B71;	先鳥切。筱箭也、小竹也。	
b034b092	v14#166	竹	篠		&#x7BE0;	同上。	
b034b093	v14#166	竹	簜		&#x7C1C;	徒黨切。大竹也。	
b034b094	v14#166	竹	䉠		&#x4260;	亡非切。竹名。	
b034b095	v14#166	竹	𥰙		&#xD857;&#xDC19;	籀文。	
b034b096	v14#166	竹	筍		&#x7B4D;	先尹切。竹萌也。	
b034b097	v14#166	竹	箰		&#x7BB0;	同上。又箰律以捕鳥也。	
b034b101	v14#166	竹	𥳦		&#xD857;&#xDCE6;	古文筍。	
b034b102	v14#166	竹	𥯗		&#xD856;&#xDFD7;	先尹切。𥯗虡所以縣鐘鼓也。	
b034b103	v14#166	竹	簨		&#x7C28;	同上。	
b034b104	v14#166	竹	簴		&#x7C34;	其舉切。簨簴。	
b034b105	v14#166	竹	箁		&#x7B81;	蒲侯切。竹箬也。	
b034b106	v14#166	竹	笿		&#x7B3F;	力各切。籠笿也。	
b035a011	v14#166	竹	䈚		&#x421A;	徒改切。筍皮也。又竹萌也。又音臺。	
b035a012	v14#166	竹	𥵨		&#xD857;&#xDD68;	亡支切。竹篾也。	
b035a013	v14#166	竹	𥸀		&#xD857;&#xDE00;	同上。	
b035a014	v14#166	竹	笢		&#x7B22;	亡忍切。竹表也。	
b035a015	v14#166	竹	節		&#x7BC0;	子結切。竹約也、竹木不通。	
b035a021	v14#166	竹	筡		&#x7B61;	達胡切。竹中空也。亦析竹。又丑於切。	
b035a022	v14#166	竹	笨		&#x7B28;	蒲本切。竹裏也。	
b035a023	v14#166	竹	䈵		&#x4235;	於孔切。竹皃。	
b035a024	v14#166	竹	䉃		&#x4243;	子兩切。剖竹未去節謂之䉃。	
b035a025	v14#166	竹	箋		&#x7B8B;	子堅切。表識書也。與牋同。	
b035a031	v14#166	竹	䈎		&#x420E;	餘涉切。䈎籥也。	
b035a032	v14#166	竹	𥳑		&#xD857;&#xDCD1;	居限切。牒也。	
b035a033	v14#166	竹	篰		&#x7BF0;	芳後蒲口二切。竹牘也。	
b035a034	v14#166	竹	𥰵		&#xD857;&#xDC35;	同上。	
b035a035	v14#166	竹	䇫		&#x41EB;	居疑切。蟣蝨枇。	
b035a041	v14#166	竹	筴		&#x7B74;	楚革切。謀也、籌也。又古協古洽二切。箸也。	
b035a042	v14#166	竹	等		&#x7B49;	都肯都怠二切。類也、輩也。	
b035a043	v14#166	竹	笵		&#x7B35;	音范。楷式也。與範同。	
b035a044	v14#166	竹	符		&#x7B26;	父于切。符節也、分欲兩邊各持其一合之𤔡信。	
b035a051	v14#166	竹	笄		&#x7B04;	古奚切。婦人之筓則今之簪也、女子許嫁而笄。	
b035a052	v14#166	竹	筟		&#x7B5F;	撫于切。筳也。	
b035a053	v14#166	竹	籆		&#x7C46;	于縛切。榬也、所以絡絲也。	
b035a054	v14#166	竹	筳		&#x7B73;	徒丁切。小破竹也、小簪也、籠也。	
b035a061	v14#166	竹	筦		&#x7B66;	古短切。《説文》曰：筟也。	
b035a062	v14#166	竹	管		&#x7BA1;	古短切。樂器如箎六孔。亦作筦。	
b035a063	v14#166	竹	篝		&#x7BDD;	古侯切。籠笿也。	
b035a064	v14#166	竹	簀		&#x7C00;	側革切。牀簀。又棧也。	
b035a065	v14#166	竹	笮		&#x7B2E;	側格切。狹也、迫也、𡑅也、矢箙也。亦作𥯧。又仄乍切。笮酒也。	
b035a071	v14#166	竹	簾		&#x7C3E;	力占切。編竹帷也。	
b035a072	v14#166	竹	笫	zihai-123709	&#x7B2B;	壯几切。牀簀也。	
b035a073	v14#166	竹	筵		&#x7B75;	餘旃切。席也。	
b035a074	v14#166	竹	簟		&#x7C1F;	徒點切。竹席也。	
b035a081	v14#166	竹	籧		&#x7C67;	距於切。籧篨竹席也、江東人呼䉬也。	
b035a082	v14#166	竹	篨		&#x7BE8;	直於切。籧篨。	
b035a083	v14#166	竹	籭		&#x7C6D;	所街所飢二切。竹器也、可以除麤取細。	
b035a084	v14#166	竹	簛		&#x7C1B;	同上。	
b035a091	v14#166	竹	篩		&#x7BE9;	同上。	
b035a092	v14#166	竹	籓		&#x7C53;	甫袁切。蔽也、亦箕也。	
b035a093	v14#166	竹	䉒		&#x4252;	同上。	
b035a094	v14#166	竹	䉛		&#x425B;	於六切。炊䉛、所以漉米也。	
b035a095	v14#166	竹	箅		&#x7B85;	補計切。甑箅也。	
b035a096	v14#166	竹	䈰		&#x4230;	所交切。飯帚也。	
b035a097	v14#166	竹	筲		&#x7B72;	同上。又斗筲竹器。	
b035a101	v14#166	竹	𥰠		&#xD857;&#xDC20;	力渚切。盛飯器也。	
b035a102	v14#166	竹	𥱾		&#xD857;&#xDC7E;	同上。	
b035a103	v14#166	竹	筥		&#x7B65;	九呂切。盛米器也。方曰筐、圎曰筥。	
b035a104	v14#166	竹	簁		&#x7C01;	山奇所綺二切。簁箄、竹器也。	
b035a105	v14#166	竹	笥		&#x7B25;	思吏切。盛飯器、圎曰簞、方曰笥。	
b035b011	v14#166	竹	箄		&#x7B84;	必匙必是二切。江東呼小籠𤔡箄。	
b035b012	v14#166	竹	簞		&#x7C1E;	丁安切。葦器也。《論語》曰：一簞食。	
b035b013	v14#166	竹	𥯚		&#xD856;&#xDFDA;	口各切。桮也、𥯚籠也。	
b035b014	v14#166	竹	䇨		&#x41E8;	古弄切。桮𥯚也。	
b035b021	v14#166	竹	箸		&#x7BB8;	除庶切。筴也、飯具也。又陟慮切。	
b035b022	v14#166	竹	篿		&#x7BFF;	之縁切。楚人謂折竹卜曰篿。亦圎竹器也。	
b035b023	v14#166	竹	筤		&#x7B64;	力桑切。籃也。	
b035b024	v14#166	竹	籃		&#x7C43;	力三切。大籠也、筐也。	
b035b031	v14#166	竹	籢		&#x7C62;	力鹽切。器名也、鏡籢也。《烈女傳》云：置鏡籢中。	
b035b032	v14#166	竹	籫		&#x7C6B;	子短切。竹器也、箸筩也。	
b035b033	v14#166	竹	籝		&#x7C5D;	弋成切。箸筩謂之籝。《漢書》云：遺子黃金滿籝、籝竹器也。亦作籯。	
b035b041	v14#166	竹	𥮚		&#xD856;&#xDF9A;	所閒蘇干二切。竹器也、似箱而麤。	
b035b042	v14#166	竹	簠		&#x7C20;	方武甫娛二切。黍稷圜器。	
b035b043	v14#166	竹	簋		&#x7C0B;	古美切。黍稷方器。	
b035b044	v14#166	竹	籩		&#x7C69;	補堅切。竹器也。	
b035b051	v14#166	竹	𥫱		&#xD856;&#xDEF1;	徒本切。篅𥫱也。	
b035b052	v14#166	竹	篅		&#x7BC5;	市規市專二切。𥫱也。《說文》曰：以判竹圜以盛穀。	
b035b053	v14#166	竹	筩		&#x7B69;	徒東切。竹筩也。	
b035b054	v14#166	竹	簏		&#x7C0F;	力木切。《說文》曰：竹髙篋也。	
b035b055	v14#166	竹	箓		&#x7B93;	同上。	
b035b056	v14#166	竹	𥯕		&#xD856;&#xDFD5;	徒黨切。竹器也、可以盛酒。	
b035b061	v14#166	竹	箯		&#x7BAF;	婢連切。竹輿也。	
b035b062	v14#166	竹	笯		&#x7B2F;	女家乃胡二切。籠笿也。《楚辭》云：鳳皇在笯兮、雞鶩翔舞。	
b035b063	v14#166	竹	笍		&#x7B0D;	陟衞切。小車具也。	
b035b064	v14#166	竹	竿		&#x7AFF;	公安切。竹竿也。	
b035b071	v14#166	竹	篧		&#x7BE7;	苦郭陟角二切。魚籠也。《爾雅》云：篧謂之罩。又仕角切。	
b035b072	v14#166	竹	籱		&#x7C71;	同上。	
b035b073	v14#166	竹	箇		&#x7B87;	古賀切。凡竹筊也、數之一枚也。	
b035b074	v14#166	竹	籠		&#x7C60;	力公切。竹籠也。又力董切。	
b035b081	v14#166	竹	筰		&#x7B70;	才各切。竹索也、引舟竹筊也。又作笮。	
b035b082	v14#166	竹	筊		&#x7B4A;	胡交切。小簫也、十六管長尺二寸。又竹索也。	
b035b083	v14#166	竹	䉰		&#x4270;	同上。	
b035b084	v14#166	竹	箑		&#x7B91;	所洽切。扇也、自關而東謂之箑、自關而西謂之扇。	
b035b091	v14#166	竹	䈉		&#x4209;	同上。	
b035b092	v14#166	竹	䇘		&#x41D8;	胡故切。可以收繩也。	
b035b093	v14#166	竹	𥮒		&#xD856;&#xDF92;	才田子田二切。《說文》曰：蔽絮簀也。又昨鹽切。	
b035b094	v14#166	竹	𥷰		&#xD857;&#xDDF0;	同上。	
b035b095	v14#166	竹	䉴		&#x4274;	如張切。䉴䉛漉米竹器也。	
b035b101	v14#166	竹	𥴧		&#xD857;&#xDD27;	居渚切。養蠶器也。又飤牛筐也。亦作筥。	
b035b102	v14#166	竹	篼		&#x7BFC;	丁侯切。飼馬器也。	
b035b103	v14#166	竹	簍		&#x7C0D;	力甫切。車弓籠也。又落侯切。	
b036a011	v14#166	竹	籚		&#x7C5A;	力胡切。筐也、籃也。	
b036a012	v14#166	竹	箱		&#x7BB1;	思羊切。車箱也、竹器也。	
b036a013	v14#166	竹	笭		&#x7B2D;	力丁切。籝也、籠也、舟中牀也。	
b036a014	v14#166	竹	𥰨		&#xD857;&#xDC28;	特甘切。馬𥰨也、所以刮馬。	
b036a015	v14#166	竹	策		&#x7B56;	楚革切。馬箠也。	
b036a021	v14#166	竹	箠		&#x7BA0;	之繠市委二切。撃馬箠也。	
b036a022	v14#166	竹	籣		&#x7C63;	力單切。所以盛弩矢人所負也。	
b036a023	v14#166	竹	箙		&#x7B99;	扶福切。矢器也、藏弩箭𤔡箙。	
b036a024	v14#166	竹	䇬		&#x41EC;	充俱切。䇬策也。	
b036a031	v14#166	竹	笘		&#x7B18;	丁帖切。折竹箠也。	
b036a032	v14#166	竹	簻		&#x7C3B;	竹瓜切。箠也。亦作檛𥬸。	
b036a033	v14#166	竹	𥬸		&#xD856;&#xDF38;	同上。又徒果切。竹名。	
b036a034	v14#166	竹	笪		&#x7B2A;	丁但切。笞也。又丁達切。麤籧篨也。	
b036a041	v14#166	竹	笞		&#x7B1E;	丑之切。擊也。	
b036a042	v14#166	竹	籤		&#x7C64;	七尖切。貫也。	
b036a043	v14#166	竹	𥷽		&#xD857;&#xDDFD;	大昆切。榜也。	
b036a044	v14#166	竹	𥴫		&#xD857;&#xDD2B;	同上。	
b036a045	v14#166	竹	箴		&#x7BB4;	之深切。規也、戒也、刺也。或作鍼。	
b036a046	v14#166	竹	筒		&#x7B52;	音洞。簫無底也。又音同。	
b036a051	v14#166	竹	箹		&#x7BB9;	於卓切。小籥也、籟也。又乙孝切。竹節也。	
b036a052	v14#166	竹	箾		&#x7BBE;	山卓切。以竿擊人也。又蘇堯切。舜樂。	
b036a053	v14#166	竹	竽		&#x7AFD;	禹俱切。三十六簧樂也。	
b036a061	v14#166	竹	笙		&#x7B19;	音生。十三簧樂也。	
b036a062	v14#166	竹	簧		&#x7C27;	戶光切。笙中簧、女媧作也。	
b036a063	v14#166	竹	䈕		&#x4215;	上支切。簧屬。	
b036a064	v14#166	竹	簫		&#x7C2B;	先幺切。仲呂之氣、樂器象鳳之翼。	
b036a065	v14#166	竹	籟		&#x7C5F;	力大切。三孔籥也。	
b036a071	v14#166	竹	篎		&#x7BCE;	亡小切。小管也。	
