#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Headwords and definitions
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_definitions.tsv
#   Version: 1.0.48
#   Date published: 28 June 2018
#   Last modified: 12 September 2019
#
#   Copyright (c) 2018-2019 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in charge of text data proofreading)
#	LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV format information:
#   [SJID (svvwwxyyz)        Book(vv), leaf(ww), recto-verso(x), line(yy) and number(z). Refer to TSJ_entries.tsv]
#   SJ2ID                    For headword of two or more characters, add 'a, b, ..., n' at the end of SJID
#   Entry_word               Headword
#   SJ_def                   Definition of pronunciation, meaning and variant(s)
#   SJ_def_remarks           Editor's notes
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内廳書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526.
#
TSJ2ID	Entry_word	SJ_def	SJ_remarks
s0725a401	蕝	子芮子悦二反。胡會位也。茅，蕝也。	
s0725a402	𦳲	徒菿反。草盛也。	
s0725a403	莓	莫佩反。莓子也，木名椹桑實。又生江濱也。一比古。	
s0725a501	蘱	盧潰反。薡也，薡董似⿱艹補(蒲)細。	
s0725a502	䒹	蘋音。	
s0725a503a	萊莱	二同。洛代反。查也。	
s0725a505	薆	烏代反。草盛也，隱也，弊也，障也，仿佛也。	
s0725a601	蒯	苦壞反。	
s0725a602a	⿱艹𡻕薉𦿧	三形作。於肺反。荒蕪也。	
s0725a605	菣	去刃反。香蒿。	
s0725a701	𦸃	上字。	
s0725a702	藎	疾刃反。草名，進也，卉也，盡也。倉代反。	
s0725a703	菜	倉代反。	
s0725a704	蕣	錧(舒)閠反。木槿。	
s0725a801	萬	□(無)敗(販)反。舞也。虫名。	
s0725a802	蒜	蘇叚反。胡也。	
s0725a803	䔉	上同。	
s0725a804a	薍⿱艹⿰早元𦯠	三形同。五患反。反(右傍注「止」，見消)又落叚反。菼也，蓲也，□(虫損)也。波万与毛木。	
s0725b101	莧	侯弁反。又作莧。比由。	
s0725b102	蔄	莫莧反。人姓。	
s0725b103	㬫	烏見反。星無雲皃。	
s0725b201	薦	作見反。畜食地也。	
s0725b202	葥	子賤反。山梅也。	
s0725b203	莜	徒弔反。草器。論語云以杖苻(荷)⿱艹彼(莜)也。	
s0725b204	𧀄	丑亮反。草盛也。	
s0725b301	蔲	呼候反。荳蔻。	
s0725b302	蔭	於禁反。	
s0725b303a	䅧廕	二同。	
s0725b305b	䔒䔒β	二同上。	
s0725b401	芿	而證反。草木剪。美久利。	
s0725b402	蘸	滓陷反。以物內水。	
s0725b601	菐	補木反。瀆也。	
s0725b602	茯	房六反。大根。又衣比須久佐。	
s0725b603	蕧	房六反。藥也，蔙也。	
s0725b604	𦸐	力竹反。蒿□(虫損)。	
s0725b701	菽	式竹也。豆也。	
s0725b702	蓄	許六反。冬菜也，積也，聚也，最也。	
s0725b703	䔰	二同。芳伏反。蕣也。	
s0725b704	𦽌	二同。芳伏反。蕣也。	
s0725b801	䔰	□(虫損)上同。	
s0725b802	薁	於六反。蘡薁，草也。	
s0725b803	蓿	息遂反。首蓿也。	
s0725b804	𦺇	徒沃反。萹□(虫損，茿)草。	
s0726a101	䓯	上□(虫損)。	
s0726a102	辱	而蜀反。草蓐也，藚也。	
s0726a103	菉	力六反。蓐也，蒭也，藍也。	
s0726a104	藚	似足反。澤舄，別名也，□(蓐)也。	
s0726a201a	蒴𧃔	上：所角反。下：直角反。并曾久度久。	
s0726a203	⿱艹𦙚	上同。	
s0726a204	葯	於角反。㫒也也。䖀也。	
s0726a301	蓽	卑吉反。荊門也，柴也，蘺也。	
s0726a302	𦺖	居蜜反。草𦺖也。	
s0726a303a	𦬸𦸇	二同。真律反。山葪也。	
s0726a305	蔤	苾同。美筆反。荷本也，荷白莖。	
s0726a401	芴	無弗反。土瓜也。	
s0726a402	芾	敷勿反。草多也。卉木塞道，蒙蘢也。	
s0726a403a	葖葖β	二形作。陀骨反。蘆菔也。	
s0726a501b	𦬫茇	二形作。博末反。根𦬫。	
s0726a503	䒷	古活反。苦蔞也，天瓜也。	
s0726a504	茢	呂薩反。排茢也，除不祥也。	
s0726a601	𦯖	奴結反。菜名。	
s0726a602a	躠𧕏	二形同。桑割反。跋𧕏。	
s0726a604	䕸	胡八反。麻莖也，𦗕也，拭也。	
s0726a605	菝	⿱艹補(蒲)八反。□(虫損)根可作飲也，瑞卉也。	
s0726a701a	蔑β蔑	二形作。莫結反。無加代也。	
s0726a703	蔎	識列反。香草。	
s0726a704	𤑔	如雪反。放火。	
s0726a705	茁	側劣反。草生。	
s0726a801	䵵	茁音。短黒皃。	
s0726a802	蒚	閭激反。仙赫也。	
s0726a803a	蕮蕮β	二形同。私積反。芣⿱艸𠂤。	
s0726a805	䓈	營隻反。燕人呼𩾦頭。2014.4.22	
s0726b101	蘗	博厄反。黃皮。	
s0726b102	𡠜	莫白反。靜也。	
s0726b103	茖	古陌反。山䓗(葱)。	
s0726b104	荅	都合反。小豆。宇支奈木。	
s0726b201	䓠	他合反。水草。𦵺二同。	
s0726b202	𦶑	吐盍反。𦶑也。	
s0726b203	葉	与涉反。	
s0726b204	莢	古協反。蓂莢也，薺也，豆角也。	
s0726b205	苶	乃協反。病劣。	
s0726b301	⿱艹雑	在協反。草簾。	
s0726b302	䕹	上字。	
s0726b303	葺	七入反。修。	
s0726b304	𦶍	其立反。冬瓜。	
s0726b305	苙	其之反。又白(顛倒符)，音立。□(虫損)也，圂也，窂也。	
s0726b401	芨	居立反。烏頭別名。	
s0726b402	𦳌	芨音。荲草也。采木。	
s0726b403	藥	以灼反。豆知波利。	
s0726b404a	若若β	二同作。而灼反。壯若也，比也，汝也，如也，善也(補入)。加太波美。	
s0726b501	莋	在久反。縣名。	
s0726b502	藿	虎郭反。豆葉。又香草。	
s0726b503	𧄕	之翼(見消)翼反。卉。奴可豆支。	
s0726b601	𧃟	与力反。藕翹。	
s0726b602	菔	茯同。傍比反。蘆菔也。大根也。	
s0726b603	萼	五各反。花萼。	
s0726b604a	蒻□	二同。而灼反。荷莖也。蒲子□□(以上二字虫損)蒻。	
s0726b701	𦻝	几劇反。大𦻝草。	
s0726b702	蒳	奴荅反。子似檳榔也。豆⿱⿰冖示𠬛(蔻)也。	
s0727a101	黹	丁□反。縫紩衣□也。紩字。	
s0727a102	⿱艹乚	秦刻石也。字□(同？)。	
s0727a103	㱳	亡各反。寂也。漠字也。	
s0727a104	薦	子電□(虫損)練二反。□(虫損)菰秿也，陳也，救也，獻也，臻也。	
s0727a201a	𠦶革	二同字。右(在)革部。	
s0727a203	𦫳	乖買公瓦[二]反。羊角皃也。	
s0727a204	𦮃	古懷反。戻也，離也，背也，耶也，差也。	
s0727a301	芇	亡殄反。相當。	
s0727a302	𤊾	亡結反。火不明。	
s0727a303	棻	壮云反。香木。	
s0727a304	蓬	薄□□(以上二字虫損)。在辶部。	
s0727a401	䒠	乎封反。草卉花。	
s0727a402	荁	胡官反。乾堇也。	
s0727a403	⿳艹夫隹	呼官反。化也。	
s0727a404	⿳芒冖䖵	孟彭反。見(貝)母也。	
s0727a405	𦺬	□(虫損)衣反。胡荽。	
s0727a501	𦻌	付夫反。器名。	
s0727a502	荊	之絲反。之波。	
s0727a503	苸	火孤反。葫也，大蒜也。	
s0727a504a	蒱⿱艹⿰目甫	同。歩逋反。攉蒲也。	
s0727a601	𬜭	名乇反。家芋。止己呂。	
s0727a602	𦴍	遅地反。山薢。止己呂。	
s0727a603	𦸀	居其反。菜似蕨。	
s0727a604	摹	□(虫損)夫反。□(虫損，摸)。	
s0727a701	莒	唐(居)堯反。□□也。	
s0727a702	𦴚	苕音。⿱艸遰也。	
s0727a703	苻	敷音。鬼目，卉也。	
s0727a704	𧒚	亡交反。螌也	
s0727a705	𧂠	苦懷反。名人。	
s0727a801	蒭	楚俱反。干卉也。	
s0727a802a	蒭β蒭γ芻	三上字。	
s0727a805	葭	賈遐反。薕葭。乎支。	
s0727a806a	荲蓫	二同。敕六反。入。羊蹄似𦮺而扶盖□也。蓄音。	
s0727b101	䕄	之蒸反。𦵔也。	
s0727b102	𦼬	俎於反。醬属，鹽也。𦵔字。	
s0727b103	𧃘	上字。魚醬。	
s0727b201a	𧂣蔛	二同。胡谷反。入。葉似莕。	
s0727b203	䕁	甫尾反。猝也。	
s0727b204	萮	由具反。榮也。	
s0727b205	𧃠	上字。	
s0727b301	䓵	不品反。𧃠也。	
s0727b302	𦿍	孚莫反。蘀也，落也。	
s0727b303	𦼯	徐類反。穟也。	
s0727b304	苪	□(虫損)永反。炳也。	
s0727b305	䒨	囚利反。□(䒨)蒿。	
s0727b401	𦬚	古胡反。繩用卉也，萌也，開也。	
s0727b402	𦸕	徒䔍(篤)反。毒也，厚也，害也，𧏅也。	
s0727b403	𠍳	於亦反。嗌咽也。	
s0727b501	菎	古云反。羊蹄香卉。須〻𣃥奈。	
s0727b502	𦼏	子亘(恒)反。菎𦼏。	
s0727b503	䓂	鱼建反。卉也。	
s0727b504a	茪⿱艹灮	二同。古黄曾(右傍注「止」，見消)反。□(虫損)茪也。	
s0727b601	莌	他活反。大高卉。	
s0727b602	䔜	他甘反。䓗(葱)也。	
s0727b603	𦸓	且栗反。似花卉。	
s0727b604	𧀴	甫具反。地𧀴。	
s0727b701	䕪	古吉反。葒也，如□(虫損)蓼生水旁。	
s0727b702	𦬻	女加反。藸(藉)𦬻。曾良目。	
s0727b703	𦺸	力刃反。鬼火。	
s0727b704	𧂒	莊卓反。菜□(虫損，並)附子。	
s0727b801	𦶐	□(虫損)用反。⿱艸䦘□(虫損，𦿆)也。	
s0727b802	䔹	徐秀反。蘧蒢，似菌苽中。	
s0727b803	𦿂	悅宣反。射干。	
s0727b804	𦺗	升諸反。魚薺。	
s0728a101	葳	於歸反。□□□(以上三字虫損)陵苕也。	
s0728a102	蒤	達古反。虎杖似紅，有細㓨(刺)，染卉。	
s0728a103	蘣	他口反。好也。	
s0728a104	𦲯	亡泛反。薉也，荒。	
s0728a201	𦳢	有貴反。徒也，類也，彚(彙)。	
s0728a202	𦬺	肝王反。悅失意也。	
s0728a203	䕈	思夾反。履中卉也。	
s0728a204	荳	徒遘反。	
s0728a301	𦳇	徒兼反。藥卉。	
s0728a302	𦳥	𣃥召反。卉細長。	
s0728a303	苭	於召反。卉長。	
s0728a304	𧂈	子了反。似薺卉。	
s0728a305a	⿱艹眞蒖	二形同。止仁反。䒢。比地加豆良。	
s0728a402	𦹬	古□(圭)反。喎也。	
s0728a403	苬	敘留反。芝也，瑞卉。	
s0728a404	蔨	九卷反。鹿豆。阿地万女。	
s0728a501	蘪	亡蔢反。⿱艹㕎也，𧄸冬也。	
s0728a502a	芷β芷	二形作。支止反。𦯭(茝)子若射干。	
s0728a504	莥	女□(紂)反。鹿豆藿也。	
s0728a505	𦱙	上字。	
s0728a601	䕬	居良反。薑也。	
s0728a602	薲	匕身反。蘋也，大萃。	
s0728a603	苹	匕明反。无根生也，正也，平也，薦也，蒿。	
s0728a604	䕯	匕小反。萍。	
s0728a701	萹	甫便反。似䔧，赤莖，生道也，煞虫卉也，蕳也。	
s0728a702	藒	去曷反。香卉也，芞興也，雲夢也。	
s0728a703	芞	去□(記？)反。卉香也。	
s0728a801	䓘	古豪反。苦也，蘇也，似瓜□也。	
s0728a802	芅	余㐌反。羊桃。	
s0728a803	⿱艹佷	所今反。人參也。	
s0728a804	茥	古圭反。實似莓，覆盆。一比古。	
s0728b101	蒛	去拙反。茥也。	
s0728b102	𦺊	古官反。蒲名。	
s0728b103	䒞	丁敢反。䕰，蕁也，卉也。	
s0728b104	蒹	居兼反。葭也，雚未秀也。	
s0728b201	芥	可芆反。菜也。	
s0728b202	蕸	古加反。荷葉。	
s0728b203	芍	雉略反。蓮子芍，蓮子卉也。	
s0728b204	𦯪	下了反。芕(芍)藥。	
s0728b301	⿱艹⿰十交	臣小反。荊葵也，⿱艸救也。又求招反。	
s0728b302	蓷	敕雷反。雀也，茺蔚也。出隻反。	
s0728b303	莙	九閔(閡)反。馬藻，牛藻。	
s0728b401	𦱃	尤具反。⿱艸殖(葅)盖。	
s0728b402	蕁	士(土)今反。藥似韮提。又知母。	
s0728b403	⿱艹⿰歹尋	廣南反。如乱(亂)髪生海中，𤃂也。	
s0728b501	藩	甫袁反。蕁也。	
s0728b502	蔩	餘申反。菟苽，似土瓜也。	
s0728b503	蒬	郁元反。遠志。	
s0728b504	蕀	居柳反。蒬葽。	
s0728b505	𦶉	疾支反。芕(芍)鳧，如龍鬚可倉(食)。	
s0728b601	蒨	此見反。茜也。	
s0728b602	𦵻	上字。	
s0728b603	𦳋	苦恠(怪)反。卉中有萦也，卉。	
s0728b604	蒯	上字。	
s0728b701	蔦	都交反。□(虫損)与。	
s0728b702	蘻	公氐反。狗毒也，苦也。	
s0728b703	蕦	胥由反。葑菁，葉細，味酸也。	
s0728b704	茦	止草反。㓨(刺)人卉也，□(虫損)名。	
s0728b801	薞	蘇昆反。蕪也。	
s0728b802	莿	四青反。荣(榮)也，卉木芒人刺也。伊良。	
s0728b803	葎	淩一反。似葛目有㓨(刺)也。	
s0729a101	蔜	五高反。蔜蔞，雞□(虫損，腸)卉也，蔝也。	
s0729a102	𦮺	胥里反。茅穗也。	
s0729a103	蘞	里占反。白薟也，蔓也。	
s0729a104	薟	上同。	
s0729a201a	䕅䕅β	二形作。桑老所牛二反。發也，奚腹卉也。	
s0729a203	菗	才牛反。荼卉，染卉也。	
s0729a204	芚	徒昆反。菜似□(虫損，莧)。	
s0729a301	𦭵	与良反。𦭵葲也。	
s0729a302	𦸚	敘立反。水苜。	
s0729a303	𦵂	余賒反。枲也，草名。	
s0729a304a	𦭷β𦭷	二形作。莫侯反。大麥也。	
s0729a401	䕧	下交反。筠筍。	
s0729a402	𧄞	魚敫反。小卉。	
s0729a403	虉	上字。	
s0729a404	䔖	里升反。芰也，解也，茩也。	
s0729a501	𧁽	上字。	
s0729a502	茩	古后反。芰也。	
s0729a503	藗	桑六反。白茅也，也(衍字か)，念也，迫也。	
s0729a504	蔌	桑六反。菜茄捴名。	
s0729a601	薔	所棘反。蓼。	
s0729a602	䒢	五□(唐)反。䒢𦳃，昌蒲名。	
s0729a603	𦺍	止千反。篲也，似䔧也。	
s0729a604a	莊荘	二同字。且陽反。卉盛。	
s0729a701b	蘠蘠β蘠γ	三形作。似將反。似蓬實，如葵子，十月就。	
s0729a704	𧃈	紀六反。菊也。	
s0729a705a	蓻蘜菊	三上字。子習反。茅也。	
s0729a803	菥	思貲反。苞荔，水生，似蓲(燕)麥也。	
s0729a804	䔮	上移反。菥水菜。	
s0729b101a	𦺆𦺆β𦺆γ	三形作。功劳反。白花葛似葛非。	
s0729b104	莕	可更反。荇菨也。	
s0729b105	荇	上字。世利。	
s0729b201a	蘢蘢β蘢γ	三形作。良功反。天菕，馬藻也。	
s0729b204b	菨⿳艹二女	二形作。子枼反。荇菨也。	
s0729b206	蕛	臺奚反。苵也，楊香。	
s0729b301	葋	臣且反。艼也。	
s0729b302	艼	禿令反。艼䓴也，𦶔也。	
s0729b303	菰	古胡反。□(芆？)菰也。	
s0729b304	苽	上字。	
s0729b401	蕈	徒占反。䓴也。反(傍注「止」，見消)。菌也，木耳。	
s0729b402	䓴	如兗反。木耳，蕈也。	
s0729b403	菭	達來反。水衣落。	
s0729b404	芃	甫同反。平。木卉茂皃。加牟知。	
s0729b501	荋	止宇反。草多葉。	
s0729b502	菿	都角反。太也，⿰肉卓(𦜰)也。	
s0729b503	𦵪	所草反。馬卉也。	
s0729b504	䒼	丘玊反。薄也。	
s0729b601	葠	舒堛(塩)反。苫也。	
s0729b602	蓧	徒叫反。草器。	
s0729b603	𧆊	匕烈反。紫纂，若可食。	
s0729b604	薃	古高反。莎卉。	
s0729b701	薃β	上字。	
s0729b702	薻	青道反。水菜，⿱艹滲(藻)也。	
s0729b703	藻	上字。比志。	
s0729b704	茿	豬菊反。似小□(虫損，藜)，赤莖節，⿰⿱刍攵魚者也。	
s0729b801	荺	榮君反。𦺔也，茅根也。	
s0729b802	𦸣	甫匕反。鼠莞也。	
s0729b803	蕼	相紀反。亦蕼莖也。	
s0729b804	菫	□(虫損)忍反。葵，烏頭，毒藥。	
s0730a101	藘	旅居反。蘆茄，茅蒐，蘆⿱⿰艸禾青也。	
s0730a102	𦮈	止君反。弱草苨。	
s0730a103	𦸄	庶且反。澤冩。鹿舌。	
s0730a201	𦾷	呂匊反。長大皃，眾薪。	
s0730a202	藬	他雷反。牛頺，葉長，花紫縹色⿰氵蕢。	
s0730a203	葞	亡此反。春卉，芒。	
s0730a301	蕎	居妖反。功鉅也，大戟也，𦶀也，𦻝。	
s0730a302	萿	古活反。鹿舌卉也。菝葀，瑞卉。	
s0730a303	𦻝	居逆反。大戟。	
s0730a304	虇	居遠反。蘆筍。	
s0730a401	荂	詡具反。花也，榮。	
s0730a402	芛	惟尹反。桑始生，榮。	
s0730a403	茟	上字。	
s0730a404	蘳	禹瓦反。卉木花。	
s0730a501	䓏	疋夫反。卉花。	
s0730a502	蘧	巨居反。大匊也，蘧蒢也，瞿麥。	
s0730a503	蒢	真居反。𧄕。牟加豆支。	
s0730a504	𦼫	且居反。菜似蘇。	
s0730a601	䓊	五都反。荏。	
s0730a602	⿳䓊一口	上字。	
s0730a603	𦵯	古曷反。荏蘇。	
s0730a604	菈	洛合反。蘆菔為菈𦿚。	
s0730a605	𦿚	度合反。菔蘆。	
s0730a701	蓈	力唐反。稂也。	
s0730a702	萉	夫衣反。枲實，黂字。	
s0730a703	芓	祥利反。葈。	
s0730a704	茡	上字。	
s0730a705a	䔬	(無)	
s0730a801a	葷	虛云反。蒜也。	
s0730a802	䔇	介凱反。似蕨，生水中菜。	
s0730a803	䖆	如令反。菜，葅也	
s0730a804a	蕿藼	二同字。虛宛反。萱。	
s0730b101	𦵡	去弓反。芎也。	
s0730b102	荲	力(丑)利[反]。似冬藍，蒸食酸也。	
s0730b103	萳	乃感反。蒻萳。	
s0730b104	蔖	所耶反。枯卉。	
s0730b201	芹	巨尹反。葵。世利。	
s0730b202	莛	除誠反。蓬莖。	
s0730b203	𦺶	如桂反。銳也，䓲也，芮。	
s0730b204	䔺	弋搖反。藍蓼秀。	
s0730b301	蔋	徒的反。卉旱。	
s0730b302	苾	甫結反。香卉，飶。	
s0730b303	䒦	孚薟反。浮卉。	
s0730b304	薙	乇計反。萠，水行煞卉。	
s0730b305	蕺	且及反。蒩也。	
s0730b401	䔿	作昆反。藂也，㝡也。	
s0730b402	蔗	諸夜反。藷也，甘蔗也。	
s0730b403	菦	近引反。蔞芹。	
s0730b404a	蔞	二同字。魯侯反。平。加良須宇利。	
s0730b405a	𦭯	二同字。魯侯反。平。加良須宇利。	
s0730b501	萺	莫目反。蓿香卉。	
s0730b502	蘫	來斬反。瓜⿱⿰艸矢且(葅)。	
s0730b503	蕏	致如反。蒘蕏也，慈也，蕏也。	
s0730b601	蒘	女居反。蕏蒘，⿳艸⺲剡(蘮)也。宇利。	
s0730b602	蘮	紀厲反。似芹，有毛，著人衣。久支。又左久。	
s0730b603	蔬	□(所)□(以下判読不能)	
s0730b604	蓇	古穾反。如蕙，如桔梗，花黑不實。	
s0730b701	荀	蘇旬反。卉也。	
s0730b702a	䔄䔄β䔄γ	三形作。与小反。菟丝属，亦蒲花。	
s0730b705	䔭	如逆反。蒿□(虫損)，魚毒，可用。	
s0730b801	莬	亡運反。卉雜生。	
s0730b802	蕤	汝誰反。下也，繼也。	
s0730b803	芾	方妹反。甘棠也，小皃。	
s0730b804	苖	他六反。蓨苖。	
s0731a101	蓨	他迪反。蓧，蓨。	
s0731a102	藣	甫為反。卉也，㢞旄〻牛尾。	
s0731a103	茞	上粦反。卉。於保波古。	
s0731a104	𦳯	來□(虫損，密)反。卉也。	
s0731a201	𦳈	匕次反。蒿似著也。萆蔴。	
s0731a202	蘄	居衣反。芹葵。	
s0731a203	𦽐	公狄反。卉也。	
s0731a204	𦼮	右旦反。卉也。	
s0731a301	𧂘	狃庚反。可以作縻綆也。	
s0731a302	𧀩	胥止反。卉也。	
s0731a303	𦭼	平表反。落也，乾草也。	
s0731a304	𦱁	後叚反。卉也。	
s0731a401a	𧅲	二同字。有求反。卉。	
s0731a402a	𦳩	二同字。有求反。卉。	
s0731a403	荌	於旦反。卉。波久佐。	
s0731a404	𧆐	公東反。葦卉。	
s0731a405	𦺴	□(虫損)立反。菩也。	
s0731a501	蔁	止羊反。卉。	
s0731a502	𦱀	与菊反。卉也。	
s0731a503	𧃣	公魂反。卉也。	
s0731a504	䕼	如旃反。卉爇。	
s0731a601	𧆖	乎旱反。卉也，難也。	
s0731a602	茮	子非反。莍也，椒也，芭(顛倒符)茮。	
s0731a603	莍	巨牛反。⿲木刍攵椒。	
s0731a604	薾	如礼(禮)反。苨也，花盛也。	
s0731a701	芭	甫加反。芭茮。	
s0731a702	蒝	五遠反。卉，木皃。	
s0731a703	䔟	翼支[反]。草萎也。簃。	
s0731a704	𦺉	郛後反。莖葉布卉原。	
s0731a705	䓄	牛斤反。多卉。	
s0731a706	莦	所交反。惡卉皃。	
s0731a801	蔇	几利反。卉多皃，概。	
s0731a802	䓮	匕(亡)豆反。葆莓細卉，藂生也。	
s0731a803	蔫	於然反。菸也，菀𣨙也。	
s0731b101	蔽	甫制反(補入)。陣也，竄也，藏也，□(芾？)小也，當也，愚也。	
s0731b102	𦾵	於榮反。藟也，榮也。	
s0731b103	蓸β	在勞反。卉也。	
s0731b104	蓸	上正字。	
s0731b201	䕻	力(補入)支反。⿱軗糸也，卉木盛也，附也，連也，桑生木土也。	
s0731b202	䓛	古沒反。刷也，尉也，𥮝也。	
s0731b203	䓜	儲尸反。菹也，揄(榆)莢也。	
s0731b301	𥁼	上字。	
s0731b302	𦭮	丈例反。似竹補𡙇(缺)也，綴也，納空也。	
s0731b303	萆	釜赤反。似烏韭。	
s0731b304	𦳚	止支反。藥卉，知母也，卉。安支也。	
s0731b401	菷	千甚反。䨱。皮〻支也。	
s0731b402	薶	莫皆反。龜徒也，藏也，埋也。	
s0731b403a	芶苟	二同作。公后反。卉也，誠也，偷也，且也，得□也，𥬉也。	
s0731b501	𦷿	与周反。卉也。	
s0731b502	葆	甫道反。丕也，菜也，本也，卉盛皃也。	
s0731b503	菬	止柳反。卉也。	
