#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Full list of headwords
#   ==============================================================
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_entries.tsv
#   Version: 1.0.28
#   Date published: 23 June 2018
#   Last modified: 12 September 2019
#
#   Copyright (c) 2018-2019 HDIC project, IKEDA Shoju (Chair)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV format information
#   ----------------------
#   SJID (svvwwxyyz)         Book(vv), leaf(ww), recto-verso(x), line(yy) and number(z)
#   SJ2ID                    For headword of two or more characters, add 'a, b, ..., n' at the end of SJID
#   SJ_Rinsen (新xxx-yz)     Page(xxx), line(y) and number(z) in Rinsen shoten edition
#   SJ_vol_radical (xx#yyy)  Volume(xx) and radical number(yyy)
#   SJ_radical               Radical of Chinese character
#   Entry                    Headword
#   Entry_original           Headword based on original image
#   SJ_sources               Yiqiejingyinyi, Qieyun, Yupian, etc. (For details, refer to the following section)
#   SJ_entry_remarks         Editor's notes
#   TBID (v_www_xyz)         Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#   SYID (vwwwxyyzz)         Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#
#   Abbreviations
#   -------------
#   TB: Tenrei Bansho Meigi 篆隸萬象名義, Kosanji copy 高山寺本
#   SY: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#   SJ: Shinsen Jikyo 新撰字鏡, Tenji copy 天治本
#   KW: Shinsen Jikyo 新撰字鏡, Kyowa print 享和本
#
#   SJ_sources
#   ----------
#   Yiqiejingyinyi related parts 一切經音義部分
#    一切經音義: Yiqiejingyinyi related items 一切經音義引用項目
#    一切經音義N: Non-Yiqiejingyinyi related items 非一切經音義項目
#
#   Qieyun related parts 切韻引用部分
#    切韻A: Qieyun A, four tones noted as a whole, with the title of Qieyun. 四声一括注記。有切韻書名。e.g., 已上卅八字平聲…已上上々聲…已上去聲…已上出自切韻.
#    切韻B: Qieyun B, four tones noted as a whole, without the title of Qieyun. 四声一括注記。無切韻書名。e.g., 以上入聲…次去聲…次上聲…次平聲…已上四聲了.
#    切韻C: Qieyun C, even (level; 平) tone noted as a whole, while rising (上) tone, departing (going; 去) tone, and entering (checked; 入) tone noted under fanqie, without the title of Qieyun. 平声一括注記。有上・去・入声注記，在反切之下。無切韻書名。
#    切韻D: Qieyun D, four tones noted under fanqie, without the title of Qieyun. Items mentioned above are all Qieyun related parts. 有四声注記，在反切之下。無切韻書名。以上，切韻引用条目。
#    切韻N: Non-Qieyun related items 非切韻引用項目
#
#   Yupian related parts 玉篇引用部分
#    玉篇: Yupian related items 玉篇引用項目
#    玉篇N: Non-Yupian related items 非玉篇引用項目
#
#   Other parts 其他部分
#    出所不詳: Unidentified parts, unknown sources
#    辨別不能: Unseparated parts, mixed sources
#    爾雅: Erya
#    本草: Herbal book 本草木，本草草，本草鳥
#    小學篇: Shōgakuhen, a dictionary of Kokuji (Chinese characters created in Japan)
#    臨時雜要字: Rinjizōyōji, a daily dictionary of Sino-Japanese words in early Japan
#    添加項目: Additional items by people of later times
#
#   References
#   ----------
#   Sakakura Atsuyosi 阪倉 篤義. 1967. Shinsen jikyō no saikentō: Kyōwabon o chūshin ni 新撰字鏡の再檢討―享和本を中心に―. In Yamada Tadao 山田 忠雄 (ed.), Honpō jishoshi ronsō 本邦辭書史論叢, 359—392. Tokyo :Sanseidō 三省堂.
#   Ueda Tadashi 上田 正. 1981. Shinsen jikyō no Setsuin bubun ni tsuite [On quotations from Qieyun in the Shinsen jikyō] 新撰字鏡の切韻部分について. Kokugogaku 127. 13—20.
#   Ueda Tadashi 上田 正. 1984. Setsuin itsubun no kenkyū [A study of fragments of the Qieyun] 切韻逸文の研究. Tokyo: Kyūko shoin 汲古書院.
#   Ueda Tadashi 上田 正. 1986. Gyokuhen hansetsu sōran [A complete list of fanqie in the original Yupian] 玉篇反切總覽. Kobe: Private edition.
#   Sadakari Itoku 貞苅 伊徳. 1998. Shinsen jikyō no kenkyū [A study of Shinsen jikyō] 新撰字鏡の研究. Tokyo: Kyūko shoin 汲古書院.
#
#   Primary Sources
#   ---------------
#   Yuanben Yupian 原本玉篇. Tōhō bunka sōsho dairoku 東方文化叢書第六, Tokyo: Tōhō bunka gakuin, 1932
#   Songben Yupian 宋本玉篇. Kunaichō shoryōbu zō Daikō ekikai Gyokuhen 宮内廳書陵部藏大廣益會玉篇 (box 515, no.106, photographic images).
#   Tenreibanshōmeigii 篆隸萬象名義.Kōsanji shiryō sōsho 高山寺資料叢書 6, Tokyo: Tokyo daigaku shuppankai, 1977.
#   Shinsenjikyō 新撰字鏡. Tenjibon Shinsen jikyō revised edition 天治本新撰字鏡增訂版, Kyoto: Rinsen shoten, 1973
#   Ruijumyōgishō 類聚名義抄 (Zushoryōbon 圖書寮本). Zushoryōbon Ruiju myōgishō 圖書寮本類聚名義抄, Tokyo: Kunaichō Shoryōbu, Insatsu benridō, 1950.
#   Ruijumyōgishō 類聚名義抄 (Kanchi'inbon 觀智院本). Tenri toshokan zenbon sōsho washo no bu 天理圖書館善本叢書和書之部33, Tokyo: Yagi shoten, 1976.
#
#   Acknowledgments
#   ---------------
#   We are grateful to the Imperial Household Archives 宮内廳書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
SJID	SJ2ID	SJ_Rinsen	SJ_vol_radical	SJ_radical	Entry	Entry_original	SJ_source	SJ_entry_remarks	TBID	SYID
s0806a105	s0806a105	新473-15	v8#74	竹部第七十四	篣	◯	玉篇		4_068_A22	b037a065
s0806a106	s0806a106	新473-16	v8#74	竹部第七十四	笚	◯	玉篇		4_068_A31	b037a071
s0806a107	s0806a107	新473-17	v8#74	竹部第七十四	𥴯	⿱竹瘣	玉篇	字頭：原作「⿱竹瘣」。	4_068_A42	b038b026
s0806a201	s0806a201	新473-21	v8#74	竹部第七十四	笉	◯	玉篇		4_068_A51	b037a074
s0806a202	s0806a202	新473-22	v8#74	竹部第七十四	⿱竹厄	◯	玉篇	未勘。		
s0806a203	s0806a203	新473-23	v8#74	竹部第七十四	𥱵	◯	玉篇		4_068_B111	b037a087
s0806a204	s0806a204	新473-24	v8#74	竹部第七十四	𥮏	◯	玉篇		4_068_B12	b037a092
s0806a205	s0806a205	新473-25	v8#74	竹部第七十四	𥴀	◯	玉篇		4_068_B21	b037a093
s0806a206	s0806a206	新473-26	v8#74	竹部第七十四	簂	◯	玉篇		4_016_A31	b037a084
s0806a207	s0806a207	新473-27	v8#74	竹部第七十四	䈐	◯	玉篇		4_068_B311	b037a085
s0806a301	s0806a301	新473-31	v8#74	竹部第七十四	箌	◯	玉篇		4_068_B32	b037a094
s0806a302	s0806a302	新473-32	v8#74	竹部第七十四	䈇	◯	玉篇			b038b072
s0806a303	s0806a303	新473-33	v8#74	竹部第七十四	筏	◯	玉篇		4_068_B41	b037a095
s0806a304	s0806a304	新473-34	v8#74	竹部第七十四	𥮝	◯	玉篇		4_068_B42	b039a076
s0806a305	s0806a305	新473-35	v8#74	竹部第七十四	簣	◯	玉篇		4_068_B51	b038b084
s0806a401	s0806a401	新473-41	v8#74	竹部第七十四	𥳘	◯	玉篇		4_068_B52	b037a096
s0806a402	s0806a402	新473-42	v8#74	竹部第七十四	䈦	◯	玉篇		4_068_B61	b037a101
s0806a403	s0806a403	新473-43	v8#74	竹部第七十四	笀	◯	玉篇		4_068_B62	△
s0806a404	s0806a404	新473-44	v8#74	竹部第七十四	䇧	◯	玉篇		4_069_A11	b037a103
s0806a405	s0806a405	新473-45	v8#74	竹部第七十四	筁	◯	玉篇		4_069_A12	b037a104
s0806a501	s0806a501	新473-51	v8#74	竹部第七十四	笓	◯	玉篇		4_069_A22	b037a102
s0806a502	s0806a502	新473-52	v8#74	竹部第七十四	箃	◯	玉篇		4_069_A32	b038a031
s0806a503	s0806a503a	新473-53	v8#74	竹部第七十四	笲	◯	玉篇		4_069_A41	b037b012
s0806a504	s0806a503a	新473-54	v8#74	竹部第七十四	笇	◯	玉篇	萬象名義，無「笇」字。	4_064_A211	b036b013
s0806a505	s0806a505	新473-55	v8#74	竹部第七十四	𥰟	◯	玉篇		4_069_A42	b037b013
s0806a601	s0806a601	新473-61	v8#74	竹部第七十四	𥬔	◯	玉篇		4_069_A51	b037b014
s0806a602	s0806a602	新473-62	v8#74	竹部第七十四	筯	◯	玉篇		4_069_A61	b037b021
s0806a603	s0806a603	新473-63	v8#74	竹部第七十四	䇮	◯	玉篇		4_069_A62	b037b023
s0806a604	s0806a604	新473-64	v8#74	竹部第七十四	筀	◯	玉篇		4_069_B11	b037b024
s0806a605	s0806a605	新473-65	v8#74	竹部第七十四	篞	◯	玉篇		4_069_B22	b037b032
s0806a606	s0806a606	新473-66	v8#74	竹部第七十四	𥷕	◯	玉篇	補入項。	4_069_B41	b039b021
s0806a607	s0806a607	新473-67	v8#74	竹部第七十四	簒	◯	出所不詳		6_175_A21	
s0806a701	s0806a701	新473-71	v8#74	竹部第七十四	籌	◯	出所不詳		4_063_B51	b036a092
s0806a702	s0806a702	新473-72	v8#74	竹部第七十四	篤	◯	出所不詳		6_030_B51	c023a075
s0806a703	s0806a703	新473-73	v8#74	竹部第七十四	筠	◯	出所不詳		4_064_B32	b038a092
s0806a801	s0806a801	新473-81	v8#74	竹部第七十四	簝	◯	出所不詳		4_061_A32	
s0806a802	s0806a802a	新473-82	v8#74	竹部第七十四	篵β	◯	出所不詳			
s0806a803	s0806a802a	新473-83	v8#74	竹部第七十四	篵	◯	出所不詳			
s0806a804	s0806a802a	新473-84	v8#74	竹部第七十四	簁	◯	出所不詳	「篵」「簁」併合例。	4_060_B11	b035a104
s0806a805	s0806a805	新473-85	v8#74	竹部第七十四	篻	◯	出所不詳			b037b061
s0806b101	s0806b101	新474-11	v8#74	竹部第七十四	𥰭	◯	出所不詳		4_067_A12	b037a014
s0806b102	s0806b102	新474-12	v8#74	竹部第七十四	⿳竹宀力	◯	出所不詳	參看「簩」字。		
s0806b103	s0806b103	新474-13	v8#74	竹部第七十四	𬖇	◯	出所不詳			
s0806b201	s0806b201	新474-21	v8#74	竹部第七十四	𬕋	◯	出所不詳			
s0806b202	s0806b202	新474-22	v8#74	竹部第七十四	箴	◯	出所不詳		4_065_B31	b036a045
s0806b203	s0806b203	新474-23	v8#74	竹部第七十四	簦	◯	出所不詳		4_062_A31	b037b085
s0806b204	s0806b204	新474-24	v8#74	竹部第七十四	筬	◯	出所不詳		4_067_A52	b037a025
s0806b205	s0806b205	新474-25	v8#74	竹部第七十四	篕	◯	出所不詳		4_065_A51	b038b021
s0806b301	s0806b301	新474-31	v8#74	竹部第七十四	䇗	◯	出所不詳		4_066_A62	b036b082
s0806b302	s0806b302	新474-32	v8#74	竹部第七十四	箔	⿱竹洦	出所不詳	字頭：原作「⿱竹洦」，誤。當作「箔」。補入項。		b037b083
s0806b303	s0806b303a	新474-33	v8#74	竹部第七十四	⿱竹𠳮	◯	出所不詳			
s0806b304	s0806b303a	新474-34	v8#74	竹部第七十四	簥	◯	出所不詳		4_067_B42	b037a053
s0806b305	s0806b305b	新474-35	v8#74	竹部第七十四	簏	◯	一切經音義		4_061_A51	b035b054
s0806b306	s0806b305b	新474-36	v8#74	竹部第七十四	箓	◯	一切經音義		4_061_A511	b035b055
s0806b401	s0806b401	新474-41	v8#74	竹部第七十四	𥮬	◯	一切經音義			
s0806b402	s0806b402	新474-42	v8#74	竹部第七十四	竿	◯	一切經音義		4_061_B12	b035b064
s0806b403	s0806b403	新474-43	v8#74	竹部第七十四	箆	◯	一切經音義			b037b046
s0806b404	s0806b404	新474-44	v8#74	竹部第七十四	籢	◯	一切經音義		4_060_B61	b035b031
s0806b501	s0806b501a	新474-51	v8#74	竹部第七十四	籤	籖	一切經音義	字頭：原作「籖」。	4_062_B52	b036a042
s0806b502	s0806b501a	新474-52	v8#74	竹部第七十四	𥮒	◯	一切經音義		4_061_B51	b035b093
s0806b503	s0806b503	新474-53	v8#74	竹部第七十四	𥸢	◯	一切經音義		4_066_B51	b036b103
s0806b504	s0806b504	新474-54	v8#74	竹部第七十四	簀	◯	一切經音義		4_059_B52	b035a064
s0806b505	s0806b505	新474-55	v8#74	竹部第七十四	篙	◯	一切經音義		4_069_A31	b037b011
s0806b601	s0806b601	新474-61	v8#74	竹部第七十四	筒	◯	一切經音義N		4_063_A41	b036a046
s0806b602	s0806b602	新474-62	v8#74	竹部第七十四	築	◯	一切經音義		5_042_A42	b016b031
s0806b603	s0806b603	新474-63	v8#74	竹部第七十四	⿳竹⿰冫口大	◯	一切經音義N			
s0806b604	s0806b604a	新474-64	v8#74	竹部第七十四	筞	◯	一切經音義		4_062_A62	
s0806b605	s0806b604a	新474-65	v8#74	竹部第七十四	策	◯	一切經音義		4_062_A62	b036a015
s0806b701	s0806b701	新474-71	v8#74	竹部第七十四	笧	◯	一切經音義		4_062_A61	a089a092
s0806b702	s0806b702	新474-72	v8#74	竹部第七十四	筴	䇲	一切經音義	字頭：原作「䇲」。	4_067_A31	b035a041
s0806b703	s0806b703	新474-73	v8#74	竹部第七十四	箸	◯	一切經音義		4_060_B32	b035b021
s0806b704	s0806b704	新474-74	v8#74	竹部第七十四	𥵨	◯	一切經音義		4_058_A62	b035a012
s0806b801	s0806b801a	新474-81	v8#74	竹部第七十四	筥	◯	一切經音義		4_060_A612	b035a103
s0806b802	s0806b801a	新474-82	v8#74	竹部第七十四	𥰠	◯	一切經音義		4_060_A61	b035a101
s0806b803	s0806b801a	新474-83	v8#74	竹部第七十四	𥱾	◯	一切經音義		4_060_A611	b035a102
s0806b804	s0806b804	新474-84	v8#74	竹部第七十四	筑	◯	一切經音義		4_063_B21	b036a074
s0806b805	s0806b805	新474-85	v8#74	竹部第七十四	笮	◯	一切經音義N		4_059_B42	b035a065
s0807a101	s0807a101a	新475-11	v8#74	竹部第七十四	笱	◯	一切經音義		6_173_A32	c071a103
s0807a102	s0807a101a	新475-12	v8#74	竹部第七十四	箰	◯	一切經音義	「笱」「箰」併合例。	4_058_A421	b034b097
s0807a103	s0807a103	新475-13	v8#74	竹部第七十四	𥳦	◯	一切經音義N	字頭：「箰」之異體字。	4_058_A422	b034b101
s0807a104	s0807a104a	新475-14	v8#74	竹部第七十四	箛	⿱⺮⿰犭𠂢	一切經音義	字頭：原作「⿱⺮⿰犭𠂢」。	4_063_B31	b036a081
s0807a105	s0807a104a	新475-15	v8#74	竹部第七十四	⿱竹狐	◯	一切經音義			
s0807a201	s0807a201	新475-21	v8#74	竹部第七十四	簇	◯	一切經音義		4_069_A52	b037b022
s0807a202	s0807a202	新475-22	v8#74	竹部第七十四	𥱼	⿱⺮諀	一切經音義	字頭：原作「⿱⺮諀」。		b037b035
s0807a203	s0807a203a	新475-23	v8#74	竹部第七十四	篪	⿱竹乕	一切經音義	字頭：原作「⿱竹乕」。	4_068_A52	b037a081
s0807a204	s0807a203a	新475-24	v8#74	竹部第七十四	箎	◯	一切經音義		4_068_A52	b038b052
s0807a205	s0807a205	新475-25	v8#74	竹部第七十四	竾	◯	一切經音義			
s0807a206	s0807a206a	新475-26	v8#74	竹部第七十四	笪	◯	一切經音義		4_062_B42	b036a034
s0807a301	s0807a301a	新475-31	v8#74	竹部第七十四	𥳊	◯	一切經音義		4_064_B42	b038a094
s0807a302	s0807a302	新475-32	v8#74	竹部第七十四	筕	◯	一切經音義		4_067_B41	b037a051
s0807a303	s0807a303	新475-33	v8#74	竹部第七十四	篖	◯	一切經音義		4_067_B411	b037a052
s0807a304	s0807a304	新475-34	v8#74	竹部第七十四	笴	◯	一切經音義		4_068_A41	b038b043
s0807a401	s0807a401	新475-41	v8#74	竹部第七十四	䈥	◯	一切經音義	字頭：「筋」之異體字。	2_077_A11	a074a071
s0807a402	s0807a402	新475-42	v8#74	竹部第七十四	簡	◯	一切經音義		4_059_A41	
s0807a403	s0807a403	新475-43	v8#74	竹部第七十四	範	◯	一切經音義		5_073_A61	b068a061
s0807a404	s0807a404a	新475-44	v8#74	竹部第七十四	⿱竹軌	◯	一切經音義			
s0807a405	s0807a404a	新475-45	v8#74	竹部第七十四	笵	◯	一切經音義		4_059_A61	b035a043
s0807a501	s0807a501	新475-51	v8#74	竹部第七十四	篩	◯	一切經音義		4_060_A222	b035a091
s0807a502	s0807a502	新475-52	v8#74	竹部第七十四	笈	◯	一切經音義		4_067_A32	b037a022
s0807a503	s0807a503	新475-53	v8#74	竹部第七十四	節	◯	出所不詳		4_058_B11	b035a015
s0807a601	s0807a601a	新475-61	v8#74	竹部第七十四	簪β	◯	出所不詳			
s0807a602	s0807a601a	新475-62	v8#74	竹部第七十四	簪	◯	出所不詳		4_068_B22	b037b066
s0807a603	s0807a603	新475-63	v8#74	竹部第七十四	籊	◯	出所不詳		4_064_A51	b036b027
s0807a604	s0807a604a	新475-64	v8#74	竹部第七十四	籔	◯	出所不詳		4_064_A31	b036b021
s0807a605	s0807a604a	新475-65	v8#74	竹部第七十四	䈹	◯	出所不詳		4_064_A311	b036b022
s0807a701	s0807a701	新475-71	v8#74	竹部第七十四	𥫱	◯	出所不詳		4_061_A41	b035b051
s0807a702	s0807a702a	新475-72	v8#74	竹部第七十四	𥫥	◯	出所不詳			
s0807a703	s0807a702a	新475-73	v8#74	竹部第七十四	笔	◯	出所不詳			
s0807a704	s0807a704	新475-74	v8#74	竹部第七十四	籬	◯	出所不詳	補入項。		b037b043
s0807a705	s0807a705b	新475-75	v8#74	竹部第七十四	籠	◯	出所不詳		4_061_B43	b035b074
s0807a706	s0807a705b	新475-76	v8#74	竹部第七十四	籠β	◯	出所不詳			
s0807a801	s0807a801	新475-81	v8#74	竹部第七十四	𥭗	◯	出所不詳		4_066_B611	b037a011
s0807a802	s0807a802	新475-82	v8#74	竹部第七十四	䇯	◯	出所不詳		4_066_A31	b036b073
s0807a803	s0807a803	新475-83	v8#74	竹部第七十四	簃	◯	出所不詳		4_067_B21	b037a041
s0807a804	s0807a804	新475-84	v8#74	竹部第七十四	𥯨	◯	出所不詳			b037b051
s0807b101	s0807b101	新476-11	v8#74	竹部第七十四	笞	◯	出所不詳		4_062_B51	b036a041
s0807b102	s0807b102a	新476-12	v8#74	竹部第七十四	䉠	◯	出所不詳		4_058_A41	b034b094
s0807b103	s0807b102a	新476-13	v8#74	竹部第七十四	𥰙	⿱竹⿰⿱山耳攵	出所不詳	字頭：原作「⿱竹⿰⿱山耳攵」。	4_058_A411	b034b095
s0807b104	s0807b102a	新476-14	v8#74	竹部第七十四	䉠β	◯	出所不詳			
s0807b105	s0807b105	新476-15	v8#74	竹部第七十四	䈈	⿱竹⿰肉𠤎	出所不詳	字頭：原作「⿱竹⿰肉𠤎」。	4_066_A61	b036b081
s0807b106	s0807b106	新476-16	v8#74	竹部第七十四	箊	◯	出所不詳			b037b034
s0807b201	s0807b201	新476-21	v8#74	竹部第七十四	筟	◯	出所不詳		4_059_B32	b035a052
s0807b202	s0807b202	新476-22	v8#74	竹部第七十四	箛	◯	出所不詳		4_063_B31	b036a081
s0807b203	s0807b203	新476-23	v8#74	竹部第七十四	笯	◯	出所不詳		4_061_B11	b035b062
s0807b204	s0807b204	新476-24	v8#74	竹部第七十四	籚	◯	出所不詳		4_062_A12	b036a011
s0807b205	s0807b205	新476-25	v8#74	竹部第七十四	𥳉	◯	出所不詳		4_065_B32	b036b053
s0807b301	s0807b301	新476-31	v8#74	竹部第七十四	𥶛	◯	出所不詳		4_066_A22	b036b072
s0807b302	s0807b302a	新476-32	v8#74	竹部第七十四	箄	◯	出所不詳		4_060_B12	b035b011
s0807b303	s0807b302a	新476-33	v8#74	竹部第七十四	⿱竹𢌿	◯	出所不詳			
s0807b304	s0807b304	新476-34	v8#74	竹部第七十四	笄	◯	出所不詳		4_059_B12	
s0807b305	s0807b305	新476-35	v8#74	竹部第七十四	𥱼	◯	出所不詳			b037b035
s0807b306	s0807b306	新476-36	v8#74	竹部第七十四	笞	◯	出所不詳		4_062_B51	b036a041
s0807b401	s0807b401	新476-41	v8#74	竹部第七十四	箟	◯	出所不詳		4_058_A21	b034b082
s0807b402	s0807b402	新476-42	v8#74	竹部第七十四	箘	◯	出所不詳		4_058_A12	b034b073
s0807b403	s0807b403	新476-43	v8#74	竹部第七十四	篔	◯	出所不詳		4_067_B121	b037a035
s0807b404	s0807b404	新476-44	v8#74	竹部第七十四	𥴫	◯	出所不詳		4_062_B61	b036a044
s0807b501	s0807b501	新476-51	v8#74	竹部第七十四	篿	◯	出所不詳		4_060_B41	b035b022
s0807b502	s0807b502	新476-52	v8#74	竹部第七十四	篇	◯	出所不詳		4_059_A11	b039a092
s0807b503	s0807b503	新476-53	v8#74	竹部第七十四	箯	◯	出所不詳		4_061_A62	b035b061
s0807b504	s0807b504	新476-54	v8#74	竹部第七十四	筌	◯	出所不詳		4_069_B12	b037b025
s0807b505	s0807b505a	新476-55	v8#74	竹部第七十四	筊	◯	出所不詳		4_061_B32	b035b082
s0807b601	s0807b505a	新476-61	v8#74	竹部第七十四	䉰	◯	出所不詳		4_061_B33	b035b083
s0807b602	s0807b602	新476-62	v8#74	竹部第七十四	籮	◯	出所不詳		4_064_A42	b036b026
s0807b603	s0807b603a	新476-63	v8#74	竹部第七十四	𥯘	◯	出所不詳			
s0807b604	s0807b603a	新476-64	v8#74	竹部第七十四	𥭕	◯	出所不詳			
s0807b605	s0807b605	新476-65	v8#74	竹部第七十四	笆	◯	出所不詳		4_065_B11	b036b044
s0807b606	s0807b606	新476-66	v8#74	竹部第七十四	䇞	◯	出所不詳		4_065_B22	b036b051
s0807b701	s0807b701	新476-71	v8#74	竹部第七十四	箱	◯	出所不詳		4_062_A42	b036a012
s0807b702	s0807b702	新476-72	v8#74	竹部第七十四	簹	◯	出所不詳		4_067_B12	b037a034
s0807b703	s0807b703	新476-73	v8#74	竹部第七十四	笐	◯	出所不詳		4_058_B51	b037b072
s0807b704	s0807b704	新476-74	v8#74	竹部第七十四	簧	◯	出所不詳		4_063_A22	b036a062
s0807b705	s0807b705	新476-75	v8#74	竹部第七十四	篁	◯	出所不詳		4_058_B52	b039a087
s0807b801	s0807b801	新476-81	v8#74	竹部第七十四	簜	◯	出所不詳		4_058_A32	b034b093
s0807b802	s0807b802	新476-82	v8#74	竹部第七十四	䈒	◯	出所不詳			b039a012
s0807b803	s0807b803	新476-83	v8#74	竹部第七十四	𥴡	◯	出所不詳			b038b036
s0807b804	s0807b804	新476-84	v8#74	竹部第七十四	箳	◯	出所不詳			
s0807b805	s0807b805	新476-85	v8#74	竹部第七十四	䉁	◯	出所不詳			
s0808a101	s0808a101	新477-11	v8#74	竹部第七十四	䈂	◯	出所不詳			
s0808a102	s0808a102a	新477-12	v8#74	竹部第七十四	篘β	◯	出所不詳			
s0808a103	s0808a102a	新477-13	v8#74	竹部第七十四	篘γ	◯	出所不詳			
s0808a104	s0808a102a	新477-14	v8#74	竹部第七十四	篘	◯	出所不詳			b037b075
s0808a105	s0808a105	新477-15	v8#74	竹部第七十四	𥰛	◯	出所不詳		4_066_A41	b036b075
s0808a106	s0808a106	新477-16	v8#74	竹部第七十四	篌	◯	出所不詳			
s0808a201	s0808a201	新477-21	v8#74	竹部第七十四	簍	◯	出所不詳		4_060_B51	b035b103
s0808a202	s0808a202	新477-22	v8#74	竹部第七十四	箖	◯	出所不詳			b037b033
s0808a203	s0808a203a	新477-23	v8#74	竹部第七十四	⿳竹爫𠙻	◯	出所不詳			
s0808a204	s0808a203a	新477-24	v8#74	竹部第七十四	𥮍	◯	出所不詳		4_065_B62	b036b063
s0808a205	s0808a205	新477-25	v8#74	竹部第七十四	簾	◯	出所不詳		4_059_B51	b035a071
s0808a206	s0808a206	新477-26	v8#74	竹部第七十四	笶	◯	出所不詳	補入項。		b038b031
s0808a207	s0808a207	新477-27	v8#74	竹部第七十四	簨	◯	出所不詳		4_064_B12	b034b103
s0808a301	s0808a301	新477-31	v8#74	竹部第七十四	笨	◯	出所不詳		4_058_B31	b035a022
s0808a302	s0808a302	新477-32	v8#74	竹部第七十四	纂	◯	出所不詳		6_133_A12	c057a022
s0808a303	s0808a303	新477-33	v8#74	竹部第七十四	𥬲	◯	出所不詳			
s0808a304	s0808a304	新477-34	v8#74	竹部第七十四	𥸡	◯	出所不詳		4_066_A42	b036b076
s0808a305	s0808a305	新477-35	v8#74	竹部第七十四	𥲄	◯	出所不詳	補入項。		b039a093
s0808a306	s0808a306	新477-36	v8#74	竹部第七十四	䈙	◯	出所不詳			b038b045
s0808a401	s0808a401	新477-41	v8#74	竹部第七十四	𥰵	◯	出所不詳		4_059_A42	b035a034
s0808a402	s0808a402a	新477-42	v8#74	竹部第七十四	⿳竹土戈	◯	出所不詳			
s0808a403	s0808a402a	新477-43	v8#74	竹部第七十四	箋	◯	出所不詳		4_059_A22	b035a025
s0808a404	s0808a404	新477-44	v8#74	竹部第七十四	篃	◯	出所不詳			b038a055
s0808a405	s0808a405	新477-45	v8#74	竹部第七十四	第	◯	出所不詳		4_066_B62	b037a012
s0808a406	s0808a406	新477-46	v8#74	竹部第七十四	𥶽	◯	出所不詳		4_068_A32	b037a072
s0808a501	s0808a501	新477-51	v8#74	竹部第七十四	篲	◯	出所不詳		4_068_B11	b037a086
s0808a502	s0808a502	新477-52	v8#74	竹部第七十四	簺	◯	出所不詳		4_063_B52	b036a093
s0808a503	s0808a503	新477-53	v8#74	竹部第七十四	𥵩	◯	出所不詳		4_066_A51	b039a064
s0808a504	s0808a504	新477-54	v8#74	竹部第七十四	笁	◯	出所不詳			
s0808a505	s0808a505a	新477-55	v8#74	竹部第七十四	𬕧	◯	出所不詳			
s0808a601	s0808a505a	新477-61	v8#74	竹部第七十四	篋	◯	出所不詳		4_068_A62	b037a091
s0808a602	s0808a602	新477-62	v8#74	竹部第七十四	籙	◯	出所不詳			
s0808a603	s0808a603	新477-63	v8#74	竹部第七十四	笏	◯	出所不詳		4_064_B31	b038a091
s0808a604	s0808a604	新477-64	v8#74	竹部第七十四	筈	◯	出所不詳			b039a081
s0808a701	s0808a701	新477-71	v8#74	竹部第七十四	𥴭	◯	出所不詳		4_067_B52	b037a055
s0808a702	s0808a702	新477-72	v8#74	竹部第七十四	箭	◯	出所不詳		4_058_A11	b034b072
s0808a703	s0808a703	新477-73	v8#74	竹部第七十四	籍	◯	出所不詳		4_059_A12	b039a072
s0808a704	s0808a704	新477-74	v8#74	竹部第七十四	𥳯	⿱竹稓	出所不詳	字頭：原作「⿱竹稓」。		
s0808a705	s0808a705	新477-75	v8#74	竹部第七十四	籥	◯	出所不詳		4_059_A31	b037b084
s0808a801	s0808a801	新477-81	v8#74	竹部第七十四	籰	篗	出所不詳	字頭：原作「篗」。		b039a042
s0808a802	s0808a802a	新477-82	v8#74	竹部第七十四	簫	◯	出所不詳		4_063_A32	b036a064
s0808a803	s0808a802a	新477-83	v8#74	竹部第七十四	簫β	◯	出所不詳			
s0808a804	s0808a802a	新477-84	v8#74	竹部第七十四	簫γ	◯	出所不詳			
s0808a805	s0808a805	新477-85	v8#74	竹部第七十四	筲	◯	出所不詳		4_060_A51	b035a097
s0808b101	s0808b101	新478-11	v8#74	竹部第七十四	䈰	◯	出所不詳		4_060_A42	b035a096
