#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   KTB: Kosanjibon Tenrei Bansho Meigi database -- Full text version
#   =================================================================
#
#   Kosanjibon Tenrei bansho meigi 篆隸萬象名義, Kosanji copy 高山寺本.
#   Buddhist monk Kukai of the Heian period 空海, c. 827-835.
#   A Hanzi (Chinese character) dictionary.
#
#   Version: 1.0.112
#   Date published: 1 September 2016
#   Last modified: 6 April 2019
#
#   Copyright (c) 2016-2019 HDIC project, IKEDA Shoju (Chair)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV Format information
#   ----------------------
#   TBID (v_www_xyz)          Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#   TB_vol_radical (xx#yyy)   Volume(xx) and radical number(yyy)
#   TB_radical                Radical of Chinese character 
#   Entry                     Headword
#   Entry_type                For details, refer to the following section
#   Entry_diff                Differences of transliteration with other scholars
#   TB_def                    Definition of pronunciation, meaning and variant(s)
#   SYID (vwwwxyyz)           Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#   YYID (Ywwxxxyyy-z)        Volume(ww), leaf(xxx), line(yyy) and number(z)
#   TB_remarks                Editor's notes
#
#   Entry_type
#   ----------
#   Group a   --- Regular headword
#   1 Regular                 隸書掲出字 (= Regular_clerical)
#   2 Regular_seal            隸書掲出字 篆書併存
#
#   Group b -- Embedded headword
#   3 Embedded_clerical       埋字 隸書字體
#   4 Embedded_omitted        埋字 脫落
#   5 Embedded_seal           埋字 篆書字體
#
#   Group c -- Omitted headword
#   6 Omitted                 脫字 項目全體 脫落
#   7 Omitted_regular         脫字 隸書掲出字 脫落
#
#   Group d -- Variant of the Songben Yupian
#   8 Songben-Yupian          宋本《玉篇》增補之異體字
#
#   cf. Li 2015.
#   ＊6 Omitted               項目全體脱落
#                            《説文解字》、《玉篇》殘卷・佚文、《新撰字鏡》玉篇引用部分等、本文存
#
#   Abbreviations
#   -------------
#   TB: Tenrei Bansho Meigi 篆隸萬象名義, Kosanji copy 高山寺本
#   YY: Yuanben Yupian 原本玉篇, fragments of vol.8, 9, 18, 19, 22, 24 and 27
#   SY: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#
#   白: Shirafuji's transliteration 
#   宮: Miyazawa's transliteration
#   上: Ueda's transliteration
#   呂: Lv's transliteration
#
#   References
#   ----------
#   Shirafuji Noriyuki 白藤禮幸, An Index of Headwords in the Tenrei Bansho Meigi 掲出字索引, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辭書資料第一, Tokyo: Uiversity of Tokyo Press 東京大学出版会, 1977.
#   Miyazawa Toshimasa 宮澤俊雅, A List of Headwords with Notes in the Tenrei Bansho Meigi 掲出字一覽表, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辭書資料第一, Tokyo: University of Tokyo Press 東京大学出版会, 1977.
#   Ueda Tadashi 上田正, A Complete List of Fanqie in the Original Yupian 玉篇反切總覽, Kobe: Private edition, 1986.
#   Lv Hao 呂浩, Zhuanli Wanxiang Mingyi: A Transliteration and Text-critical Notes 篆隸萬象名義校釋, Shanghai: Xuelin Press 學林出版社, 2007.
#   Li Yuan 李媛, Embedded and Omitted Headword: Issues Regarding Entry Counts in Tenrei-Bansho-Meigi 埋字と脫字―篆隸象名義の掲出字數をめぐる問題―, Kuntengo to Kunten-Shiryo 訓點語と訓點資料 135: 60-78, 2015.
#
#   Acknowledgments
#   ---------------
#   We are grateful to Kosanji Temple authorities Ogawa Chie (the previous chief priest) and Ishizuka Harumichi (the representative director) for permission to publish the decipherment text of KTB.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
TBID	TB_vol_radical	TB_radical	Entry	Entry_type	Entry_diff	TB_def	SYID	YYID	TB_remarks
4_021_B31	v12#158	木	𣝉	Regular		都憒反。車葙切也。	b020a104		
4_021_B32	v12#158	木	櫖	Regular		力豫反。李也、藟藤似葛大也。	b020a105		掲出字：原作櫨。
4_021_B32-Shirafuji	v12#158	木	櫨	Regular	白		b020a105		
4_021_B41	v12#158	木	樌	Regular		古換反。木族生也。灌字。	b020b011		
4_021_B42	v12#158	木	橄	Regular		古覽反。樎木、如鷄子。	b020a102		
4_021_B421	v12#158	木	欖	Songben-Yupian		#	b020a103		
4_021_B51	v12#158	木	𣛱	Regular		達敢反。橄樎(𣛱)木也。	b020b012		掲出：原作樎、誤。
4_021_B52	v12#158	木	樈	Regular		渠京反。鑿柄也。	b020b013		
4_021_B61	v12#158	木	㮮	Regular		公莭反。槹而汲也。桔字。	b020b014		
4_021_B62	v12#158	木	榞	Regular		魚園反。木皮實可食也。	b020b022		
4_022_A11	v12#158	木	枔	Regular		才心反。業也。	b020b015		
4_022_A12	v12#158	木	樾	Regular		禹月反。兩樹交會下陰曰樾也。	b020b023		
4_022_A21	v12#158	木	𣝑	Regular		餘鹿反。載物器也。	△		
4_022_A22	v12#158	木	橏	Regular		之善反。木榴也。	b020b031		
4_022_A31	v12#158	木	㮖	Regular		公八反。䜵也。	b020b032		
4_022_A32	v12#158	木	橉	Regular		力進反。砌也、秩也。	b020b033		
4_022_A41	v12#158	木	櫧	Regular		之餘反。䡤字。似採木也。	b020b035		
4_022_A42	v12#158	木	檽	Regular		乃豆反。皮可染赤絮。	b020b036		
4_022_A51	v12#158	木	櫞	Regular		尹令反。實似橘也、可食。	b020b041		
4_022_A52	v12#158	木	椿	Regular		恥倫反。八百歳爲一春、八百歳爲一秋、八千歳爲大椿也。	b014b044		八百歳爲一秋八千：大字書写。
4_022_A61	v12#158	木	楉	Regular		如婌反。石榴也、榛屬也。	b020b042		婌：據《校釋》。上田作灼。
4_022_B11	v12#158	木	榴	Regular		力周反。安石榴。	b020b043		
4_022_B12	v12#158	木	棿	Regular		牛雞反。輗車、轅端、横木也。	b021b041		
4_022_B21	v12#158	木	㮶	Regular		所角反。木也。	b020b044		
4_022_B22	v12#158	木	檬	Regular		亡公反。似槐黄華也。	b020b045		
4_022_B31	v12#158	木	棑	Regular		皮拝反。餝也、𤈙也、嚢也。韛字。	b020b051		
4_022_B32	v12#158	木	桸	Regular		虚衣反。木汁可食也。	b020b052		
4_022_B41	v12#158	木	朹	Regular		渠鳩反。繋梅也、赤似小柰也。	b020b053		
4_022_B42	v12#158	木	枍	Regular		於計反。詣官名也、亡。	b020b054		亡：未勘。
4_022_B51	v12#158	木	𣜄	Regular		力戈反。木中箭笴也。	b020b062		
4_022_B52	v12#158	木	橛	Regular		渠月反。株、山名也。	b020b063		
4_022_B61	v12#158	木	𣘻	Regular		雉加反。檟也。荼字。	b020b064		
4_022_B62	v12#158	木	榾	Regular		古忽反。中箭笴也。	b019a031		
4_023_A11	v12#158	木	㯅	Regular		扶支反。木下支。	b020b071		
4_023_A12	v12#158	木	樒	Regular		亡質反。香木、朽腐者也。	b020b073		掲出字：宋本《玉篇》作櫁。
4_023_A12-Miyazawa	v12#158	木	櫁	Regular	宮		b020b073		
4_023_A121	v12#158	木	榓	Songben-Yupian		#	b020b074		
4_023_A21	v12#158	木	𣡶	Regular		戈(弋)瞻反。木膠可作香。	b020b075		
4_023_A22	v12#158	木	榲	Regular		於忿反。柱也、柳盛皃也。	b020b081		
4_023_A31	v12#158	木	𣔵	Regular		勅落反。蘀落也。	b016a081		
4_023_A31-Shirafuji	v12#158	木	桌	Regular	白		b016b081		
4_023_A32	v12#158	木	𣚎	Regular		力果反。木實𣚎也。	b020b083		
4_023_A41	v12#158	木	榠	Regular		宜鼎反。木似𣘻為茗草也。	b020b084		
4_023_A42	v12#158	木	柉	Regular		扶廉反。木皮中索也、疲枯也。	b020b085		
4_023_A51	v12#158	木	杺	Regular		思林反。車鈎心也。	b020b091		
4_023_A52	v12#158	木	棦	Regular		叉耕反。刺也。	b020b082		掲出字：原作⿰木争、呂・臧同作、上田作⿰木爭。叉：原作又。
4_023_A61	v12#158	木	槿	Regular		渠巾反。八千歳爲春、秋也、似李。為矜字。	b018a063		秋：大字書写。矜：呂作柃。
4_023_B11	v12#158	木	朲	Regular		如神反。屋上間人也。	b020b092		
4_023_B12	v12#158	木	𣖵	Regular		才戈反。麦李。	b020b093		
4_023_B21	v12#158	木	榤	Regular		奇列反。戈(弋)也。桀字。	b018a074		
4_023_B22	v12#158	木	欀	Regular		人向反。道上木也。	b018a071		
4_023_B31	v12#158	木	梎	Regular		乙交反。鎌柄也。	b018a072		
4_023_B32	v12#158	木	㮃	Regular		於皮反。田器也。	b018a073		
4_023_B41	v12#158	木	楱	Regular		且豆反。橘屬也。	b018a074		
4_023_B42	v12#158	木	框	Regular		去狂反。所以棺亡人也。	b018a077		
4_023_B51	v12#158	木	櫒	Regular		先葛反。聲皃也。	b018a081		
4_023_B52	v12#158	木	村	Regular		且昆反。邨、聚落也。	b018a082		
4_023_B61	v12#158	木	棤	Regular		思赤反。皮甲錯也。	b018a084		
4_023_B611	v12#158	木	栒	Songben-Yupian		#	b018a085		
4_023_B62	v12#158	木	𣕍	Regular		思尹反。縣鍾磬横者也。	b018a091		掲出字：原作⿰木⿱旬木。鍾：右補入。
4_024_A11	v12#158	木	朽	Regular		虚柳反。腐也、木壞也。	b018a076		
4_024_A12	v12#158	木	㯋	Regular		居影反。檠枕也。篋也、篋也。	b018a083		
4_024_A21	v12#158	木	椴	Regular		徒館反。𣐋(杙）也。	b018a092		
4_024_A22	v12#158	木	杭	Regular		苦益(盎)反。衛也、杅。伉字。衛也。	b018a093		
4_024_A31	v12#158	木	杌	Regular		牛茇反。椹也。	b019a032		掲出字：呂作杬。茇：呂作爰。
4_024_A31-Miyazawa	v12#158	木	杬	Regular	宮		b020b021		
4_024_A32	v12#158	木	柭	Regular		蒲葛反。矢末也、疾盡也、栝也。	b018a094		
4_024_A41	v12#158	木	𣚜	Regular		先孔反。著筩也。	△		
4_024_A42	v12#158	木	棴	Regular		扶木反。常樹、出崑崙山也。	b018a096		
4_024_A51	v12#158	木	棌	Regular		才羊反。墙颿柱也。	b014a095		
4_024_A52	v12#158	木	檣	Regular		才羊反。颿柱。	b018a101		
4_024_A61	v12#158	木	㮫	Regular		胡獺反。輔木轉也。	b018a102		
4_024_A62	v12#158	木	㯫	Regular		距於反。蘺也。𨎶字、車冈。	b018a095		
4_024_B11	v12#158	木	㭑	Regular		武頼反。格也。	b018a103		注文大字。
4_024_B11-Shirafuji	v12#158	木	枺	Regular	白		b018a103		
4_024_B12	v12#158	木	𣘧	Regular		附俱反。草木子房也。	b018a104		注文大字。
4_024_B21	v12#158	木	㯮	Regular		時燭反。葉似柳如赤也。	b018b011		
4_024_B22	v12#158	木	呆	Regular		補道反。保字。安也、有也、守也。	△		反切大字。
4_024_B22-Shirafuji	v12#158	木	𣎼	Regular	白		△		
4_024_B31	v12#158	木	欋	Regular		劬俱反。四齒杷也。	b018b012		
4_024_B32	v12#158	木	㮹	Regular		大利反。列也、到也。	△		
4_024_B41	v12#158	木	樢	Regular		都㬵反。蔦字。寄生也。	b018b013		
4_024_B411	v12#158	木	棉	Songben-Yupian		#	b018b014		
4_024_B42	v12#158	木	𣏜	Regular		弥鞕反。棉、木名也。	b018b015		
4_024_B421	v12#158	木	㮌	Songben-Yupian		#	b018b016		
4_024_B51	v12#158	木	𣏚	Regular		上支反。棑也、確衡也。	b018a105		
4_024_B52	v12#158	木	㮁	Regular		下交反。桃也。	b018b021		
4_024_B61	v12#158	木	橇	Regular		丘驕反。板置昵(泥)上行也。	b018b023		
4_024_B62	v12#158	木	棢	Regular		無兩反。車𨎶也、𨊾也。	b018b022		
4_024_B621	v12#158	木	檋	Songben-Yupian		#	b018b024		
4_025_A11	v12#158	木	樺	Regular		下瓜反。皮可餝弓。音華。	b022a017		音華、直音注。
4_025_A12	v12#158	木	椀	Regular		於管反。盌字。小盂也。	b018b032		
4_025_A21	v12#158	木	𣔴	Regular		餘周反。㽕字。更生條也。	b018b041		㽕：原作由戸二字。
4_025_A21-Miyazawa	v12#158	木	𣓐	Regular	宮		b018b041		
4_025_A22	v12#158	木	樟	Regular		之楊反。杙也、豫章大木也。	b018b042		
4_025_A31	v12#158	木	𣔻	Regular		陵骨反。植也。	b018b043		
4_025_A32	v12#158	木	𣏔	Regular		口頓反。困字。檖也、逃也。	b018b044		注文前半大字。
4_025_A32-Shirafuji	v12#158	木	𣏄	Regular	白		b018b044		
4_025_A41	v12#158	木	楺	Regular		如酉反。楺木爲耜也。	b018b033		
4_025_A42	v12#158	木	㮙	Regular		五各反。穽陥也、格也、華樹也。	b018b045		
4_025_A51	v12#158	木	桭	Regular		之仁反。櫩也、柍中央也。	b018b046		
4_025_A512	v12#158	木	栕	Songben-Yupian		#	b018b051		
4_025_A52	v12#158	木	柍	Regular		於兩反。木實也。	b018b052		
4_025_A61	v12#158	木	槬	Regular		胡覇反。寛也。	▽		
4_025_A62	v12#158	木	朮	Regular		時聿反。黏粟也。秫字。	b018b053		
4_025_B11	v12#158	木	榏	Regular		牛狄反。鷁首、天子舟。	b018b054		
4_025_B12	v12#158	木	𣘨	Regular		於可反。⿻衣可字也。木茂盛皃也。	b018b055		
4_025_B21	v12#158	木	㭟	Regular		居奉反。拲字。兩手同械也。	b018b061		
4_025_B22	v12#158	木	橠	Regular		奴多反。那字。木盛皃也。	b018b056		
4_025_B31	v12#158	木	棎	Regular		時占反。似梨、冬熟、味酸也。	b020b102		
4_025_B32	v12#158	木	東	Regular		都公反。動也。〔東β(seal)：古文。〕	b022b041		有埋字B。
4_025_B321	v12#158	木	東β	Embedded_seal		東β(seal)：古文。			埋字B。篆書字形。
4_025_B41	v12#158	木	㯥	Regular		作勞反。〔曹字。〕	b022b042		有埋字B。
4_025_B411	v12#158	木	曹	Embedded_clerical		曹字。			埋字B。
4_025_B42	v12#159	林	林	Regular		力金反。居也、和也、㝡也、森也。	b022b051		
4_025_B51	v12#159	林	橆	Regular		無禹反。蕃滋也、豊也、盛也。	△		
4_025_B52	v12#159	林	鬱	Regular		於屈反。木叢生也。	b022b061		
4_025_B521	v12#159	林	欝	Songben-Yupian		#	b022b062		
4_025_B61	v12#159	林	楚	Regular		初旅反。荊也、叢木也。	b022b052		
4_025_B62	v12#159	林	棽	Regular		丑心反。木枝條棽而灑也。	b022b091		
4_026_A11	v12#159	林	棼	Regular		妹云反。閣也、棟也。	b022b064		
4_026_A12	v12#159	林	森	Regular		所金反。大衆長皃也。	b022b066		注文大字。
4_026_A21	v12#159	林	楙	Regular		莫遘反。盛也。花(茂)也。	b022b071		
4_026_A22	v12#159	林	麓	Regular		山木反。山足也。	b022b074		
4_026_A221	v12#159	林	㯟	Omitted		Omitted	b022b081		
4_026_A31	v12#159	林	檒	Regular		甫弓反。楓也。	b022b082		
4_026_A32	v12#159	林	棥	Regular		妋原反。〔樊字。〕蘢也。	△		有埋字B。
4_026_A321	v12#159	林	樊	Embedded_clerical		樊字。	▽		埋字B。
4_026_A41	v12#159	林	㭝	Regular		渠鳩反。梵亭也。	b022b072		
4_026_A42	v12#159	林	梵	Regular		妋流反、扶劔反。清潔。	b022b083		
4_026_A51	v12#159	林	埜	Regular		餘赭反。野古文。郊外也。	b022b073		
4_026_A52	v12#159	林	𣞖	Regular		且頰反。蔡。草芥也。	b022b063		
4_026_A61	v12#160	巣	巣	Regular		仕交反。鳥在木上曰巢、在穴曰高也、窠也。	b022b101		
4_026_A62	v12#160	巣	𦥘	Regular		碑儉反。傾䨱也。	b022b102		
4_026_B11	v12#161	叒	叒	Regular		思即(郎)反。若木也。	b023a011		
4_026_B11-Shirafuji	v12#161	叒	桑	Regular	白		b023a013		
4_026_B111	v12#161	叒	𠭚	Omitted		Omitted	b023a012		
4_026_B12	v12#161	叒	桑	Regular		思郎反。蝅所食也、桑門事佛道者也。	b023a013		
4_026_B21	v12#161	叒	𡳭	Regular		丑利反。蝅桑𡳭也。	b023a021		
4_026_B22	v12#161	叒	𣞰	Regular		力見反。練、䉛蝅。	b023a022		G42尾。
4_026_B41	v13#162	艸	艸	Regular		且道反。百卉草木初生。	b023a051		G43首。　
4_026_B42	v13#162	艸	草	Regular		且道反。百卉惣名也。創也。麁也。	b023a052		麁：原作鹿。據呂《校釋》改。
4_026_B51	v13#162	艸	苬	Regular		敘留反。芝也。一歲三秀也。	b023a061		
4_026_B52	v13#162	艸	蓏	Regular		地上曰蓏也。	b023a062		注文大字。
4_026_B61	v13#162	艸	芝	Regular		支怡反。苬也。可食得仙。	b031b074		
4_026_B62	v13#162	艸	萐	Regular		山甲反。瑞草也。	b023a071		注文大字。
4_027_A11	v13#162	艸	莆	Regular		夫禹反。瑞草也。	b023a072		注文大字。
4_027_A12	v13#162	艸	茝	Regular		齒改反。香草也。狀如虵床也。蘪蕪。	b023b033		
4_027_A21	v13#162	艸	薫	Regular		吁軍反。蕙草也。麻葉。方苼(莖)、華赤、黑實也。	b023a073		苼(莖)：呂作茎。方以下、大字。
4_027_A31	v13#162	艸	蕙	Regular		禹桂反。香草也。	b023a081		注文大字。
4_027_A32	v13#162	艸	蘪	Regular		糜飢反。香草也。似虵床水交也。	b023a082		
4_027_A32-Miyazawa	v13#162	艸	蘼	Regular	宮		b023a082		
4_027_A41	v13#162	艸	蘭	Regular		力于反。都良也。	b023a083		
4_027_A42	v13#162	艸	葌	Regular		古顏反。菅字。香草。又蘭蓮也。	△		
4_027_A51	v13#162	艸	虈	Regular		許妖反。白芷也。蘭、香草、白芷也。	b023a091		
4_027_A52	v13#162	艸	葯	Regular		於略反。白芷葉、曰葯也。	b023a092		
4_027_A61	v13#162	艸	芷	Regular		支帀反。茝子。若射干。	b023a093		茝：原文模糊、呂作茝。今據呂。又呂按：“支帀反”當作“支市反”。
4_027_A62	v13#162	艸	蓀	Regular		息昆反。蕙化為□(弗)也。	b023a101		□(弗)：呂作茀。又呂按：《玉篇》作“香草也”。《名義》“蕙化為茀也”也當做“蕙化為荑也”。
4_027_A621	v13#162	艸	𦺈	Songben-Yupian		#	b023a102		
4_027_B11	v13#162	艸	蘺	Regular		力支反。名江離。芎藭苗也。	b023a084		
4_027_B12	v13#162	艸	蓂	Regular		莫丁反。大薺也。	b023a103		
4_027_B21	v13#162	艸	蘅	Regular		何庚反。如葵、臭如蘪也。	b023a104		
4_027_B211	v13#162	艸	虋	Songben-Yupian		#	b023b011		
4_027_B22	v13#162	艸	𧄸	Regular		亡温反。蘆薇也。赤黃。	b023b012		呂按：𧄸為俗虋字。《玉篇》作“即今赤粱粟也。”
4_027_B301	v13#162	艸	𧆑	Songben-Yupian		#	b023a063		
4_027_B31	v13#162	艸	藿	Regular		呼郭反。豆葉也。	b023a064		
4_027_B32	v13#162	艸	萁	Regular		居疑反。豆莖也、裨也。	b023b013		
4_027_B41	v13#162	艸	蔨	Regular		奇卷反。鹿藿也、鹿豆也。葉如豆、根黃、香也。	b023b014		葉：大字書写。掲出字誤認。
4_027_B51	v13#162	艸	莥	Regular		女紂反。鹿豆實也。	b023b021		
4_027_B511	v13#162	艸	𦱙	Omitted		Omitted	b023b022		
4_027_B52	v13#162	艸	莧	Regular		解辨反。菜也。	b023b024		注文大字。
4_027_B61	v13#162	艸	葵	Regular		渠惟反。楑也、度也、推也。	b023b025		注文大字。
4_027_B611	v13#162	艸	痰	Songben-Yupian		#	b023b026		
4_027_B62	v13#162	艸	蘇	Regular		素胡反。荏。	b023b023		注文大字。
4_028_A11	v13#162	艸	荏	Regular		而枕反。胡豆也。	b023b027		注文大字。
4_028_A12	v13#162	艸	䕬	Regular		居良反。菜也。〔薑字。〕	b023b031		有埋字B。
4_028_A13	v13#162	艸	薑	Embedded_clerical		薑字。	b023b032		埋字B。
4_028_A201	v13#162	艸	蘋	Songben-Yupian		#	b031b031		
4_028_A21	v13#162	艸	薲	Regular		裨身反。狀如葵也。味如葱。沉曰蘋、浮曰藻也。	b031b032		浮曰藻也：此四字大字。
4_028_A31	v13#162	艸	苹	Regular		皮明反。无根桴水曰萍也、平也。	b023b041		呂按：“桴”疑當作“浮”。
4_028_A32	v13#162	艸	萍	Regular		部丁反。無根浮萍。又苹也。	b023b034		
4_028_A321	v13#162	艸	蓱	Songben-Yupian		#	b023b035		
4_028_A322	v13#162	艸	萹	Omitted		Omitted	b023b044		
4_028_A401	v13#162	艸	薸	Songben-Yupian		#	b023b042		
4_028_A41	v13#162	艸	䕯	Regular		補弥反。萍也。	b023b043		注文大字。呂按：《玉篇》作“薸，萍屬”。“補弥反”未詳。
4_028_A411	v13#162	艸	𦼰	Songben-Yupian		#	b023b051		
4_028_A42	v13#162	艸	藒	Regular		去竭反。香草也。	b023b052		注文大字。
4_028_A51	v13#162	艸	芞	Regular		去訖反。香草也。	b023b053		注文大字。
4_028_A52	v13#162	艸	䓘	Regular		古豪反。草也。	b023b054		注文大字。
4_028_A521	v13#162	艸	茖	Omitted		Omitted	b023b055		
4_028_A61	v13#162	艸	萇	Regular		除張反。楚也、銚戈也。	b023b061		注文大字。呂按：“戈”當作“弋”。《玉篇》作“《詩》曰：‘隰有萇楚’萇楚，銚戈也”。《名義》應與字頭連讀為“萇楚，銚戈也”。
4_028_A62	v13#162	艸	𦾺	Regular		餘招反。鬼桃也、華白、子如小麥也。	b023b064		反切大字。華：此字次之香字、有抹消符。原文確認了。
4_028_B11	v13#162	艸	芅	Regular		餘識反。羊桃也。	b023b065		注文大字。
4_028_B12	v13#162	艸	芄	Regular		胡官反。芄蘭、莧也。断有白汁。	b023b071		
4_028_B21	v13#162	艸	藍	Regular		力甘反。染草也。	b023b072		注文大字。
4_028_B211	v13#162	艸	薊	Songben-Yupian		#	b023b062		
4_028_B22	v13#162	艸	葪	Regular		居麗反。馬葪之芺也。	b023b063		注文大字。
4_028_B31	v13#162	艸	苺	Regular		亡救反。署預也。土苺也。	b023b074		注文大字。
4_028_B31-Miyazawa	v13#162	艸	莓	Regular	宮		b023b074		
4_028_B32	v13#162	艸	葥	Regular		子賤反。山苺也。木苺也。	b028a044		注文大字。
4_028_B41	v13#162	艸	苷	Regular		古酣反。甘草。生肉藥也。	b023b082		
4_028_B42	v13#162	艸	葠	Regular		所金反。參字。如人形有神生也。	b023b083		掲出字「薓」作るべきか。
4_028_B42-Miyazawa	v13#162	艸	薓	Regular	宮		b023b083		
4_028_B51	v13#162	艸	茥	Regular		木圭反。覆盆也、實似莓也。	b023b085		
4_028_B52	v13#162	艸	蒛	Regular		去拙反。葐茥也。	b023b091		掲出字：原作⿱⿰艹垂𠬛。注文大字。
4_028_B61	v13#162	艸	蒲	Regular		薄胡反。美也、薄也、楊柳也、蒻。	b023b073		
4_028_B62	v13#162	艸	蒻	Regular		如均反。蒲子也。為席也。	b023b092		
4_029_A11	v13#162	艸	𦸂	Regular		始愔反。蒲蒻也。	b023b093		
4_029_A12	v13#162	艸	莞	Regular		胡官反。似蒲圓也。小蒲也。	b023b095		
4_029_A21	v13#162	艸	𦺊	Regular		胡緄反。莧字也。	b023b101		注文大字。
4_029_A211	v13#162	艸	莐	Songben-Yupian		#	b023b103		
4_029_A22	v13#162	艸	䒞	Regular		丁敢反。藩蕁也。膽草也。	b023b102		
4_029_A31	v13#162	艸	葦	Regular		禹尾反。大葭也。	b023b094		注文大字。
4_029_A32	v13#162	艸	菼	Regular		通敢反。騅也。草薍也。蘆初生也。	b024a013		
4_029_A321	v13#162	艸	𦵹	Omitted		Omitted	b024a014		
4_029_A41	v13#162	艸	薍	Regular		魚患反。烏蓲也。〔𦼉字。〕似蘆小。	b024a015		有埋字B。注文大字。呂按：𦻃，今作萑。𦻃、薍互訓，義同。
4_029_A411	v13#162	艸	𦼉	Embedded_clerical		𦼉字。			有埋字B。注文大字。呂按：𦻃，今作萑。𦻃、薍互訓，義同。
4_029_A42	v13#162	艸	蒹	Regular		居兼反。似藿、細小也。	b024a016		呂按：“藿”疑當作“萑”。
4_029_A51	v13#162	艸	薕	Regular		陵兼反。藡萩也。	b024a017		
4_029_A52	v13#162	艸	藡	Regular		達歷反。𦼉也。〔荻字。〕𩉜字。	b024a022		有埋字B。
4_029_A53	v13#162	艸	荻	Embedded_clerical		荻字。	b024a023		埋字B。
4_029_A61	v13#162	艸	蓲	Regular		於于反。莖也、榆也。	b024a021		注文大字。
4_029_A62	v13#162	艸	蘆	Regular		力胡反。未出秀曰葦也、菔也。	b024a025		
4_029_B11	v13#162	艸	葭	Regular		居遐反。蘆也、笳也。	b024a026		
4_029_B12	v13#162	艸	雚	Regular		胡官反。細葦也。	b024a024		
4_029_B12-Miyazawa	v13#162	艸	𦻃	Regular	宮		b024a024		
4_029_B21	v13#162	艸	菔	Regular		扶福反。菘實如小豆也。	b024a031		
4_029_B22	v13#162	艸	葖	Regular		他骨反。蘆菔也、蕪菁。屬又名雹突也。	b024a033		屬又名雹突也：注文大字。雹突：呂作“雹葖”。
4_029_B31	v13#162	艸	菘	Regular		思雄反。蘴蕪菁也。除煩解酒也。	b024a034		
4_029_B41	v13#162	艸	芥	Regular		苛邁反。辛芥也。鱠。秋用芥〻醬。	b024a041		
4_029_B411	v13#162	艸	葱	Omitted		Omitted	b024a042		
4_029_B412	v13#162	艸	䓗	Songben-Yupian		#	b024a043		
4_029_B42	v13#162	艸	荷	Regular		賀多反。芙蕖也。芙容也。	b024a044		呂按：芙容同芙蓉。
4_029_B51	v13#162	艸	蕸	Regular		何加反。芙渠葉也。	b024a045		
4_029_B52	v13#162	艸	萏	Regular		胡感反。未發萏蘭也。已發芙蓉也。	b024a054		掲出字：呂作菡。掲出字當作「菡」、參見理47﹣21。
4_029_B521	v13#162	艸	𧂄	Omitted		Omitted	b024a055		
4_029_B61	v13#162	艸	菡	Regular		徒感反。芙渠也。華萏蕳也。	b024a051		掲出字脱。呂作萏。反切上字大字。掲出字當作「萏」。參見理47﹣22
4_029_B611	v13#162	艸	䓿	Songben-Yupian		#	b024a052		
4_029_B612	v13#162	艸	莟	Songben-Yupian		#	b024a053		
4_029_B62	v13#162	艸	芙	Regular		附俱反。𣘧字。草木實房名芙也。	b024a056		
4_030_A11	v13#162	艸	蓉	Regular		諛鐘反。花色發也。	b024a057		
4_030_A12	v13#162	艸	蓮	Regular		力堅反。芙渠實、蓮也。	b024a061		
4_030_A21	v13#162	艸	茄	Regular		居遐反。芙渠其莖茄也。	b024a062		
4_030_A22	v13#162	艸	芍	Regular		都歷反。蓮中子也。	b024a063		掲出字：原作芕。呂按：此字頭原誤。掲出字作“菂”。
4_030_A31	v13#162	艸	𦯪	Regular		下了反。鳧𦶉。似如反。苗如龍鬚、根如指、黑可食。	△		龍：大字。𦶉：宮澤立項、非。
4_030_A31-Miyazawa	v13#162	艸	菞	Regular	宮		△		
4_030_A32	v13#162	艸	𦶉	Regular			△(IV31ウ5)		
4_030_A41	v13#162	艸	薂	Regular		下了反。蓮實。	b024a064		
4_030_A411	v13#162	艸	菂	Songben-Yupian		#	b024a071		
4_030_A42	v13#162	艸	芍	Regular		時灼反。芍藥香草五味也。離草。	b024a063		
4_030_A42-Miyazawa	v13#162	艸	⿳艹勹丿	Regular	宮		b024a063		
4_030_A51	v13#162	艸	蔤	Regular		靡筆反。芙蕖莖蒻在泥中也。	b024a072		
4_030_A52	v13#162	艸	𦸲	Regular		吾後反。芙渠根也。	b024a074		
4_030_A52-Miyazawa	v13#162	艸	藕	Regular	宮		b024a074		
4_030_A521	v13#162	艸	蕅	Songben-Yupian		#	b024a075		
4_030_A61	v13#162	艸	菁	Regular		十丁反。蕪菁菜也。水草也。唼喋菁藻也。	b024a076		
