# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# Version: 1.1.302
# Date: 11 March 2022
# Last update : 2 June 2024
#
# Copyright (c) 2022-2024 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
#   KRID_n            Item serial number
#   KRID_sn           Entry serial number
#   KR2ID             Kazama edition item ID number, K, Book(ww), page(xxx),line(y) and column(zz), in the case of plural items appeared in column, entry rankings are also recorded as 1,2,…,n.
#   KRID              Kazama edition entry ID number, K, Book(ww), page(xxx),line(y) and column(zz), in occasion of the headword with single character form, entry ranking is recorded as 0. While, in occasion of the headword with plural character form, entry rankings are recorded as 1,2,…,n. Moreover, in the case of plural items appeared in column, entry rankings are also recorded as 1,2,…,n.
#   KR_Tenri_p        Tenri editon item ID number, T, volume(a/b/c), page(xxx),line(y) and column(zz)
#   KR_vol_name       Volume name, from 仏上 to 僧下
#   KR_radical        Radical name, from 人 to 雑
#   KR_vol_radical    Volune and radical number, from v1#1(第1帖第1) to v10#120(第10帖第120)
#   Entry             Headword
#   Entry_original    Original character form
#   Def               Definition of pronunciation, meaning and variant(s)
#   Remarks           Editor's notes
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500.
#
KRID_n	KRID_sn	KR2ID	KRID	KR_Tenri_p	KR_vol_name	KR_radical	KR_vol_radical	Entry	Entry_original	Def	Remarks
F12481	S15487	K0503664	K05036640	Tb042640	法上	水	v5#41	⿰氵⿱米里	〇	或	
F12482	S15488	K0503671	K05036710	Tb042710	法上	水	v5#41	滫	〇	息久反	
F12483	S15489	K05036721	K05036721	Tb042721	法上	水	v5#41	瀡	⿰氵随	音髓　滫ー滑也	
F12484	S15490	K05036722	K05036722	Tb042722	法上	水	v5#41	漀	〇	口冷反	
F12485	S15491	K0503673	K05036730	Tb042730	法上	水	v5#41	漦	⿱⿰来攵⿸厂水	アハ	
F12486	S15492	K0503674	K05036740	Tb042740	法上	水	v5#41	⿱波衣	〇	音波	
F12487	S15493	K0503681	K05036810	Tb042810	法上	水	v5#41	𤀪	〇	俗頗字	
F12488	S15494	K0503682	K05036820	Tb042820	法上	水	v5#41	汫	〇	息井反　涏小水也　又口冷反　小水　ソフ	
F12489	S15495	K0503683	K05036830	Tb042830	法上	水	v5#41	澿	〇	踈錦反　又琴音　寒戰極也	
F12490	S15496	K0503684	K05036840	Tb042840	法上	水	v5#41	濋	〇	音楚　水也	
F12491	S15497	K0503711	K05037110	Tb043110	法上	水	v5#41	𤀠	〇	俗熙字　又怡音　ヒロシ　ヨロコフ　ウルハシ	
F12492	S15498	K0503712	K05037120	Tb043120	法上	水	v5#41	瀉	〇	音寫　ウツス　ソヽク　カタトヽム	
F12493	S15499	K0503713	K05037130	Tb043130	法上	水	v5#41	㵼	〇	俗	
F12494	S15500	K0503714	K05037140	Tb043140	法上	水	v5#41	潟	〇	寫舄二音　カタ(HL)	
F12495	S15501	K0503721	K05037210	Tb043210	法上	水	v5#41	澟	〇	力甚反　サムシ　又力敢反　キヨシ　スム	
F12496	S15502	K05037221	K05037221	Tb043221	法上	水	v5#41	⿰氵𥜘	〇	俗	
F12497	S15503	K05037222	K05037222	Tb043222	法上	水	v5#41	⿰氵⿱⿸广囬米	〇	俗歟	
F12498	S15504	K0503723	K05037230	Tb043230	法上	水	v5#41	渙	〇	音喚　散也	
F12499	S15505	K05037241	K05037241	Tb043241	法上	水	v5#41	渙	〇	正	
F12500	S15506	K05037242	K05037242	Tb043242	法上	水	v5#41	𤁊／⿰氵⿳𠂉罒犬	〇／〇	俗	
F12501	S15508	K0503731	K05037310	Tb043310	法上	水	v5#41	汭	〇	芮音　水涯也　谷　又如悦反	
F12502	S15509	K0503732	K05037320	Tb043320	法上	水	v5#41	⿰氵⿵𡗠口	〇	古	
F12503	S15510	K0503733	K05037330	Tb043330	法上	水	v5#41	⿰氵㷠	〇	力人反　水勢	
F12504	S15511	K0503734	K05037340	Tb043340	法上	水	v5#41	潾	〇	俗	
F12505	S15512	K0503741	K05037410	Tb043410	法上	水	v5#41	漓	〇	アタハス	
F12506	S15513	K0503742	K05037420	Tb043420	法上	水	v5#41	灕	〇	離音　モル　マツ　オツ　ヘツラフ　ツキヌ(H@H)	
F12507	S15514	K0503743	K05037430	Tb043430	法上	水	v5#41	湏	〇	相兪反　モチヰル　モトム　マツ　マス(HL)　スヘカラク　ヘシ　シハラク　スヘテ　ニクム　俗須字	
F12508	S15515	K0503751	K05037510	Tb043510	法上	水	v5#41	瀕	〇	賓頻二音　ホトリ　スハマ	
F12509	S15516	K0503752	K05037520	Tb043520	法上	水	v5#41	瀕	〇	俗通	
F12510	S15517	K0503753	K05037530	Tb043530	法上	水	v5#41	𤁾	〇	盧對反　又力活反　以酒梨地　或酹字	
F12511	S15518	K0503754	K05037540	Tb043540	法上	水	v5#41	潞	〇	音路　水名	
F12512	S15519	K0503761	K05037610	Tb043610	法上	水	v5#41	𣴣	〇	音状壯　ー溜也	
F12513	S15520	K0503762	K05037620	Tb043620	法上	水	v5#41	⿰氵㽵	〇	俗	
F12514	S15521	K0503763	K05037630	Tb043630	法上	水	v5#41	漧	〇	正乾字　干音	
F12515	S15522	K0503764	K05037640	Tb043640	法上	水	v5#41	𤀄	〇	俗盟字	
F12516	S15523	K0503771	K05037710	Tb043710	法上	水	v5#41	澒	〇	胡孔反　和名水金ノカス　与汞字或通　ワキノホル　アメサカリニフル　アラキミツ　水マサル	
F12517	S15524	K0503773	K05037731	Tb043731	法上	水	v5#41	㴳／澒	〇／〇	上莫董反	
F12518	S15526	K0503774	K05037740	Tb043740	法上	水	v5#41	灝	〇	音㬶　又感音　シル　タヽヨフ	
F12519	S15527	K0503781	K05037810	Tb043810	法上	水	v5#41	⿰氵⿰壴頁	〇	フカシ	
F12520	S15528	K0503782	K05037820	Tb043820	法上	水	v5#41	澎	〇	音彭　ー溹　アヒモトル	
F12521	S15529	K0503783	K05037830	Tb043830	法上	水	v5#41	涼	⿰氵亰	音良(L)　和同　凉俗　スヽシ(LL"H)　ヒヤヽカナリ　スヽク-シ(H)　カナシフ　アハレフ　キヨシ　アツマル　コマカナリ　タスク(LLH)	
F12522	S15530	K0503811	K05038110	Tb044110	法上	水	v5#41	涼	〇	正	
F12523	S15531	K0503812	K05038121	Tb044121	法上	水	v5#41	清／涼	〇／⿰氵亰	ホシサカサシム(LHHH"H@@)	
F12524	S15533	K0503813	K05038130	Tb044130	法上	水	v5#41	㵞	〇	音秋　腹中有水氣	
F12525	S15534	K0503814	K05038140	Tb044140	法上	水	v5#41	浰	〇	音練　水羊流皃	
F12526	S15535	K0503821	K05038210	Tb044210	法上	水	v5#41	汛	〇	音訊　⿰言麗也	
F12527	S15536	K0503822	K05038220	Tb044220	法上	水	v5#41	淉	〇	音果　水名　物オモフ	
F12528	S15537	K0503823	K05038230	Tb044230	法上	水	v5#41	漪	〇	音猗　ナミタツ　サヽラナミ　ナミ(LL)	
F12529	S15538	K0503824	K05038240	Tb044240	法上	水	v5#41	淓	〇	音芳　水名	
F12530	S15539	K0503831	K05038310	Tb044310	法上	水	v5#41	⿰氵苓	〇	俗零字	
F12531	S15540	K0503832	K05038320	Tb044320	法上	水	v5#41	滬	〇	音戸　水名	
F12532	S15541	K0503833	K05038330	Tb044330	法上	水	v5#41	泥	〇	奴低反　水名　ワ□ナク　アツシ　ツチクレ(LL@@)　ミタル　ナツム(LL"@)　ヌル(H@)　ヒチ(LL")　トヽコホル　ヒチリコ　クリニス　カコツ(HHL)　コヒチ　カタシ　ナヤマス(LL@@)	
F12533	S15542	K0503842	K05038420	Tb044420	法上	水	v5#41	埿	〇	俗通	
F12534	S15543	K0503843	K05038431	Tb044431	法上	水	v5#41	垂／泥	〇／〇	クルマノツチハラヒ(HH@@@@@@@)	
F12535	S15545	K0503844	K05038441	Tb044441	法上	水	v5#41	𣽜／㴬	〇／〇	音謝　水也	
F12536	S15547	K0503851	K05038510	Tb044510	法上	水	v5#41	瀣	〇	音害　沆ー海氣也	
F12537	S15548	K05038521	K05038521	Tb044521	法上	水	v5#41	瀣	〇	同	
F12538	S15549	K05038522	K05038522	Tb044522	法上	水	v5#41	⿰氵⿱夂韭	〇	俗	
F12539	S15550	K0503853	K05038531	Tb044531	法上	水	v5#41	瀛／瀛	〇／〇	音盈　海中山　オキ	
F12540	S15552	K0503854	K05038540	Tb044540	法上	水	v5#41	溋	〇	俗	
F12541	S15553	K0503861	K05038610	Tb044610	法上	水	v5#41	㵨	〇	音譬　洲	
F12542	S15554	K0503862	K05038620	Tb044620	法上	水	v5#41	澕	〇	俗譁字	
F12543	S15555	K0503863	K05038630	Tb044630	法上	水	v5#41	漁	〇	音魚　スナトリ	
F12544	S15556	K05038641	K05038641	Tb044641	法上	水	v5#41	𩼪	〇	或	
F12545	S15557	K05038642	K05038642	Tb044642	法上	水	v5#41	漁	koseki-203820	今	
F12546	S15558	K0503871	K05038710	Tb044710	法上	水	v5#41	沏	〇	音切　スミヤカ　スル	
F12547	S15559	K0503872	K05038720	Tb044720	法上	水	v5#41	𭰀	〇	ナリ　人名　トク(LH")	
F12548	S15560	K0503873	K05038730	Tb044730	法上	水	v5#41	溩	〇	音烏	
F12549	S15561	K0503874	K05038740	Tb044740	法上	水	v5#41	溤	〇	トヽム　ヲトル　サカシ　トシ　セム(LH)　ウカフ(HH@)	
F12550	S15562	K0503881	K05038810	Tb044810	法上	水	v5#41	𠗦	⿰氵⿱&CDP-896A;廾	タノム　ヨル　タモツ　サカユ　オサフ　アツラフ	
F12551	S15563	K0503882	K05038820	Tb044820	法上	水	v5#41	𣿆	〇	音鳧　水也	
F12552	S15564	K0503883	K05038830	Tb044830	法上	水	v5#41	⿰氵鍳	〇	俗鍳字	
F12553	S15565	K0503884	K05038840	Tb044840	法上	水	v5#41	𤀩	〇	俗𥽏字	
F12554	S15566	K0503911	K05039110	Tb045110	法上	水	v5#41	湨	〇	古覓反　水名	
F12555	S15567	K0503912	K05039120	Tb045120	法上	水	v5#41	⿰氵旲	〇	俗	
F12556	S15568	K0503913	K05039130	Tb045130	法上	水	v5#41	湂	〇	俗愕字　五各反	
F12557	S15569	K0503914	K05039140	Tb045140	法上	水	v5#41	⿰氵⿱卧而	〇	俗醫字	
F12558	S15570	K0503921	K05039210	Tb045210	法上	水	v5#41	⿰氵飛	〇	音非	
F12559	S15571	K0503922	K05039221	Tb045221	法上	水	v5#41	𣾤／⿰氵炁	〇／〇	俗氣字	
F12560	S15573	K0503923	K05039230	Tb045230	法上	水	v5#41	溠	〇	側嫁反　水ー	
F12561	S15574	K0503924	K05039240	Tb045240	法上	水	v5#41	⿰氵𢀩	〇	正	
F12562	S15575	K0503931	K05039310	Tb045310	法上	水	v5#41	滯	〇	除側(R)反　トヽコホル(HH"@@@)　トヽム　タユム　ヒサシ　マタシ　イル　オコス　オソシ　和タイ	
F12563	S15576	K0503933	K05039330	Tb045330	法上	水	v5#41	澥	〇	胡買反　浡ー海也　ウミ	
F12564	S15577	K0503934	K05039340	Tb045340	法上	水	v5#41	澥	■	俗	
F12565	S15578	K0503941	K05039410	Tb045410	法上	水	v5#41	涌	〇	音勇(H)　ワク　タキル　アハ　アカル　和又平	
F12566	S15579	K0503942	K05039420	Tb045420	法上	水	v5#41	湧	〇	正	
F12567	S15580	K0503943	K05039430	Tb045430	法上	水	v5#41	渄	〇	音非	
F12568	S15581	K0503944	K05039440	Tb045440	法上	水	v5#41	澽	〇	巨魚反　乾也	
F12569	S15582	K0503951	K05039510	Tb045510	法上	水	v5#41	𤁴	〇	俗	
F12570	S15583	K0503952	K05039520	Tb045520	法上	水	v5#41	𤅙	〇	五敢反	
F12571	S15584	K0503953	K05039530	Tb045530	法上	水	v5#41	㴒	〇	音亦　水勢也	
F12572	S15585	K05039541	K05039541	Tb045541	法上	水	v5#41	洂	〇	俗	
F12573	S15586	K05039542	K05039542	Tb045542	法上	水	v5#41	浾	〇	或𫎮字	
F12574	S15587	K0503961	K05039610	Tb045610	法上	水	v5#41	𤀝	〇	俗禦字	
F12575	S15588	K0503962	K05039620	Tb045620	法上	水	v5#41	⿰氵擾	〇	俗憂　努反	
F12576	S15589	K0503963	K05039630	Tb045630	法上	水	v5#41	流	〇	音留(L)「ル」　ナカル(LH"H、ル-レ)　ツタフ(HH@)　タクヒ(LH"L)　トモカラ(HH@@)　メクル　モトム(LLH)　クタル(HH"@)　アラヒ　ウカフ　ユク(HL)　シク(HL)	
F12577	S15590	K0503971	K05039710	Tb045710	法上	水	v5#41	𣴑	〇	俗	
F12578	S15591	K0503972	K05039721	Tb045721	法上	水	v5#41	㳅／𣹳	〇／〇	二俗	
F12579	S15593	K0503973	K05039730	Tb045730	法上	水	v5#41	⿰氵⿱𠫓八	〇	俗与流同	
F12580	S15594	K0503974	K05039741	Tb045741	法上	水	v5#41	人／𣴑	〇／〇	ヒトカス	
F12581	S15596	K0503981	K05039810	Tb045810	法上	水	v5#41	風／[流]	〇／〇	オモシロシ	
F12582	S15597	K0503982	K05039821	Tb045821	法上	水	v5#41	周／ー（流）	〇／〇	トメクル	
F12583	S15599	K0503983	K05039830	Tb045830	法上	水	v5#41	⿰氵臣	〇	（無）	
F12584	S15600	K0503984	K05039840	Tb045840	法上	水	v5#41	洰	〇	巨音	
F12585	S15601	K0504011	K05040111	Tb046111	法上	水	v5#41	⿰氵⿸尸𠦑／〓／⿰氵就	〇／〇／〇	三俗僦字　即就反	
F12586	S15604	K0504013	K05040130	Tb046130	法上	水	v5#41	湃	〇	並拜反　水勢	
F12587	S15605	K0504014	K05040140	Tb046140	法上	水	v5#41	溔	〇	戈沼反　水勢	
F12588	S15606	K0504021	K05040210	Tb046210	法上	水	v5#41	泚	〇	匕脾二音　水	
F12589	S15607	K0504022	K05040220	Tb046220	法上	水	v5#41	𣸆	〇	紫音　水也　畺	
F12590	S15608	K0504023	K05040230	Tb046230	法上	水	v5#41	𭱨	〇	シタヽル　シルタル	
F12591	S15609	K0504024	K05040240	Tb046240	法上	水	v5#41	洬	〇	音速　雨声	
F12592	S15610	K0504031	K05040310	Tb046310	法上	水	v5#41	濧	〇	音隊　キヨシ	
F12593	S15611	K0504032	K05040320	Tb046320	法上	水	v5#41	淋	〇	シタヽル　モル　ヒタス　アクタル　シタム　シタテユハリ　《麻杲》云切云隣任反以水沃已《廣雅》云清也又淋灕秋雨也云〻	《麻杲》以下の漢文注について、「切云」は衍字か、「以水沃已」は「以水沃也」（説文「淋、以水𣵽也」）、「清也」は「漬也」（広雅・釈詁「淋、漬也」）を誤写するもの。広韻に「灕、淋灕秋雨也」（平聲支韻）とあり。
F12594	S15612	K0504034	K05040341	Tb046341	法上	水	v5#41	淋／滲	〇／〇	林(L)深(L)二音　ツヽケ(HH"@)　フクケ(LHL")	
F12595	S15614	K0504041	K05040411	Tb046411	法上	水	v5#41	淋／病	〇／〇	シハユハリ　上又作痳	
F12596	S15616	K0504042	K05040420	Tb046420	法上	水	v5#41	⿰氵戰	〇	俗戦字	
F12597	S15617	K0504043	K05040430	Tb046430	法上	水	v5#41	⿰氵肻	〇	麁惗反	
F12598	S15618	K0504044	K05040440	Tb046440	法上	水	v5#41	⿰氵号	〇	音号	
F12599	S15619	K0504051	K05040510	Tb046510	法上	水	v5#41	澷	〇	音慢　ミタリカハシ(LL"L@@@)　ハヒコル(LL"H@@)　ヨル　サハカシ　クラシ　ケカル　マスヽヽ(HH@@)　スヽロ(LH"H)　ケル　タナヒク	
F12600	S15620	K05040531	K05040531	Tb046531	法上	水	v5#41	漫	〇	正	
F12601	S15621	K05040532	K05040532	Tb046532	法上	水	v5#41	⿰氵⿱罒方	〇	俗	
F12602	S15622	K0504054	K05040540	Tb046540	法上	水	v5#41	⿰氵⿱田犮	〇	音休	
F12603	S15623	K0504061	K05040610	Tb046610	法上	水	v5#41	泔	〇	音甘　ユスル(LL@)　ミテリ　又上声	
F12604	S15624	K0504062	K05040620	Tb046620	法上	水	v5#41	𣵷	〇	含音	
F12605	S15625	K0504063	K05040630	Tb046630	法上	水	v5#41	滭	〇	必音　泉	
F12606	S15626	K0504064	K05040640	Tb046640	法上	水	v5#41	淐	〇	音唱	
F12607	S15627	K0504071	K05040710	Tb046710	法上	水	v5#41	㳭	〇	俗保字	
F12608	S15628	K0504072	K05040720	Tb046720	法上	水	v5#41	⿰氵𧤩	〇	俗鰥字　古還反	
F12609	S15629	K0504073	K05040730	Tb046730	法上	水	v5#41	沰	〇	音託　オツ　セム	
F12610	S15630	K0504074	K05040740	Tb046740	法上	水	v5#41	湭	〇	音囚　液也	
F12611	S15631	K0504081	K05040810	Tb046810	法上	水	v5#41	潗	〇	子入反　湁ー沸酒皃	
F12612	S15632	K0504082	K05040820	Tb046820	法上	水	v5#41	淝	〇	音肥　水也	
F12613	S15633	K0504083	K05040830	Tb046830	法上	水	v5#41	洺	〇	音名	
F12614	S15634	K0504084	K05040840	Tb046840	法上	水	v5#41	⿰氵銘	〇	俗銘字	
F12615	S15635	K0504111	K05041111	Tb047111	法上	水	v5#41	⿰氵觀／𤃗／⿰氵⿱䀠皿／𣹉／㴵／𪷈	〇／■／〇／〇／〇／〇	六俗盥字	
F12616	S15641	K0504113	K05041130	Tb047130	法上	水	v5#41	涍	〇	音孝　水名	
F12617	S15642	K0504114	K05041141	Tb047141	法上	水	v5#41	𤁼／𤁼	〇／■	魯帝又(反)　ー渧	
F12618	S15644	K05041211	K05041211	Tb047211	法上	水	v5#41	⿰氵⿰⿱止示隶	〇	今	
F12619	S15645	K05041212	K05041212	Tb047212	法上	水	v5#41	𤃀／⿰氵𨾀	⿰氵隸／〇	正	
F12620	S15647	K0504122	K05041220	Tb047220	法上	水	v5#41	𤁼	⿰⺡⿰⿱匕矢⿱入米	俗	
F12621	S15648	K0504123	K05041230	Tb047230	法上	水	v5#41	𦤢	〇	匹衭反　敗	
F12622	S15649	K0504124	K05041240	Tb047240	法上	水	v5#41	㴫	〇	工困反　水名	
F12623	S15650	K0504131	K05041310	Tb047310	法上	水	v5#41	汒	〇	音望　谷名	
F12624	S15651	K0504132	K05041320	Tb047320	法上	水	v5#41	⿰氵亾	〇	正	
F12625	S15652	K0504133	K05041330	Tb047330	法上	水	v5#41	塣	〇	直領反　通	宋本玉篇に「通也」あり。
F12626	S15653	K05041341	K05041341	Tb047341	法上	水	v5#41	⿰氵聮	〇	音速　水	
F12627	S15654	K05041342	K05041342	Tb047342	法上	水	v5#41	㶌	〇	正	
F12628	S15655	K0504141	K05041410	Tb047410	法上	水	v5#41	瀿	〇	音煩	
F12629	S15656	K0504142	K05041420	Tb047420	法上	水	v5#41	湛	〇	直減(H)反　タヽフ　シリソク　タノシ(LL@、シ-ヒ(L"))　フカシ(LL@)　アマネシ(LL@@)	
F12630	S15657	K0504144	K05041440	Tb047440	法上	水	v5#41	㴴	■	古	
F12631	S15658	K0504151	K05041510	Tb047510	法上	水	v5#41	懣	〇	俗滿字　又音悶　憤也　又莫本反	
F12632	S15659	K0504152	K05041520	Tb047520	法上	水	v5#41	〓	〇	徒甲反　又緣音	
F12633	S15660	K0504153	K05041530	Tb047530	法上	水	v5#41	㴜	〇	俗偏字	
F12634	S15661	K0504154	K05041540	Tb047540	法上	水	v5#41	㳋	〇	俗丘字	
F12635	S15662	K0504161	K05041610	Tb047610	法上	水	v5#41	淕	〇	音六　澤也	
F12636	S15663	K0504162	K05041620	Tb047620	法上	水	v5#41	滼	〇	蒲勘反	
F12637	S15664	K0504163	K05041630	Tb047630	法上	水	v5#41	𡮀	⿱水囧	俗省字	
F12638	S15665	K0504164	K05041640	Tb047640	法上	水	v5#41	𤂻	〇	ヨロコフ	
F12639	S15666	K0504171	K05041710	Tb047710	法上	水	v5#41	洌	〇	力折(S)反　スム　サムシ　キヨシ　イサキヨシ(HH@@@)　ハケシ(LL@)	
F12640	S15667	K0504172	K05041720	Tb047720	法上	水	v5#41	濁	〇	音櫂　ニコル(LL"@)　和チヨク(L"LL)	
F12641	S15668	K0504173	K05041730	Tb047730	法上	水	v5#41	澤	〇	音宅　ウルホシ　アフラワタ(LR"LHL)　サハ(HH)　ウツクシヒ　メクム　ヨロコフ　モム〈手〉　ホトコス　水ノオリ　シホル(LL"H)　キヨシ　シル(LH)　シタラカナリ(LL@@@@)　□□(マミ)ル　アラフ　ナタラカナリ(LL"@@@@)　ナメラカナリ(LL@@@@)　和同	
F12642	S15669	K0504183	K05041831	Tb047831	法上	水	v5#41	淳／淳／淳	〇／〇／〇	音純(R")　シユム　アツシ(HHH)　モハラ(HHL)　コマヤカニ　キヨシ　タツ　スナホニ(LHH@)	
F12643	S15672	K0504211	K05042111	Tb048111	法上	水	v5#41	還／ー（淳）	〇／〇	カヘリテヌレヌ(LLH@HL@)	
F12644	S15674	K0504212	K05042120	Tb048120	法上	水	v5#41	測	〇	初力反　ハカル(LL@)　タハカリ　フカシ　ミチ　ホトリ　カソフ　和シキ(LL)	
F12645	S15675	K0504214	K05042140	Tb048140	法上	水	v5#41	洪	〇	音鴻　オホイナリ(LLH@@、イ-キ(H))	
F12646	S15676	K0504221	K05042210	Tb048210	法上	水	v5#41	薄	〇	スナハチ　コヽニ	
F12647	S15677	K0504222	K05042220	Tb048220	法上	水	v5#41	没	〇	音歿「モチ」　イル(HL)　シツム　カクル　シヌ(HL)　ウス　ツクス　ホロフ(HH@)　ヲサム　ツキヌ(HLH)	
F12648	S15678	K0504224	K05042240	Tb048240	法上	水	v5#41	⿰氵⿱⿰天天心	〇	アヤマル　ヤウヤク	
F12649	S15679	K0504231	K05042310	Tb048310	法上	水	v5#41	⿰氵⿱孨皿	〇	ヒチメク	
F12650	S15680	K0504232	K05042320	Tb048320	法上	水	v5#41	溝	⿰氵⿱云冄	音鉤　俗歟　ミソ(HH")　フカシ　和去	
F12651	S15681	K0504233	K05042330	Tb048330	法上	水	v5#41	溝	〇	（無）	
F12652	S15682	K0504234	K05042341	Tb048341	法上	水	v5#41	汗／ー（溝）	汙／〇	アサミソ(LLLL")　牛馬	
F12653	S15684	K0504241	K05042411	Tb048411	法上	水	v5#41	⿰氵⿱龷冄／溝	〇／〇	上通下正	
F12654	S15686	K0504242	K05042420	Tb048420	法上	水	v5#41	洲	〇	音州(L)　ス(L)　ハマ　スケ　人名　シマ(LL)	
F12655	S15687	K0504243	K05042430	Tb048430	法上	水	v5#41	濜	〇	ムナシ	
F12656	S15688	K0504244	K05042440	Tb048440	法上	水	v5#41	灇	〇	水アヒ	
F12657	S15689	K0504251	K05042510	Tb048510	法上	水	v5#41	⿰氵⿱止日	〇	ヒタス	
F12658	S15690	K0504252	K05042520	Tb048520	法上	水	v5#41	⿰氵⿱⿰丙丙木	〇	シルシ	
F12659	S15691	K0504253	K05042530	Tb048530	法上	水	v5#41	涬	〇	ヒク	
F12660	S15692	K0504254	K05042540	Tb048540	法上	水	v5#41	湘	〇	音相　ニル　サヽラナミ	
F12661	S15693	K0504261	K05042611	Tb048611	法上	水	v5#41	泊／ー（湘）	〇／〇	サヽラナミ	
F12662	S15695	K0504262	K05042620	Tb048620	法上	水	v5#41	渉	〇	音攝(S)　ワタル(HH@)　マシハル　サル　タカシ　アフル	
F12663	S15696	K0504263	K05042630	Tb048630	法上	水	v5#41	⿰氵⿱山少	〇	（無）	
F12664	S15697	K0504264	K05042640	Tb048640	法上	水	v5#41	滿	〇	莫旱反　ミツ(LH)　タレヌ(HS@、レ-ル)　トク　和マン(LL)	
F12665	S15698	K0504271	K05042710	Tb048710	法上	水	v5#41	満	〇	（無）	
F12666	S15699	K0504272	K05042720	Tb048720	法上	水	v5#41	⿰氵⿱㒸灬	〇	フヽム	
F12667	S15700	K0504273	K05042730	Tb048730	法上	水	v5#41	薄	〇	ウスシ　イタル　ヤハラカナリ	
F12668	S15701	K0504274	K05042740	Tb048740	法上	水	v5#41	淆	〇	音肴(L)　ニコリ水　アハス　ニコル(LL"H)	
F12669	S15702	K0504281	K05042810	Tb048810	法上	水	v5#41	𭲫	〇	ウカツ	
F12670	S15703	K0504282	K05042820	Tb048820	法上	水	v5#41	⿰氵⿷匚夹	■	セハシ	
F12671	S15704	K0504283	K05042830	Tb048830	法上	水	v5#41	㴠	■	フヽメリ	
F12672	S15705	K0504284	K05042840	Tb048840	法上	水	v5#41	汝	〇	而与反　ナムチノ(HHH"H)　キミ　和ニヨ(LL)	図書寮本「イマシ古語」記載なし。
F12673	S15706	K0504311	K05043111	Tb049111	法上	水	v5#41	ー（汝）／等	〇／䒭	ナムタチ	
F12674	S15708	K0504312	K05043121	Tb049121	法上	水	v5#41	ー（汝）／曺	〇／〇	ナムタチ	
F12675	S15710	K0504313	K05043130	Tb049130	法上	水	v5#41	𤄃	〇	ヒロサ　ハルカナリ	
F12676	S15711	K0504314	K05043140	Tb049140	法上	水	v5#41	⿰氵杦	〇	シタヽル	
F12677	S15712	K0504321	K05043210	Tb049210	法上	水	v5#41	⿰氵⿳十吅冥	〇	スヽク　アラフ	
F12678	S15713	K0504322	K05043220	Tb049220	法上	水	v5#41	瀜	〇	ヤハラカナリ	
F12679	S15714	K0504323	K05043230	Tb049230	法上	水	v5#41	峾	〇	メクル	
F12680	S15715	K0504324	K05043240	Tb049240	法上	水	v5#41	⿰氵絙	〇	スヽロ	
F12681	S15716	K0504331	K05043310	Tb049310	法上	水	v5#41	𣺊	〇	メクル	
F12682	S15717	K0504332	K05043320	Tb049320	法上	水	v5#41	漌	⿰氵⿳艹口土	カハク	
F12683	S15718	K0504333	K05043330	Tb049330	法上	水	v5#41	泚	〇	且礼(H)反　又音此(H)　清也　度也　又音些　新鮮也　サヽラナミ	
F12684	S15719	K0504334	K05043340	Tb049340	法上	水	v5#41	沘	〇	同	
F12685	S15720	K0504341	K05043411	Tb049411	法上	水	v5#41	⿰氵桒／汢／⿰氵⿱病亡／⿰氵⿰彳⿱夂巾／⿱水風／⿰氵⿳帀田女／⿰氵⿳八工从／⿰氵奴／⿰氵⿰未束	〇／〇／〓／〇／〓／〇／〓／〇／〇	未詳	
F12686	S15729	K0504343	K05043430	Tb049430	法上	水	v5#41	混	〇	胡本(H)反　ヒタヽケテ(LLLL@)　オナシウシテ　ムラカル(HH@@)　モル　ニコル	
F12687	S15730	K0504351	K05043510	Tb049510	法上	水	v5#41	況	〇	許訪反　况〈俗〉　イフ　コヽ　マスヽヽ　ナラフ(HHL)　タトヘテ　和クヰヤウ	
