#	HDIC Project
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	SYP: Songben Yupian 宋本玉篇 database
#
#	Version: 1.1.3
#	Date: 20 October 2015
#	Last update : 12 January 2020
#
#	Copyright (c) 2014-2019 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in Charge)
#	Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: hdic_info@let.hokudai.ac.jp
#
#	Feel free to copy and distribute.
#	Send bug reports and feature requests via email.
#
#	TSV Format information:
#
#	SYID	: Book, leaf, recto-verso, line and number (Zecuntang edition)
#	SY_vol_radical	: Volume and radical number
#	SY_radical	: Radical of Chinese character
#	Entry		: Headword
#	Entry_original	: Original headword (option)
#	SY_def		: Definition of pronunciation, meaning and variant(s)
#	Zang_page	: Zhong gu Han zi liu bian
#	KSY_diff	: Differences of SYID with Kunaicho Shoryobu edition
#	SY_remarks	: Editor's notes
#
#   References:
#
#   臧克和著, 中古漢字流變, 華東師範大學出版社, 2008. Zang Kehe, Zhong gu Han zi liu bian, Shanghai : Hua dong shi fan da xue chu ban she, 2008.
#
#   Primary Sources:
#
#       宮内廳書陵部藏本(南宋版)：大廣益會玉篇 (box 515, no.106, photographic images).
#       澤存堂本：〔梁〕顧野王著, 大廣益會玉篇, 北京：中華書局, 1987.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
SYID	SY_vol_radical	SY_radical	Entry	Entry_original	SY_def	Zang_page	KSY_diff	SY_remarks
b074a072	v19#285	水	寖		子賃切。寖水。出武安縣東。又寖漬。	1493		
b074a073	v19#285	水	浸		同上。	1493		
b074a074	v19#285	水	㴲		相移切。遞水。出襄國縣。	1493		
b074a075	v19#285	水	洨		胡交切。水出。常山石邑縣井陘山東。	1493		
b074a081	v19#285	水	渚		之與切。水。出中丘縣逢山。又小洲也。	1493		
b074a082	v19#285	水	泜		丈脂切。水中丘。又小渚。俗作沍。	1493		
b074a083	v19#285	水	灅		力水切。水。出倰靡縣南。	1493		
b074a091	v19#285	水	濡		音儒。水。出𣵠郡。又濡潤也。	1494		
b074a092	v19#285	水	濟		子計子禮二切。水。出常山。又渡也。	1494		
b074a093	v19#285	水	㴉		古文。	1494		
b074a094	v19#285	水	済		同上、俗。	1494		
b074a095	v19#285	水	沽		公奴切。水。出漁陽塞外。又音顧。	1494		
b074a101	v19#285	水	沛		博蓋普賴二切。水。出遼東塞外。又滂沛。	1494		
b074a102	v19#285	水	㲽		乃見切。水名。	1494		
b074a103	v19#285	水	浿		普蓋譜賴二切。水。出樂浪。	1494		
b074a104	v19#285	水	瀤		乎乖切。《山海經》曰：獄法山、瀤澤之水出焉。	1494		
b074b011	v19#285	水	𣻐		且於切。水。出直路縣。	1494		
b074b012	v19#285	水	泒		音孤。水。出鴈門。	1494		
b074b013	v19#285	水	溑		蘇果切。水名。	1495		
b074b014	v19#285	水	𣻎		枯漏切。水。出靈丘縣。	1495		
b074b015	v19#285	水	淶		呂開切。水。出代郡東南入河。	1495		
b074b021	v19#285	水	泥		奴雞切。水。出郁郅縣。又奴禮切。濃露皃。	1495		
b074b022	v19#285	水	湳		乃感切。水。出西河。	1495		
b074b023	v19#285	水	漹		於虔切。水。出西河。	1495		
b074b024	v19#285	水	涶		吐過切。與唾同。又土禾切。水。在西河。	1495		
b074b031	v19#285	水	洵		相均切。過水中也。	1495		
b074b032	v19#285	水	涻		舒夜切。水。出北囂山。	1495		
b074b033	v19#285	水	淔		恥力切。水名。	1495		
b074b034	v19#285	水	淁		七葉子妾二切。水名。	1496		
b074b035	v19#285	水	涺		京於切。水名。	1496		
b074b036	v19#285	水	𣽍		渠致切。水名。	1496		
b074b041	v19#285	水	沋		禹牛切。水名。	1496		
b074b042	v19#285	水	涃		苦頓切。水名。	1496		
b074b043	v19#285	水	浝		莫江切。水名。	1496		
b074b044	v19#285	水	㳶		乃口切。水名。	1496		
b074b045	v19#285	水	泈		之戎切。水名。	1496		
b074b046	v19#285	水	汘		青田切。水名。	1496		
b074b051	v19#285	水	洍		詳理切。水名。又汜字。	1496		
b074b052	v19#285	水	洪		胡工切。大也。《說文》曰：洚也。	1497		
b074b053	v19#285	水	洚		胡公胡江二切。水不遵其道。又洚潰也。	1497		
b074b054	v19#285	水	澥		戶買切。勃澥海之別名。又澥谷。	1497		
b074b061	v19#285	水	漠		摩各切。寂也。又沙漠。	1497		
b074b062	v19#285	水	海		呼改切。大也、受百川萬谷流入。	1497		
b074b063	v19#285	水	𣴴		同上。	1497		
b074b064	v19#285	水	溥		怖古切。大也、徧也、普也。	1497		
b074b065	v19#285	水	𣶃		直遥切。《說文》曰：水朝宗于海也。	1497		
b074b071	v19#285	水	潮		同上。	1497		
b074b072	v19#285	水	濥		餘刃切。洪水濥天。《說文》云：水脉行地中濥濥然。	1497		
b074b073	v19#285	水	滔		土牢切。《書》曰：洪水滔滔。	1498		
b074b074	v19#285	水	涓		古玄切。小流皃。	1498		
b074b075	v19#285	水	潒		徒黨切。水潒漾也。今作蕩。	1498		
b074b081	v19#285	水	混		胡本切。大也。又混濁。	1498		
b074b082	v19#285	水	潚		桑郁切。水深清也。	1498		
b074b083	v19#285	水	漦		力之仕緇二切。水名。又涎沫也。	1498		
b074b084	v19#285	水	泌		步必切。狹流也。又音祕。	1498		
b074b091	v19#285	水	汭		而稅切。《說文》云：水相入皃。	1498		
b074b092	v19#285	水	演		弋展切。計也、長也、延也、長流也。又水門也。	1498		
b074b093	v19#285	水	渙		呼換切。水盛皃。	1499		
b074b094	v19#285	水	活		戶括古末二切。《詩》曰：北流活活。	1499		
b074b101	v19#285	水	𣴠		《說文》：活。	1499		
b074b102	v19#285	水	𣽅		同上。	1499		
b074b103	v19#285	水	湝		戶皆古諧二切。《詩》曰：風雨湝湝。	1499		
b074b104	v19#285	水	泫		胡犬胡涓二切。泫流也。	1499		
b074b105	v19#285	水	淲		皮留切。水流皃。	1499		
b074b106	v19#285	水	滮		同上。	1499		
b074b107	v19#285	水	淢		呼逼切。疾流皃。	1499		
b075a011	v19#285	水	滂		普方切。滂沱也。	1499		
b075a012	v19#285	水	瀀		於留切。渥也、寬也、漬也。今作優。	1499		
b075a013	v19#285	水	濃		乃東女容二切。露多也。亦作𩅽。	1500		
b075a014	v19#285	水	涔		字廉切。魚寒入水。又仕林切。涔陽地名。	1500		
b075a021	v19#285	水	渥		烏角切。厚也、沾濡皃。	1500		
b075a022	v19#285	水	瀌		扶彪切。雨雪也。又音鑣。	1500		
b075a023	v19#285	水	泐		力得切。石散泐。	1500		
b075a024	v19#285	水	溓		里兼里忝二切。薄也、大水中絕小水出也。又含鑒切。	1501		
b075a031	v19#285	水	濂		同上。	1501		
b075a032	v19#285	水	滯		直厲切。凝也、淹也。亦作摕。	1501		
b075a033	v19#285	水	汦		之是切。著止也。	1501		
b075a034	v19#285	水	㶁		古伯切。水裂也。	1501		
b075a035	v19#285	水	瀱		居乂切。井水也。	1502		
b075a036	v19#285	水	汔		許訖切。水涸也。	1502		
b075a041	v19#285	水	涸		乎各切。水竭也、盡也。	1502		
b075a042	v19#285	水	𤃯		同上。	1502		
b075a043	v19#285	水	漮		苦郎切。水虛也。	1502		
b075a044	v19#285	水	消		思遙切。消息也、盡也。	1502		
b075a045	v19#285	水	渴		口遏切。頻飲也。《說文》曰：盡也。亦作㵣。	1503		
b075a051	v19#285	水	汀		他丁切。水際平沙也。	1503		
b075a052	v19#285	水	溼		尸及切。水流就溼也。	1503		
b075a053	v19#285	水	濕		同上。《說文》：他合切。	1503		
b075a054	v19#285	水	湆		去及切。煑肉汁。	1503		
b075a055	v19#285	水	洿		於徒切。潢洿行潦也。	1504		
b075a056	v19#285	水	汙		同上。又一故切。	1504		
b075a061	v19#285	水	湫		子由切。水名、在周地。又子小切。湫隘也。又疾久切。	1504		
b075a062	v19#285	水	潤		如舜切。水潤下也。又州名。	1504		
b075a063	v19#285	水	準		之尹切。準平也。俗作准。	1505		
b075a064	v19#285	水	沑		仁久切。水吏也。又女六女九切。泥也。	1505		
b075a071	v19#285	水	瀵		甫問切。汾隂有水口如車輪、濆沸涌出其深無限名瀵。	1505		
b075a072	v19#285	水	𤄪		《說文》：瀵。	1505		
b075a073	v19#285	水	𣿒		且罪切。新也。	1505		
b075a074	v19#285	水	瀞		疾姓切。無垢也。	1506		
b075a081	v19#285	水	瀎		莫結切。滅也。又莫割切。	1506		
b075a082	v19#285	水	泧		桑結切。泧瀎也。又呼括許月二切。	1506		
b075a083	v19#285	水	洝		於旦切。渜水也。	1506		
b075a084	v19#285	水	洎		巨記居器二切。灌釜也、肉汁也。	1506		
b075a091	v19#285	水	湯		他郎切。熱水也。又始陽切。湯湯水盛。	1506		
b075a092	v19#285	水	渜		奴管奴館二切。湯也。	1507		
b075a093	v19#285	水	涾		徒荅切。沸溢也。	1507		
b075a094	v19#285	水	洏		音而。不熟而煑。又涕流皃。	1507		
b075a095	v19#285	水	涗		始銳切。温水也。	1507		
b075a101	v19#285	水	涫		古亂胡亂二切。沸也。	1508		
b075a102	v19#285	水	𤄒		剛限切。𤄒淅也。	1508		
b075a103	v19#285	水	汏		徒蓋切。洗也。又敕達切。過也。	1508		
b075a104	v19#285	水	淅		桑激切。洗也。	1508		
b075a105	v19#285	水	𣸈		踈有切。𣸈麫也。又所留切。小便也。	1508		
b075b011	v19#285	水	溲		同上。	1508		
b075b012	v19#285	水	滰		巨仰切。乾漬米也、𥂖也。	1509		
b075b013	v19#285	水	𤃹		力的切。漉也、滴𤃹水下。	1509		
b075b014	v19#285	水	瀝		同上。	1509		
b075b015	v19#285	水	漉		力木切。竭也、涸也、滲漉也。	1509		
b075b021	v19#285	水	𣿍		同上。	1509		
b075b022	v19#285	水	淥		《說文》：與漉同。又音綠。水也。	1509		
b075b023	v19#285	水	澱		徒見切。垽也。或作𪒮。	1510		
b075b024	v19#285	水	浚		思閏切。深也。	1510		
b075b025	v19#285	水	濬		同上。	1510		
b075b026	v19#285	水	𣽊		古文。	1510		
b075b027	v19#285	水	潘		孚袁切。淅米汁。又普寒切。	1510		
b075b031	v19#285	水	泔		古三切。潘也。	1510		
b075b032	v19#285	水	滓		壯里切。澱也。	1511		
b075b033	v19#285	水	滫		思酒切。米泔也。	1511		
b075b034	v19#285	水	淤		於去切。水中泥草。又濁也。	1511		
b075b035	v19#285	水	淰		奴感切。濁也、水無波也。又式稔切。	1511		
b075b041	v19#285	水	𤃭		子小切。𨢷酒也。	1511		
b075b042	v19#285	水	瀹		弋灼余召二切。煑也、內菜湯中而出也。	1512		
b075b043	v19#285	水	漀		口冷切。出酒也。	1512		
b075b044	v19#285	水	湑		思呂切。清也、美皃也、溢也。又零露皃。	1512		
b075b051	v19#285	水	湎		亡兗切。沈湎也。	1512		
b075b052	v19#285	水	涒		他昆切。歲在申曰涒灘。	1513		
b075b053	v19#285	水	漿		子羊切。飲也。	1513		
b075b054	v19#285	水	𤕯		古文。	1513		
b075b055	v19#285	水	滒		公娥工雅二切。多汁也。	1513		
b075b056	v19#285	水	淡		徒敢切。薄味也。	1513		
b075b061	v19#285	水	涼		力匠切。薄也。又力漿切。薄寒皃。	1513		
b075b062	v19#285	水	澆		公堯切。薄也、沃也。又五弔切。寒浞子也。	1513		
b075b063	v19#285	水	𣻏		同上。	1513		
b075b064	v19#285	水	液		余石切。津也。	1514		
b075b065	v19#285	水	灝		公道公禫二切。煑豆汁。	1514		
b075b071	v19#285	水	瀋		充甚切。汁也。	1514		
b075b072	v19#285	水	溢		弋質切。盈也、器滿也、餘也。	1514		
b075b073	v19#285	水	洒		先礼先殄二切。濯也、深也、滌也。今爲洗。又所賣切。	1514		
b075b074	v19#285	水	濈		壯立切。和也、汗出也。	1515		
b075b081	v19#285	水	汁		之入切。液也。又時入切。	1515		
b075b082	v19#285	水	渳		亡俾切。飲也、去汁也。又水皃。	1515		
b075b083	v19#285	水	𤂳		息面須芮二切。飲也、歃也。又吮也。	1516		
b075b084	v19#285	水	泂		乎頃切。遠也、亦與迥字同。	1516		
b075b091	v19#285	水	滄		七郎切。寒也。又滄海也。	1516		
b075b092	v19#285	水	𣶟		古文。	1516		
b075b093	v19#285	水	㵾		且定切。寒冷也。	1516		
b075b094	v19#285	水	淬		七內切。深也、染也、寒也。	1516		
b075b095	v19#285	水	漱		所又思候二切。盪也。亦作涑。	1516		
b075b096	v19#285	水	沐		莫卜切。濯髪也、斬樹枝也。	1517		
b075b101	v19#285	水	頮		火內切。洒面也。	1517		
b075b102	v19#285	水	沬		同上。又莫貝切。水名。	1517		
b075b103	v19#285	水	湏		古文。	1517		
b075b104	v19#285	水	洗		先禮切。今以爲洒字。又先典切。	1517		
b075b105	v19#285	水	澡		子老切。洒手也、治也。	1517		
b076a011	v19#285	水	汲		居及切。引水也。	1517		
b076a012	v19#285	水	𤂸		之純是倫二切。沃也、清也、𤂸淑也。	1518		
b076a013	v19#285	水	淳		同上。	1518		
b076a014	v19#285	水	淋		力金切。水澆也。又雨淋淋下。	1518		
b076a015	v19#285	水	漚		於候切。漚麻也、久漬也。又音謳。	1518		
b076a021	v19#285	水	漬		疾賜切。浸也。	1518		
b076a022	v19#285	水	渫		息列切。除去也。又仕洽切。	1518		
b076a023	v19#285	水	湩		都貢切。江南人呼乳爲湩。	1518		
b076a024	v19#285	水	澣		乎管切。濯也。	1518		
b076a025	v19#285	水	浣		同上。	1518		
b076a031	v19#285	水	𤃬		《說文》：浣。	1518		
b076a032	v19#285	水	染		如琰切。染色。又如豔切。	1518		
b076a033	v19#285	水	潎		孚妙切。波浪皃。今作漂。又匹袂切普結二切。漂潎也。	1518		
b076a034	v19#285	水	涑		先侯切。濯生練也。又先候切。與漱同。又先卜切。	1519		
b076a041	v19#285	水	㵞		仕留切。腹中有水氣。	1519		
b076a042	v19#285	水	汛		思見所賣二切。洒埽也。	1519		
b076a043	v19#285	水	灑		所買切。汛也。又瑟也。又所綺切。	1519		
b076a044	v19#285	水	㶄		余廉切。相汙也。	1519		
b076a051	v19#285	水	濽		子旦切。相汙灑也。	1519		
b076a052	v19#285	水	泰		託賴切。侈也、驕也。又滑也。	1519		
b076a053	v19#285	水	濺		子賤切。濺水也。	1519		
b076a054	v19#285	水	浼		亡旦切。汙也。又亡罪切。水流皃。	1519		
b076a055	v19#285	水	洟		弋之他計二切。鼻液也、古爲𪖦。	1520		
b076a061	v19#285	水	涕		恥禮切。目汁出曰涕。	1520		
b076a062	v19#285	水	潸		所班所板二切。出涕皃。	1520		
b076a063	v19#285	水	淚		力季切。涕淚也。	1520		
b076a064	v19#285	水	㴃		同上、俗。	1520		
b076a065	v19#285	水	汗		何且切。小液也。又古寒切。餘汗縣名。	1520		
b076a071	v19#285	水	湅		力見切。煑絲絹熟也。	1520		
b076a072	v19#285	水	𤅊		魚列切。議也。與讞同。	1520		
b076a073	v19#285	水	漕		才到切。水轉運也。又才刀切。	1520		
b076a074	v19#285	水	渝		弋朱切。變也、汗也。又水名。	1520		
b076a081	v19#285	水	減		佳斬切。少也、輕也。	1521		
b076a082	v19#285	水	滅		彌絕切。盡也。	1521		
b076a083	v19#285	水	泮		普旦切。散也、破也、亦泮宮。	1521		
b076a084	v19#285	水	沜		古文。	1521		
b076a085	v19#285	水	漏		力豆切。漏泄也。	1521		
b076a086	v19#285	水	澒		胡動切。水銀謂之澒。	1521		
b076a091	v19#285	水	漪		於宜切。波動皃。	1521		
b076a092	v19#285	水	汩		古沒切。汩沒。又爲筆切。水流也。	1521		
b076a093	v19#285	水	流		呂州切。《說文》曰：水行也。	1521		
b076a094	v19#285	水	涉		是葉切。徒行渡水也。	1521		
b076a095	v19#285	水	洲		之由切。水中可居也。	1522		
b076a101	v19#285	水	濱		補辰切。涯也。	1522		
b076a102	v19#285	水	瀕		蒲民切。《說文》本作𩕘。水厓也、人所賔附頻蹙不前而止。亦同上。	1522		
b076a103	v19#285	水	源		語袁切。水本也。	1522		
b076a104	v19#285	水	浟		余周切。水流皃。	1522		
b076b011	v19#285	水	瀼		而章切。露盛皃。	1522		
b076b012	v19#285	水	泿		牛巾切。水名。又涯也。亦作垠。	1522		
b076b013	v19#285	水	浹		子協切。徹也、通也、洽也。	1522		
b076b014	v19#285	水	淓		孚羊切。水。出箕山。	1523		
b076b015	v19#285	水	滏		扶甫切。水名。	1523		
b076b021	v19#285	水	洱		亡爾而志二切。水。出罷谷山。	1523		
b076b022	v19#285	水	滽		音容。水。出冝蘇山。	1523		
b076b023	v19#285	水	𣲵		諸是居爾二切。水名。	1523		
b076b024	v19#285	水	溾		於回切。溾沒也。	1523		
b076b025	v19#285	水	涹		於禾切。山名也、溾涹濁也。	1523		
b076b031	v19#285	水	溹		所格切。水名。又溹溹雨下皃。又桑各切。	1523		
b076b032	v19#285	水	滬		胡古切。水名。	1523		
b076b033	v19#285	水	㴬		徐夜切。水。出瞻渚山。	1524		
b076b034	v19#285	水	潬		大亶切。江南人呼水中沙堆爲潬。	1524		
b076b041	v19#285	水	𣹠		於袁切。水。出莫靴山。	1524		
b076b042	v19#285	水	法		甫乏切。法令也。	1524		
b076b043	v19#285	水	灋		古文。	1524		
b076b044	v19#285	水	潺		仕山仕連二切。潺湲流皃。	1524		
b076b045	v19#285	水	湲		于元于頑二切。潺湲。	1524		
b076b051	v19#285	水	潟		齒亦切。或滷字。	1524		
b076b052	v19#285	水	滹		許乎切。水進也。又音滸。	1524		
b076b053	v19#285	水	涯		五佳切。水際也。	1525		
b076b054	v19#285	水	溘		口合切。水也、奄也。	1525		
b076b055	v19#285	水	漫		莫半切。水漫漫平遠皃。又散也。	1525		
b076b061	v19#285	水	㵩		以世切。葱㵩也。	1525		
b076b062	v19#285	水	浢		音豆。水名。	1525		
b076b063	v19#285	水	沕		亡弗切。沒也、繽紛軋沕不可分子也。	1525		
b076b064	v19#285	水	瀣		乎代乎介二切。沆瀣氣也。	1525		
b076b065	v19#285	水	湢		音逼。湢㳁水驚涌皃。	1525		
b076b066	v19#285	水	淄		仄其切。水名。	1525		
b076b071	v19#285	水	㳁		音仄。流也。	1526		
b076b072	v19#285	水	瀦		音豬。水所停也。	1526		
b076b073	v19#285	水	瀍		直連切。水名。	1526		
b076b074	v19#285	水	瀛		與成切。瀛海也。	1526		
b076b075	v19#285	水	淟		他殄切。淟涊垢濁也。	1526		
b076b076	v19#285	水	涊		乃殄切。淟涊惡醉皃。	1526		
b076b081	v19#285	水	漭		莫朗切。平也、廣也、野也。	1526		
b076b082	v19#285	水	𤄎	⿰氵䦧	呼狄切。𤄎沭遑遽也。	1526		
b076b083	v19#285	水	㵨		俾義切。水洲也。	1527		
b076b084	v19#285	水	沍		胡故切。閉塞也。	1527		
b076b085	v19#285	水	澠		市陵切。水名。	1527		
b076b086	v19#285	水	湃		普拜切。滂湃水勢也。	1527		
b076b091	v19#285	水	𣸖		乎冷切。溟𣸖水盛皃。亦作涬。	1527		
b076b092	v19#285	水	澞		遇于切。陵夾水曰澞。	1527		
b076b093	v19#285	水	浰		力見切。清浰疾皃。	1527		
b076b094	v19#285	水	漶		胡館切。漫漶不可知也。	1527		
b076b101	v19#285	水	㳹		於晃切。大水皃。	1527		
b076b102	v19#285	水	溔		弋沼切。浩溔滉瀁水無際。	1527		
b076b103	v19#285	水	渟		達丁切。水止也。	1528		
b076b104	v19#285	水	濤		徒刀切。大波也。	1528		
b076b105	v19#285	水	𣸆		將此切。水。出長沙。	1528		
b076b106	v19#285	水	沘		音比。水名。	1528		
b077a011	v19#285	水	浘		音尾。浘浘、水流皃。	1528		
b077a012	v19#285	水	漨		扶龍切。池也、澤也。	1528		
b077a013	v19#285	水	洬		先篤切。洬洬雨聲。	1528		
b077a014	v19#285	水	濧		大內切。清也、濡也。	1528		
b077a015	v19#285	水	沌		徒損切。混沌也。	1528		
b077a016	v19#285	水	溏		達郎切。池也。	1528		
b077a021	v19#285	水	湓		丕寸切。水聲也、濆也。又音盆。	1529		
b077a022	v19#285	水	泊		步各切。止舟也。	1529		
b077a023	v19#285	水	涖		力二力計二切。涖涖水聲也。	1529		
b077a024	v19#285	水	瀈		許韋切。竭也。	1529		
b077a025	v19#285	水	𤁢		子昔子結子末三切。水出也。	1529		
b077a031	v19#285	水	澽		巨庶切。乾澽也。	1529		
b077a032	v19#285	水	㵧		乙例切。清也。	1529		
b077a033	v19#285	水	瀲		离冉切。瀲灩水溢皃。又水波皃。亦作澰。又力驗切。	1529		
b077a034	v19#285	水	澰		同上。亦清也。	1529		
b077a041	v19#285	水	灩		以冉切。瀲灩也。	1529		
b077a042	v19#285	水	𣵷		乎三切。或也、聲轉也。	1529		
b077a043	v19#285	水	𣿆		父于切。水名。	1529		
b077a044	v19#285	水	㶆		之余切。水名。	1529		
b077a045	v19#285	水	滭		俾逸切。泉水出皃。	1529		
b077a046	v19#285	水	𣻡		力盎切。水名。	1530		
b077a051	v19#285	水	㳘		昌戎切。山泉下。	1530		
b077a052	v19#285	水	澴		胡涓胡絹二切。聚流。	1530		
