#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Wakun (Japanese readings)
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_wakun.tsv
#   Version: 1.1.5
#   Date published: January 17, 2026
#   Last modified: June 25, 2026
#
#   Copyright (c) 2018-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#   License: Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)
#
#   Column Definitions:
# 1. tsj_id: Location in the Tenji-bon manuscript (Vol/Leaf/Side/Line/Char).
# 2. sj_w_id: Unique permanent reference ID (format: sj_w00001). 'sj' = Shinsen Jikyō, 'w' = wakun. Designed for scalability and cross-dictionary comparative research.
# 3. rinsen_loc: Reference to the Rinsen Shoten Shinsen Jikyō facsimile edition (1967).
# 4. entry_text: Headword as it appears in the Tenji-bon, including single characters, compounds, and variant forms.
# 5. entry_type: Classification of the headword based on its structure (single_char, compound, or variant).
# 6. def_manyogana: Wakun in Man'yōgana (Tenji-bon). Marks: □ (illegible), ( ) (supplement), # (Kyōwa-bon variant). Blank if absent in Tenji-bon.
# 7. reading_kana_kanji: Katakana and Kanji notation (historical orthography) based on the Kyoto University Index (1975).
# 8. kyowa_entry_text: Headword as it appears in the Kyōwa-bon manuscript.
# 9. kyowa_manyogana: Wakun in Man'yōgana (Kyōwa-bon). Marked with '#' for word form differences from Tenji-bon. Blank if absent in Kyōwa-bon.
# 10. kyowa_loc: Location identifier in the Kyōwa-bon manuscript (Folio/Side/Line/Char).
# 11. zhang_page: Page reference in Zhang & Wu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
# 12. reading_historical_kana: Wakun in Hiragana (historical orthography) based on the Kyoto University Index (1975).
# 13. nikkoku_example_check: Status in Nikkoku (2nd Ed.).
#     ✓            = Tenji cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     ✓享和本       = Kyowa cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     日国表記未収   = Nikkoku entry exists but Shinsen Jikyō not listed in 表記 field.
#     listed        = Shinsen Jikyō listed in 表記 field but not cited as example.
#     pending       = presence of corresponding entry in Nikkoku under investigation.
#     no entry      = confirmed absent from Nikkoku (nikkoku_id = N/A).
#     (Note: Additional reference notes, specific contexts, or textual variants may be appended to these classifications.)
# 14. nikkoku_id: Reference ID for the Nikkoku 2nd Ed. entry. Note that an ID does not guarantee the verification of citation status in Col 13.
# 15. remarks: Research notes on textual variants, reading normalization, and comments on Zhang's commentary.
# 16. pos: Part-of-speech classification of the wakun (e.g., 名詞, 動詞, 形容詞, 形容動詞, 副詞, 連語).
#
#   Abbreviations & References:
#   国語索引: 京都大学文学部国語学国文学研究室編『新撰字鏡国語索引』1958、再版臨川書店、1975.
#     (Kyoto Index): "Shinsen Jikyō Kokugo Sakuin" (Index of Japanese Readings) compiled by Kyoto University, 1975.
#   張磊校注: 張磊・吴美富『新撰字鏡校注』浙江大学出版社、2024.
#     (Zhang Lei): Zhang Lei & Wu Meifu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
#   山田索引: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Index): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   山田攷異: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Kōi): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   日国: 『日本国語大辞典 第二版』小学館、2000-2002.
#     (Nikkoku): "Nihon Kokugo Daijiten" (Comprehensive Dictionary of the Japanese Language), 2nd Ed.
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内庁書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526, 23K17500 and 25K00466.
#
#   Changelog:
#   v1.1.2 (2026-05-22):
#     - Updated col 13 (nikkoku_example_check): expanded value set with detailed descriptions (listed, pending, no entry).
#     - Revised col 15 (remarks): additional research notes incorporated from tsj_wakun20260522.xlsx.
#   v1.1.1 (2026-05-21):
#     - Added col 16 (pos): part-of-speech classification added for 3,420 of 3,828 entries.
#     - Expanded col 15 (remarks): morphological and etymological analysis notes added to 267 entries.
#     - Corrected col 7 (reading_kana_kanji) in 25 entries and col 12 (reading_historical_kana) in 8 entries.
#     - Updated col 14 (nikkoku_id) in 19 entries and col 13 (nikkoku_example_check) in 6 entries.
#     - Normalized col 11 (zhang_page): replaced 42 "#N/A" string values with blank.
#     - Corrected col 1 (tsj_id) in 3 entries (e.g., s1222a711 -> s1242a711 for sj_w03408-03409).
#     - Corrected col 4 (entry_text) and col 8 (kyowa_entry_text) in 4 entries each (e.g., 𧥶 -> 䚾 for sj_w00800-00801).
#     - Cleared all fields of sj_w00146 (reading reassigned; previously recorded as 腡 テノアヤ).
#   v1.0.1 (2026-02-10): Minor corrections to nikkoku data and textual variants.
#
tsj_id	sj_w_id	rinsen_loc	entry_text	entry_type	def_manyogana	reading_kana_kanji	kyowa_entry_text	kyowa_manyogana	kyowa_loc	zhang_page	reading_historical_kana	nikkoku_example_check	nikkoku_id	remarks	pos
s0721a603	sj_w02156	新427-63	藜	単字	阿加佐	アカザ（藜）	藜	阿加坐	54b12	613	あかざ	✓	20020007a3ec8jvi6b8J		名詞
s0721a701a	sj_w02157	新427-71	⿱艹觧⿱艹觧β薢	異体字	止古呂	トコロ（薢）	⿱艹觧⿱艹觧β薢	止己呂	54b21	613	ところ	日国表記「薢」	20020306b4efww3W6rKb		名詞
s0721b101	sj_w02158	新428-11	蘋	単字	宇□奴奈波	ウキヌナハ（蘋）	蘋	宇支奴奈波	54b22	613	うきぬなは	✓享和本	2002005eef55F8i3l12k		名詞
s0721b202	sj_w02159	新428-22	𮏴	単字	阿佐美	アザミ（𮏴）	𮏴	阿佐弥	54b31	613	あざみ	✓	2002001193ebmN1nK42R		名詞
s0721b401	sj_w02160	新428-41	蓀	単字	於保度知	オホドチ（蓀）	蓀	於保度知	54b32	614	おほどち	listed	20020090f861ANuv45eJ		名詞
s0721b503b	sj_w02161	新428-53	莞莞	異体字	大井	オホヰ（莞莞）	莞莞	大井	54b41	614	おほゐ	listed	2002008caf45sYQl7RBk		名詞
s0721b503b	sj_w02162	新428-53	莞莞	異体字	加万	カマ（莞莞）	莞莞	加万	54b41	614	かま	listed	200200e5d8743D80iq3H		名詞
s0721b701	sj_w02163	新428-71	菺	単字	加良保比	カラホヒ（菺）	菺	加良保比	54b42	614	からほひ	✓	200200ee96e9O6g51JL3		名詞
s0722a101a	sj_w02164	新429-11	芀䓟	異体字	葦花	アシノハナ（芀䓟）				614	あしのはな	日国表記未収	20020012473b3gq5cBt6	国語索引なし。	名詞
s0722a401	sj_w02165	新429-41	茭	単字	己毛	コモ（茭）				615	こも	listed	200201a352d8Xwy7HTpt		名詞
s0722a402	sj_w02166	新429-42	茅	単字	知	チ（茅）				615	ち	listed	200202b24b6bKEEQ2nh5		名詞
s0722a504	sj_w02167	新429-54	薅	単字	支波良不	キハラフ（薅）				615	きはらふ				#N/A
s0722a603	sj_w02168	新429-63	蔜	単字	波久戸良	ハクベラ（蔜）	蔜	波久边良	54b51	615	はくべら	✓	2002035985195QBT047m		名詞
s0722a703	sj_w02169	新429-73	莪	単字	宇波支	ウハギ（莪）				616	うはぎ	✓	2002006cb56bwrJBxCDm		名詞
s0722b203	sj_w02170	新430-23	藫	単字	於支豆毛	オキツモ（藫）	藫	#加支豆毛	54b52	616	おきつも	listed	200200965b6foH45s5WQ		#N/A
s0722b203	sj_w02171	新430-23	藫	単字	#於支豆毛	カキツモ（藫）	藫	加支豆毛	54b52	616	かきつも				#N/A
s0722b304	sj_w02172	新430-34	藍	単字	阿井	アヰ（藍）	藍	阿井	54b61	616	あゐ	✓	2002000066a2FfIyO3DL		名詞
s0722b402	sj_w02173	新430-42	薑	単字	辛菜	カラナ（薑）				616	からな	✓	200200ee3f9d4P0b74Yo		名詞
s0722b403	sj_w02174	新430-43	萇	単字	止万	トマ（萇）	萇	止万	54b62	617	とま	listed	2002030f0f1eTxz53bEY		名詞
s0722b601	sj_w02175	新430-61	芳	単字	知子	チネ（芳）				617	ちね				#N/A
s0722b704	sj_w02176	新430-74	英	単字	佐支豆	サキヅ（英）	英	佐支豆	54b72	617	さきづ	✓	200201b72673U9g1EWo0		動詞
s0723a101	sj_w02177	新431-11	萌	単字	須介	スケ（萌）				617	すげ	日国表記未収	2002024750f9aJdS0L6R		名詞
s0723a102a	sj_w02178	新431-12	荆𦺈	熟語	二合止己呂	トコロ（荆𦺈）				617	ところ	listed	20020306b4efww3W6rKb		名詞
s0723a301	sj_w02179	新431-31	蓱	単字	宇支久佐	ウキクサ（蓱）				618	うきくさ	listed	2002005ea2a77H8147qN		名詞
s0723a401	sj_w02180	新431-41	萩	単字	伊良	イラ（萩）	萩	伊良	54b82	618	いら	listed	20020052e438i2qzNF3Z		名詞
s0723a401	sj_w02181	新431-41	萩	単字	波支	ハギ（萩）	萩		54b82	618	はぎ	listed	20020356a7ecS0Ysct51		名詞
s0723a502	sj_w02182	新431-52	𦫶	単字	世利	セリ（𦫶）	⿱艹斗	世利	54b81	618	せり	listed	200202673ae64sfE9Rfz		名詞
s0723b503	sj_w02183	新432-53	藟	単字	加豆良	カヅラ（藟）				619	かづら	listed	200200d3ba837o067jWH		名詞
s0724a202	sj_w02184	新433-22	薺	単字	支波井	キハヰ（薺）	薺	支波井	55a11	620	きはゐ	✓	2002012dec893p15TnEj		名詞
s0724a202	sj_w02185	新433-22	薺	単字	奈豆奈	ナヅナ（薺）	薺	奈豆奈	55a11	620	なづな	✓	20020321b1c6k8u894Of		名詞
s0724a402	sj_w02186	新433-42	蔊	単字	辛菜	カラナ（蔊）				621	からな	日国表記未収	200200ee3f9d4P0b74Yo		名詞
s0724a703a	sj_w02187	新433-73	芺茇	異体字	曽良自	ソラジ（芺茇）				621	そらじ	✓	200202864253rwINE0Ov		名詞
s0724b401a	sj_w02188	新434-41	芡⿱艹㐸	異体字	水不〻支	ミヅフフキ（芡⿱艹㐸）	芡⿱艹㐸	水不〻支	55a41	622	みづふふき	✓	2002040221ddbQrmr240		名詞
s0724b601	sj_w02189	新434-61	蕢	単字	比由	ヒユ（蕢）	蕢	比由	55a12	622	ひゆ	listed	200203953f07zq2M64c8		名詞
s0724b602	sj_w02190	新434-62	菋	単字	志良久知	シラクチ（菋）	菋	之久知	55a21	622	しらくち	listed	2002022b9762u3YdPHh4		名詞
s0724b703	sj_w02191	新434-73	菆	単字	奈毛美	ナモミ（菆）	菆	奈毛弥	55a22	622	なもみ	listed	20020328d51c7I61FGSF		名詞
s0725a101	sj_w02192	新435-11	䓶	単字	乎支	ヲギ（䓶）				622	をぎ	listed	20020095b6de1BQBn38k		名詞
s0725a403	sj_w02193	新435-43	莓	単字	一比古	イチビコ（莓）				623	いちびこ	listed	20020041f5758Zq2lT4v		名詞
s0725a802	sj_w02194	新435-82	蒜	単字		オホビル（蒜）	蒜	於保比留	55a32	623	おほびる	✓享和本	200200924d4fvOqYEryc		名詞
s0725a804a	sj_w02195	新435-84	薍⿱艹⿰早元𦯠	異体字	波万与毛木	ハマヨモギ（薍⿱艹⿰早元𦯠）				623	はまよもぎ	✓	2002036e312d49loSR5H		名詞
s0725b101	sj_w02196	新436-11	莧	単字	比由	ヒユ（莧）				624	ひゆ	listed	200203953f07zq2M64c8		名詞
s0725b401	sj_w02197	新436-41	芿	単字	美久利	ミクリ（芿）	芿	弥久利	55a51	624	みくり	listed	200203feb268ZtJnbdtr		名詞
s0725b602	sj_w02198	新436-62	茯	単字	衣比須久佐	エビスクサ（茯）	茯	衣比須久佐	55a52	624	えびすぐさ	listed	2002007f79b2oFf1u4Kv		名詞
s0725b602	sj_w02199	新436-62	茯	単字	大根	オホネ（茯）	茯	大根	55a52	624	おほね	日国表記未収	200200917d18m1FNX5Bd		名詞
s0726a201a	sj_w02200	新437-21	蒴𧃔	熟語	曽久度久	ソクドク（蒴𧃔）	蒴𧃔	曽久度久	55a61	625	そくどく	✓	2002027ebb4euxaqDm40		名詞
s0726a303a	sj_w02201	新437-33	𦬸𦸇	異体字	山薊	ヤマアザミ（𦬸𦸇）				625	やまあざみ	日国表記未収	2002043ae24es8Q5gEFz	【校勘】国語索引に和訓とするが、説文「山薊也」王三「山薊」とあり、漢文注	名詞
s0726a305	sj_w02202	新437-35	蔤	単字	荷白莖	ハチスノシラクキ（蔤）	蔤	(荷)乃白久支	55a62	625	はちすのしらくき			名詞（ハチス、蓮）＋格助詞（ノ）＋名詞（シラクキ、白茎）；Head: シラクキ；【校勘・脱字】享和本は「乃」の上に「荷」を脱。	連語（名詞句）
s0726a401	sj_w02203	新437-41	芴	単字	土瓜	ツチウリ（芴）				625	つちうり				#N/A
s0726b101	sj_w02204	新438-11	蘗	単字	黃皮	キハダ（蘗）				626	きはだ	listed	20020114fe6dSLLpbZRn		名詞
s0726b104	sj_w02205	新438-14	荅	単字	宇支奈木	ウキナキ（荅）	荅	宇支奈支	55a71	626	うきなぎ	日国表記未収	2002005ee841C1zpIa4M	【語義】字頭「荅」はあずき（小豆）の意で字義に合わないが、前条「茖」は注「山葱」とあり、やまにらの意で字義に合う、「茖」の和訓の混入で「うきなぎ（浮菜葱）」の意	名詞
s0726b402	sj_w02206	新438-42	𦳌	単字	采木	ヲギ（𦳌）	𦳌	乎支	55a72	627	をぎ	listed	20020095b6de1BQBn38k	【校勘・誤写】天治本「采」は「乎」の誤。山田攷異「天治本「乎」ヲ往々「采」ニ訛ル、コレモ然ラム」。	名詞
s0726b403	sj_w02207	新438-43	藥	単字	豆知波利	ツチハリ（藥）	藥	豆知波利	55a81	627	つちはり	listed	200202d41eeaw52SWPlh		名詞
s0726b404a	sj_w02208	新438-44	若若β	異体字	加太波美	カタバミ（若）				627	かたばみ	✓	200200d87d21T69CgC3G		名詞
s0726b503	sj_w02209	新438-53	𧄕	単字	奴可豆支	ヌカヅキ（𧄕）	𧄕	奴加豆	55a82	627	ぬかづき	listed	2002033c0f5bw22Z8O3W		名詞
s0726b602	sj_w02210	新438-62	菔	単字	大根	オホネ（菔）				627	おほね	listed	200200917d18m1FNX5Bd		名詞
s0727a502	sj_w02211	新439-52	荊	単字	之波	シハ（荊）	荊	志波	55b11	628	しば	listed	200201f0fa59yEYnVxA4	【日国】天治本「⿱艹刵」に作る日国表記「荊」で収録	名詞
s0727a503	sj_w02212	新439-53	苸	単字	大蒜	オホビル（苸）				628	おほびる	日国表記未収	200200924d4fvOqYEryc	【日国】表記「苹」とするは誤	名詞
s0727a601	sj_w02213	新439-61	𬜭	単字	止己呂	トコロ（𬜭）				628	ところ	listed	20020306b4efww3W6rKb		名詞
s0727a602	sj_w02214	新439-62	⿱艹地	単字	止己呂	トコロ（⿱艹地）	⿱艹地	止己呂	55b12	628	ところ	日国表記「地」	20020306b4efww3W6rKb		名詞
s0727a805	sj_w02215	新439-85	葭	単字	乎支	ヲギ（葭）				629	をぎ	listed	20020095b6de1BQBn38k		名詞
s0727b501	sj_w02216	新440-51	菎	単字	須〻弥奈	ススミナ（菎）	菎	須〻弥奈	55b21	630	すすみな	✓	20020249a96f8x0rPEoK		名詞
s0727b702	sj_w02217	新440-72	𦬻	単字	曽良自	ソラジ（𦬻）	𦬻	曽良自	55b22	630	そらじ				#N/A
s0727b703	sj_w02218	新440-73	𦺸	単字	鬼火	オニヒ（𦺸）				630	おにひ				#N/A
s0728a305a	sj_w02219	新441-35	⿱艹眞蒖	異体字	比地加豆良	ヒヂカヅラ（⿱艹眞蒖）	⿱艹眞蒖	比地加豆良	55b31	631	ひぢかづら				#N/A
s0728a404	sj_w02220	新441-44	蔨	単字	阿地万女	アヂマメ（蔨）	蔨	阿地万女	55b32	631	あぢまめ	✓	20020013ffd8J209Q1w5		名詞
s0728a802	sj_w02221	新441-82	芅	単字	羊(辛)桃	カラモモ（芅）				632	からもも	日国表記未収	200200eeebd9284a4Up5		名詞
s0728a804	sj_w02222	新441-84	茥	単字	一比古	イチビコ（茥）	茥	伊知比古	55b41	632	いちびこ	listed	20020041f5758Zq2lT4v		名詞
s0728b701	sj_w02223	新442-71	蔦	単字	□(保)与	ホヨ（蔦）	蔦	保与	55b42	633	ほよ	✓享和本	200203e29fc0qK3sEy31		名詞
s0728b802	sj_w02224	新442-82	莿	単字	伊良	イラ（莿）	莿	伊良	55b51	634	いら	✓	20020052e438i2qzNF3Z		名詞
s0729a804	sj_w02225	新443-84	䔮	単字	水菜	ミヅナ（䔮）				635	みづな			【漢文注】山田索引にないが国語索引に収録、張磊校注は和訓とせず漢文注とするは是	名詞（漢文注）
s0729b105	sj_w02226	新444-15	荇	単字	世利	セリ（荇）				636	せり	listed	200202673ae64sfE9Rfz		名詞
s0729b402	sj_w02227	新444-42	䓴	単字		ミミタケ（䓴）	䓴	弥〻太介	54a12	636	みみたけ	✓享和本	2002040a0f843my004tT		名詞
s0729b404	sj_w02228	新444-44	芃	単字	加牟知	カムチ（芃）	芃	加牟知	55b61	636	かむち			【語義不詳】張磊校注は「かむち【麹】」とするが根拠不明あるいは「芄」（ががみ）の字訓か	#N/A
s0729b703	sj_w02229	新444-73	藻	単字	比志	ヒシ（藻）	藻	比志	55b62	637	ひし	listed	200203845e6c0ifV3Id7		名詞
s0730a103	sj_w02230	新445-13	𦸄	単字	鹿舌	カノシタ（𦸄）				637	かのした	listed	200200e2f012sZoqUX18	名詞（カ、鹿）＋格助詞（ノ）＋名詞（シタ、舌）；Head: シタ；紫苑の古名。	連語（名詞句）
s0730a503	sj_w02231	新445-53	蒢	単字	牟加豆支	ムカツキ（蒢）	蒢	牟可豆支	55b71	638	むかつき			【語義不詳】「蒢」はほおずき（ほほづき）、「𧄕」も同じ。	#N/A
s0730b201	sj_w02232	新446-21	芹	単字	世利	セリ（芹）				639	せり	listed	200202673ae64sfE9Rfz		名詞
s0730b404a	sj_w02233	新446-44	蔞𦭯	異体字	加良須宇利	カラスウリ（蔞𦭯）	蔞𦭯	加良須宇利	54a11	640	からすうり	listed	200200ed5ee2P44XZk9o		名詞
s0730b601	sj_w02234	新446-61	蒘	単字	佐久	サク（蒘）	蒘	佐久	59b72	640	さく				#N/A
s0730b602	sj_w02235	新446-62	蘮	単字	久支	クキ（蘮）				640	くき	日国表記未収	200201378ce79CD5Wccg		名詞
s0730b602	sj_w02236	新446-62	蘮	単字	左久	サク（蘮）				640	さく				#N/A
s0731a103	sj_w02237	新447-13	茞	単字	於保波古	オホバコ（茞）				641	おほばこ	listed	20020091c50ea6N5b793		名詞
s0731a403	sj_w02238	新447-43	荌	単字	波久佐	ハクサ（荌）	荌	波久佐	59b81	641	はくさ				#N/A
s0731b304	sj_w02239	新448-34	𦳚	単字	安支	アキ（𦳚）	𦳚	安支	59b82	643	あき				名詞
s0731b401	sj_w02240	新448-41	菷	単字	皮〻支	ハハキ（菷）				643	ははき	listed	2002036c1ee8gA0EXa2D		名詞
s0731b502	sj_w02241	新448-52	葆	単字		トマ（葆）	葆	止万	60a11	643	とま	listed	2002030f0f1eTxz53bEY		名詞
s0731b804	sj_w02242	新448-84	莘	単字	大之良女	タタラメ（莘）	莘	太〻良女	60a12	644	たたらめ	✓享和本	2002029f3234uxNWaqgh		名詞
s0732b204	sj_w02243	新450-24	葃	単字	山須介	ヤマスゲ（葃）	葃	山須介	60a21	646	やますげ	listed	2002043c48eecmdR3V6n		名詞
s0732b302	sj_w02244	新450-32	菤	単字	宇美波比	ウミハヒ（菤）	菤𦶘	宇祢波比	60a22	646	うみはひ				#N/A
s0732b304	sj_w02245	新450-34	荑	単字	比古波江	ヒコバエ（荑）	荑	#比古波由	54a41	646	ひこばえ	✓	200203837d1a4Ba2IlV9		名詞
s0732b304	sj_w02246	新450-34	荑	単字	#比古波江	ヒコバユ（荑）	荑	比古波由	54a41	646	ひこばゆ	✓享和本	2002038380a4l556Qv8L		動詞
s0732b304	sj_w02247	新450-34	荑	単字	山阿良〻支	ヤマアララギ（荑）	荑	山阿良〻支	54a41	646	やまあららぎ	✓	2002043ae79dyhg27kLU		名詞
s0732b602	sj_w02248	新450-62	蒠	単字	弥良	ミラ（蒠）	蒠	弥良	53b71	646	みら	✓	2002040d56465ie8Q3pu		名詞
s0732b604	sj_w02249	新450-64	𧄏	単字	伊知比古	イチビコ（𧄏）	𧄏	伊知比古	53b72	646	いちびこ	✓	20020041f5758Zq2lT4v		名詞
s0732b701	sj_w02250	新450-71	蓼	単字	太豆	タヅ（蓼）	蓼	#太氐	53b81	647	たづ	✓	2002029d786990W9c4Sb		名詞
s0732b701	sj_w02251	新450-71	蓼	単字	#太豆	タデ（蓼）	蓼	太氐	53b81	647	たで	listed	200202a2476aBcLoozsY		名詞
s0732b701	sj_w02252	新450-71	蓼	単字	太良	タラ（蓼）	蓼	太良	53b81	647	たら	✓	200202aa6db1Zqppqiy5		名詞
s0732b702	sj_w02253	新450-72	茈	単字	支波井	キハヰ（茈）	茈		53a62	647	きはゐ				#N/A
s0732b702	sj_w02254	新450-72	茈	単字	久比為	クヒヰ（茈）	茈	久比井	53a62	647	くひゐ				
s0732b703	sj_w02255	新450-73	蒷	単字	可良麻伎尓良	カラマキニラ（蒷）				647	からまきにら				#N/A
s0732b703	sj_w02256	新450-73	蒷	単字	□(乎)地	ヲチ（蒷）				647	をち				#N/A
s0732b802	sj_w02257	新450-82	苣	単字	知佐	チサ（苣）	苣	知佐	53b82	647	ちさ	✓	200202b605c99LqeItBr		名詞
s0733a303a	sj_w02258	新451-33	葵⿳艹𠆢斤	異体字	阿保比	アホヒ（葵⿳艹𠆢斤）	葵⿳艹𠆢斤	阿保比	54a21	647	あほひ	listed 日国「あおい［あふひ］ 【葵】」の表記で収録	2002000488d04lAI1Kyk		名詞
s0733a401	sj_w02259	新451-41	莠	単字	田乃比江	タノヒエ（莠）	莠		54a31	648	たのひえ	✓	200202a5a23au457vsd3		名詞
s0733a401	sj_w02260	新451-41	莠	単字	田乃美乃	タノミノ（莠）	莠	田乃弥乃	54a31	648	たのみの	✓	200202a5bb97DV4rOBF4		名詞
s0733a501a	sj_w02261	新451-51	𦵹菼	異体字		アザミ（𦵹菼）	𦵹菼	【𦵹菼】阿佐美	54a32	648	あざみ	日国表記未収	2002001193ebmN1nK42R		名詞
s0733a501a	sj_w02262	新451-51	菼𦵹	異体字	保〻牟	ホホム（菼𦵹）	𦵹菼	保〻牟	54a32	648	ほほむ	✓	200203e225a7gvLkb4C9		動詞
s0733a501a	sj_w02263	新451-51	菼𦵹	異体字	乎支	ヲキ（菼𦵹）	𦵹菼	乎二	54a32	648	をき	listed	20020095b6de1BQBn38k	【校勘・誤写】享和本「二」は「支」の誤；山田攷異「享和本「乎二阿佐美」ノ訓甚疑フベシ、「乎二」ノ字、語ヲナサズ「乎支」ノ誤脱ナルコト疑ナシ「阿佐美」モ疑フベシト雖モ姑ク之ニ依ル」	名詞
s0733a602	sj_w02264	新451-62	芼	単字	衣良不	エラフ（芼）	芼		54a51	648	えらふ				#N/A
s0733a602	sj_w02265	新451-62	芼	単字	加夫志	カブシ（芼）	芼	加不之	54a51	648	かぶし	日国表記未収	200200e411187IBnIHu1	【語義】字類抄同訓「鶴髪カフシ」稲の穂の垂れ下がる意	名詞
s0733a702a	sj_w02266	新451-72	蔿蘤	異体字	美豆不〻支	ミヅフフキ（蔿蘤）				648	みづふふき	listed	2002040221ddbQrmr240		名詞
s0733a801	sj_w02267	新451-81	蔈	単字	為	ヰ（蔈）				648	ゐ				#N/A
s0733b602	sj_w02268	新452-62	𧃒	単字	波久ヘ良	ハクベラ（𧃒）	𧃒	波久边良	60a31	649	はくべら	listed	2002035985195QBT047m		名詞
s0733b603	sj_w02269	新452-63	𬝝	単字	佐留加支	サルカキ（𬝝）	⿱艹盼	左留加支	60a32	649	さるかき	listed	200201c6a8b0eD62iKbK		名詞
s0733b604	sj_w02270	新452-64	𬟒	単字	家阿良〻支	イヘアララギ（𬟒）	𬟒	家阿良〻支	60a42	649	いへあららぎ				名詞
s0733b604	sj_w02271	新452-64	𬟒	単字		ツラクホ（𬟒）	𬟒	豆良久保	60a41	649	つらくほ				
s0733b605	sj_w02272	新452-65	菂	単字	蓮乃實	ハスノミ（菂）	菂	蓮乃實	60a51	649	はすのみ	国語索引なし		名詞（ハス、蓮）＋格助詞（ノ）＋名詞（ミ、実）；Head: ミ；	連語（名詞句）
s0733b701	sj_w02273	新452-71	𫈄	単字	玉豆志	タマヅシ（𫈄）	苡	玉豆志	60a52	649	たまづし	✓享和本	200202a8953a57vtCjmx		名詞
s0733b702	sj_w02274	新452-72	苚	単字	鹿舌	カノシタ（苚）				649	かのした	listed	200200e2f012sZoqUX18	名詞（カ、鹿）＋格助詞（ノ）＋名詞（シタ、舌）；Head: シタ；紫苑の古名。	連語（名詞句）
s0733b703	sj_w02275	新452-73	𮐥	単字	奈豆奈	ナヅナ（𮐥）	〓⿱艹老⿱艹鹿	奈豆奈	60a61	649	なづな	listed	20020321b1c6k8u894Of		名詞
s0733b706b	sj_w02276	新452-76	𫉠⿱艹⿵巻目	熟語	須□□牟志呂	ススミムシロ（𫉠⿱艹⿵巻目）	⿱艹⿵巻目𫉠	須〻弥牟	60a62	649	すすみむしろ	listed	20020249abcbACeCsJsU	【校勘・誤写】山田攷異「抄本末ノ「志呂」ノ二字乙本丙本ニヨリテ補フ、天治本缺字「〻弥」ナリ」。	名詞
s0733b801c	sj_w02277	新452-81	⿱艹⿵癶魚𫈹蕨藢⿱艹辨	異体字	和良比	ワラビ（⿱艹⿵癶魚𫈹蕨藢⿱艹辨）	⿱艹⿵癶魚𫈹蕨藢⿱艹辨	和良比	60a71	649	わらび	listed	20020483b1f5DPllc9NG		名詞
s0733b806	sj_w02278	新452-86	萗	単字	伊良	イラ（萗）	萗葔𦯕𬜱	伊良	60a72	649	いら	listed	20020052e438i2qzNF3Z		名詞
s0733b807a	sj_w02279	新452-87	葔𦯕𬜱	異体字	伊良	イラ（葔𦯕𬜱）	萗葔𦯕𬜱	伊良	60a72	649	いら	listed	20020052e438i2qzNF3Z		名詞
s0734a101b	sj_w02280	新453-11	蕷芋	異体字	伊母	イモ（蕷芋）	蕷芋	伊毛	55b81	649	いも	✓	200200513d4d01AXtsYZ		名詞
s0734a103	sj_w02281	新453-13	萵	単字	知左	チサ（萵）	萵	知左	56a11	649	ちさ	listed	200202b605c99LqeItBr		名詞
s0734a104	sj_w02282	新453-14	𮒐	単字	尓良支	ニラギ（𮒐）	𮒐	尓良支	56a12	649	にらぎ				
s0734a105	sj_w02283	新453-15	𬝖	単字	志良久知	シラクチ（𬝖）	𬝖	志良久知	56a21	650	しらくち				#N/A
s0734a106	sj_w02284	新453-16	𦵠	単字	安良〻支	アララギ（𦵠）	𦵠	安良〻支	56a22	650	あららぎ	✓	2002002648d8m97pd16I		名詞
s0734a201a	sj_w02285	新453-21	𬞹苼𬝦	異体字	和良	ワラ（𬞹苼𬝦）	𬞹苼𬝦	和良	55b82	650	わら	listed	20020483291d9fdodXR9		名詞
s0734a204	sj_w02286	新453-24	⿳艹⿰生丸云	単字	宇〻	ウウ（⿳艹⿰生丸云）				650	うう				#N/A
