# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# Version: 1.1.97
# Date: 2024-06-11
# Last update : 2025-03-17
#
# Copyright (c) 2024-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
# KRID_wakun_no: Serial number assigned to each Japanese reading (wakun) annotation within an item (item serial No. + wakun serial No.). A suffix (b, c, …) is added for branching Japanese reading annotations.
# KR2ID: The ID number assigned based on its location in the Kazama edition
# Entry: Hanzi glyph of the headword
# Def: Definitional annotation through Japanese reading (wakun)
# Word_form: Normalized form of a Japanese reading annotation (wakun)
# Wakun_Hanzi: Wakun in katakana, with its Hanzi form parenthesized
# Wakun_variant: Katakana wakun variation added to the primary form (usually added to the left or right side). If incorrect wakun are corrected, an arrow (←) is precedes the incorrect reading.
# Hanzi_variant: Hanzi variant glyphs
# JK_ID: ID in the Nihon Kokugo Daijiten (2e), The Shogakukan Japanese dictionary, Japanknowledge edition
# Remarks: Editor's notes
#
# Abbreviations:
# 正宗索引: 正宗敦夫編, 類聚名義抄 仮名索引, 日本古典全集刊行会, 1939-1940
# 岡田研究: 岡田希雄, 類聚名義抄の研究, 一条書房, 1944
# 望月和訓集成: 望月郁子編, 類聚名義抄: 四種声点付和訓集成, 笠間書院, 1974
# 中村文選: 中村宗彦, 九条本文選古訓集, 風間書房, 1983
# 草川和訓集成: 草川昇編, 五本対照類聚名義抄和訓集成, 汲古書院, 2000
# 西端誤写考察: 西端幸雄, 類聚名義抄における誤写の考察, 訓点語と訓点資料45, 1971
# 西端誤写諸例: 西端幸雄, 類聚名義抄における誤写の諸例, 訓点語と訓点資料52，1973
# 略注: 佐藤喜代治，色葉字類抄略注，明治書院，1995
# 群書治要: 小林芳規・原卓志・山本秀人・山本真吾・佐々木勇編, 宮内庁書陵部蔵本群書治要経部語彙索引, 汲古書院, 1996
# 毛詩鄭箋: 毛詩鄭箋（一）（二）（三）, 古典研究会叢書漢籍之部１～３, 原本所蔵静嘉堂文庫, 汲古書院, 1992
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publishment of the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500.
#
KRID_wakun_no	KR2ID	Entry	Def	Word_form	Wakun_Hanzi	Wakun_variant	Hanzi_variant	JK_ID	Remarks
F17405_12	K0608633	懐／懷	フツコロニス(ツ-ト)	ふつころにす	フツコロニス（懷）	フトコロニス（懷）	フツコロニス（懐）	200203b0d5d1iSF8fRU8	図書寮本(244・7)「フトコロ(HHHH)礼」「フトコロニス(HHHHHF)集」・(273・2)「フトコロ(HHHH)禮」「フトコロニス(HHHHHF)礼」。日国「ふつころ 【懐】」に日本書紀〔７２０〕允恭七年一二月（図書寮本訓）、世俗諺文鎌倉期点〔１２５０頃〕の例を引く。
F17405_12b	K0608633	懐／懷	フツコロニス(ツ-ト)	ふところにす	フトコロニス（懷）	フツコロニス（懷）	フトコロニス（懐）	200203b3622fSL90886c	
F17405_13	K0608633	懐／懷	カクル(LL@)	かくる	カクル（懷）		カクル（懐）	200200c96d52fNa8PBvw	字類抄同訓「隠カクス　カクル」（カ・辞字、略注363頁）。日国「かく・れる 【隠】」の表記に未収。
F17405_14	K0608633	懐／懷	カネタリ(LH@@、ネ-ヌ(H))	かねたり	カネタリ（懷）	カヌ（懷）	カネタリ（懐）	200200e28fed2u4A3Bi1	書・堯典「湯湯洪水方割、蕩蕩懷山襄陵、浩浩滔天」伝「懷、包」、内野本「山を懷カネ」。中村文選(134頁・蜀)「懷カネタリ」。字類抄同訓「兼カヌ」（カ・辞字、略注338頁）。
F17405_14b	K0608633	懐／懷	カネタリ(LH@@、ネ-ヌ(H))	かぬ	カヌ（懷）	カネタリ（懷）	カヌ（懐）	200200e28fed2u4A3Bi1	
F17405_15	K0608633	懐／懷	イタイカナ(LL@@@、イ-ム)	いたいかな	イタイカナ（懷）	イタムカナ（懷）	イタイカナ（懐）	N/A	
F17405_15b	K0608633	懐／懷	イタイカナ(LL@@@、イ-ム)	いたむかな	イタムカナ（懷）	イタイカナ（懷）	イタムカナ（懐）	N/A	
F17405_16	K0608633	懐／懷	キタス	きたす	キタス（懷）		キタス（懐）	2002010fc7057yQBz7KE	図書寮本(244・7)「キタス(HHL)選〈来〉」、(273・1)「キタス〈來也〉」。中村文選(41頁・東都)「懷ナツク／(上野)ナツク・キタス」。中村文選(47頁・東都)「懷キタス〈来也〉／(上野)キタス／(正安)イタスヿヲ」。訓点語辞典「キタス・キタル（来）」（258頁、築島裕）。
F17405_17	K0608633	懐／懷	スツ	すつ	スツ（懷）		スツ（懐）	2002024c3ea6kT5Fv8cd	字類抄同訓「捨スツ」（ス・辞字、略注1676頁）。
F17405_18	K0608633	懐／懷	トヽム-マル(HL"@-@@)	とどむ	トドム（懷）	トドマル（懷）	トドム（懐）	2002030c4ab7Lnh6RPkI	爾雅・釈詁「懷、止也」。
F17405_18b	K0608633	懐／懷	トヽム-マル(HL"@-@@)	とどまる	トドマル（懷）	トドム（懷）	トドマル（懐）	2002030c3eeb831tC9q6	
F17405_19	K0608633	懐／懷	キタル-ス(HHL-L)	きたる	キタル（懷）	キタス（懷）	キタル（懐）	200201105495yq9wf41q	中村文選(41頁・東都)「懷ナツク／(上野)ナツク・キタス」、中村文選(47頁・東都)「懷キタス〈来也〉／(上野)キタス／(正安)イタスヿヲ」。訓読語「キタル」（築島裕『平安時代の漢文訓読語につきての研究』552頁）。訓点語辞典「キタス・キタル（来）」（258頁、築島裕）。
F17405_19b	K0608633	懐／懷	キタル-ス(HHL-L)	きたす	キタス（懷）	キタル（懷）	キタス（懐）	2002010fc7057yQBz7KE	
F17405_20	K0608633	懐／懷	イタル(HHL)	いたる	イタル（懷）		イタル（懐）	2002003eb951VyrXSZa7	図書寮本(244・7)「イタル(HHL)」・(273・1)「イタル(HHL)…選」。爾雅・釈詁「懷、至也」、万象名義・宋本玉篇「至也」。字類抄同訓「至イタル」（イ・辞字、略注44頁）。日国「いた・る 【至・到】」の表記に未収。
F17405_21	K0608633	懐／懷	ハラム	はらむ	ハラム（懷）		ハラム（懐）	2002037177589g8919Ju	図書寮本(244・7)「ハラム(LLH)記」、(273・2)「ハラム(LLH)記」。
F17405_22	K0608633	懐／懷	ハチ	はぢ	ハヂ（懷）		ハヂ（懐）	2002035bdebdg4G53njo	
F17405_23	K0608633	懐／懷	ムツマシ	むつまし	ムツマシ（懷）		ムツマシ（懐）	20020415ca69kDM2L5x5	
F17405_24	K0608633	懐／懷	シタカフ	したがふ	シタガフ（懷）		シタガフ（懐）	200201e60a5c5a7aLVG7	字類抄同訓「隨シタカフ」（シ・辞字、略注1520頁）。日国「したが・う［したがふ］ 【従・随・順】」の表記に未収。
F17405_25	K0608633	懐／懷	ヨル(HL)	よる	ヨル（懐）		ヨル（懐）		図書寮本(244・7)「ヨル(HL)」(前和訓「列」)・(273・2)「ヨル(HL)」(前和訓「列」)。書・大禹謨「黎民懷之」伝「懷、皈」、内野本「懷ヨル」。詩・檜風・匪風「懷之好音」伝「懷、歸也」、静嘉堂文庫本毛詩鄭箋巻7・170行「［之］好-音を懷ヨセム」。
F17405_26	K0608633	懐／懷	*ヤハラク(HH@@)	やはらぐ	ヤハラグ（懷）		ヤハラグ（懐）	20020440290cyq0Lt2Jf	
F17406_01	K0608644	平／壊	ナメシ(LL@)	なめし	ナメシ（平壊）			200203289daaR507JwC5	山本秀人「改編本類聚名義抄における増補された和訓の色葉字類抄との関係について」『高知大国文』31の例60。字類抄「平懐ナメシ／ヘイグワイ」、名義抄の「壊」は「懐」の誤りであろう（略注169頁）。
F17410_02	K0608654	懇／𢡆	マコト	まこと	マコト（懇）		マコト（𢡆）	200203edde30X8qz21S1	原文「マヿ」。
F17410_03	K0608654	懇／𢡆	ネムコロ(L@LL、ム-モ(H))	ねむころ	ネムコロ（懇）	ネモコロ（懇）	ネムコロ（𢡆）	200203457f5bvL1U5kd9	字類抄「貇ネムコロ　懇イ本」（ネ・辞字、略注614頁）。古形の部分的残存（ネモコロ→ネムコロ）（築島裕「訓点資料の語彙―殊に平安初期訓点語彙の性格について―」著作集6、113頁）。
F17410_03b	K0608654	懇／𢡆	ネムコロ(L@LL、ム-モ(H))	ねもころ	ネモコロ（懇）	ネムコロ（懇）	ネモコロ（𢡆）	200203446b4fdQ98y0vv	
F17410_04	K0608654	懇／𢡆	カナシフ	かなしぶ	カナシブ（懇）		カナシブ（𢡆）	200200e0772bukck0puS	字類抄同訓「悲カナシフ／カナシ」（カ・人事、略注304頁）。日国「かなし‐・ぶ 【悲・哀・愛】」の表記に未収。
F17410_05	K0608654	懇／𢡆	ハルカニ	はるかに	ハルカニ（懇）		ハルカニ（𢡆）	200203736181Q6oQCCp1	
F17410_06	K0608654	懇／𢡆	アカラシ	あからし	アカラシ（懇）		アカラシ（𢡆）	200200099f30Gs3iGu7p	日国「あからし」に日本霊異記国会図書館本訓釈 「懇アカラシキ」の例、語誌の記述あり。
F17412_02	K0608663	戁	シノフ	しのふ	シノフ（戁）			200201f0c836TV0T1q5O	
F17412_03	K0608663	戁	ウヤマフ	うやまふ	ウヤマフ（戁）				
F17412_04	K0608663	戁	ウコク	うごく	ウゴク（戁）			20020060b290I0gq4dvo	爾雅・釈詁「戁、動也」。新撰字鏡「動也」。日国「うご・く 【動】」の表記に未収。
F17412_05	K0608663	戁	オソル(LL@)	おそる	オソル（戁）			2002009e3fa68hDqBSrn	爾雅・釈詁「戁、懼也」。
F17413_03	K0608664	忯	アイス	あいす	アイス（忯）			200200020f52DqiWan43	
F17417_02	K0608674	怒	イカル(HH@)	いかる	イカル（怒）			200200324792M186e57i	図書寮本(242・6)「イカル(HHL)記」。詩経・邶風・柏舟「薄言往愬、逢彼之怒」、静嘉堂文庫本毛詩鄭箋巻2・16行「怒イカレルに」。
F17417_03	K0608674	怒	ウラム	うらむ	ウラム（怒）			20020071da8a21DXtBn9	
F17417_04	K0608674	怒	ハヤル	はやる	ハヤル（怒）			2002036fe21fKweC71Ue	
F17417_07	K0608674	怒	ハフル	はふる	ハフル（怒）			2002036d2856ftIileKp	
F17417_08	K0608674	怒	オモハカル(LL@@@)	おもはかる	オモハカル（怒）			200200ac9f18keM2mE2M	「オモムハカル」のム撥音の無表記例。訓点語辞典「オモムバカル（慮）』（252頁、松本光隆）。動詞＋動詞で本来の声調の形を保持する例（築島裕「訓点語語彙小見」著作集6、132頁）。池田按：声調の形「平上○平上」とするが望月和訓集成・草川和訓集成いずれも「平上○○○」とする。
F17418_01	K0608682	滯／怒	ヒサシキイカリ(LL@@@@@)	ひさしきいかり	ヒサシキイカリ（滯怒）				図書寮本(242・6)「ヒサシキイカリ(LLLFHHH)列傳」。
F17419_02	K0608683	恕	クム	くむ	クム（恕）			200201458520h0A7Hllf	
F17419_03	K0608683	恕	ハカル	はかる	ハカル（恕）			200203568fbd4v2YwDT0	訓点語彙集成「ハカル」の訓あり。
F17419_04	K0608683	恕	イカル	いかる	イカル（恕）			200200324792M186e57i	字類抄同訓「瞋イカル」、「怒」との混同（イ・人事、略注26頁）。日国「いか・る 【怒】」の表記に未収。
F17419_05	K0608683	恕	オモヒ-フ(LL@-H)	おもひ	オモヒ（恕）	オモフ（恕）		200200aa05c0H9i4PkuD	図書寮本(242・2)「オモフ(LLH)」。毛詩訓「中-心に恕オモフ/オモハカル（ヲ）謂（フ）［之］」（謂中心恕之）（築島裕「静嘉堂文庫蔵本毛詩鄭箋古点解説」）。詩・序「是以關雎樂得淑女、以配君子、憂在進賢、不淫其色、哀窈窕、思賢才、而無傷善之心焉。是關雎之義也」注「哀蓋字之誤也。哀當為衷。衷謂中心恕之。無傷善之心、謂好逑也」静嘉堂文庫本毛詩鄭箋巻1・40行「哀窈窕」の「哀」右訓「カナシヒ(朱)イ」左訓「オモハカリ(朱)「ケ」江／オモヒ(朱)「ケ」、注42行「恕」右訓「オモフ」左訓「オモハカル」。日国「おもい［おもひ］ 【思】」の表記に未収。
F17419_05b	K0608683	恕	オモヒ-フ(LL@-H)	おもふ	オモフ（恕）	オモヒ（恕）		200200ab4db4w7JnMx40	
F17419_06	K0608683	恕	オモハカル(LRL@@)	おもはかる	オモハカル（恕）			200200ac9f18keM2mE2M	図書寮本(242・4)「オモハカル(HRLLH)詩」。詩・序「是以關雎樂得淑女、以配君子、憂在進賢、不淫其色、哀窈窕、思賢才、而無傷善之心焉。是關雎之義也」注「哀蓋字之誤也。哀當為衷。衷謂中心恕之。無傷善之心、謂好逑也」静嘉堂文庫本毛詩鄭箋巻1・40行「哀窈窕」の「哀」右訓「カナシヒ(朱)イ」左訓「オモハカリ(朱)「ケ」江／オモヒ(朱)「ケ」、注42行「恕」右訓「オモフ」左訓「オモハカル」。「オモムハカル」のム撥音の無表記例。訓点語辞典「オモムバカル（慮）』（252頁、松本光隆）。
F17420_01	K0608711	衷／恕	オモヒオモフ	おもひおもふ	オモヒオモフ（衷恕）			200200aa62f2P11CuZSA	図書寮本(242・5)「オモヒオモフ(LLHLLH)」。訓点特有語形・語法の例（築島裕「類聚名義抄の倭訓の源流について」『国語と国文学』27(7)、1950年）。「同形の用言を同格で並べた語法」。詩・序「是以關雎樂得淑女、以配君子、憂在進賢、不淫其色、哀窈窕、思賢才、而無傷善之心焉。是關雎之義也」注「哀蓋字之誤也。哀當為衷。衷謂中心恕之。無傷善之心、謂好逑也」静嘉堂文庫本毛詩鄭箋巻1・40行「哀窈窕」の「哀」右訓「カナシヒ(朱)イ」左訓「オモハカリ(朱)「ケ」江／オモヒ(朱)「ケ」、注42行「恕」右訓「オモフ」左訓「オモハカル」。
F17420_02	K0608711	衷／恕	オモハカリオモハカル	おもはかりおもはかる	オモハカリオモハカル（衷恕）			N/A	図書寮本(242・5)「オモハカリオモハカル(LRLLHLRLLH)詩」。同形重用は点本からの引用の証拠（築島裕『平安時代の漢文訓読語につきての研究』84頁）。日国未収。詩・序「是以關雎樂得淑女、以配君子、憂在進賢、不淫其色、哀窈窕、思賢才、而無傷善之心焉。是關雎之義也」注「哀蓋字之誤也。哀當為衷。衷謂中心恕之。無傷善之心、謂好逑也」静嘉堂文庫本毛詩鄭箋巻1・40行「哀窈窕」の「哀」右訓「カナシヒ(朱)イ」左訓「オモハカリ(朱)「ケ」江／オモヒ(朱)「ケ」、注42行「恕」右訓「オモフ」左訓「オモハカル」。
F17421_02	K0608713	惽	ヲロカナリ	おろかなり	オロカ（惽）			200200b0315a2IFLP4Mm	
F17421_03	K0608713	惽	ワスル	わする	ワスル（惽）			20020480e67aCLJLzWY5	
F17421_04	K0608713	惽	ミタル	みだる	ミダル（惽）			2002040401fft5nhGrWK	
F17421_05	K0608713	惽	マトフ	まどふ	マドフ（惽）			200203f42327dmeaD6K2	
F17421_06	K0608713	惽	イキトホル	いきどほる	イキドホル（惽）			200200337f02Ko00763W	日国「いきどお・る［いきどほる］ 【憤】」の表記に未収。
F17421_07	K0608713	惽	クラシ〈荒〉	くらし	クラシ（惽）			2002014700fcgWtVOHD5	
F17421_08	K0608713	惽	ネフル	ねぶる	ネブル（惽）			20020343f6851ZcONW6V	字類抄「昬」に同訓「眠ネフル」、字類抄の「昏」は「惽」の誤りか（ネ・人事、略注608頁）。
F17424_02	K0608723	恐	オツ	おづ	オヅ（恐）			2002009d0eb3waf7nLT8	
F17424_03	K0608723	恐	カシコマル(LLL@@)	かしこまる	カシコマル（恐）			200200cfbd7e93088A8v	
F17424_04	K0608723	恐	オトス(HH"@)	おどす	オドス（恐）			200200a3053785ms8uE4	図書寮本(262・7)「オトス(HH"L)記」。
F17424_05	K0608723	恐	オソル(LLH)	おそる	オソル（恐）			2002009e3fa68hDqBSrn	爾雅・釈詁「恐、懼也」。「オソル」史記訓、図書寮本に不採録、鎌倉初期点が上杉本史記室町点と一致しないもの（山本秀人「類聚名義抄における史記の訓の採録について」『鎌倉時代語研究』23、480頁）。
F17430_02	K0608741	憭	コヽロヨシ	こころよし	ココロヨシ（憭）			2002018d1cc0Nwb9gXHw	
F17430_03	K0608741	憭	サトル	さとる	サトル（憭）			200201c1ec8f8QrKR7OQ	
F17430_04	K0608741	憭	ヲノヽク	をののく	ヲノノク（憭）			200200a5d8f4ru62Tilk	字類抄同訓「惶ヲノノク」、楚辞・九辯「憭慄兮」注「憭慄。猶悽愴也」（略注240頁）。
F17430_05	K0608741	憭	ヤフル	やぶる	ヤブル（憭）			2002043a51343xcS7v18	
F17434_03	K0608751	㤎	カマフ(マ-ナ)	かまふ	カマフ（㤎）	カナフ（㤎）			形近字「架」による訓か。存疑。
F17434_03b	K0608751	㤎	カマフ(マ-ナ)	かなふ	カナフ（㤎）	カマフ（㤎）			
F17434_04	K0608751	㤎	カタメ	かため	カタメ（㤎）			200200d91a9egF1z6ETg	
F17434_05	K0608751	㤎	シル	しる	シル（㤎）			2002022e51c2IqqqV6Oa	
F17435_02	K0608752	惁	ウヤマフ(HH@@)	うやまふ	ウヤマフ（惁）			200200704f58lo2IBQe1	
F17436_01	K0608753	悊	サトル	さとる	サトル（悊）			200201c1ec8f8QrKR7OQ	
F17436_02	K0608753	悊	アキラカナリ	あきらか	アキラカ（悊）			2002000bd3ab14YB8jV2	字類抄「明アキラカニ」（ア・辞字、略注1276頁）。
F17436_03	K0608753	悊	スミヤカニ	すみやかに	スミヤカニ（悊）				正宗索引に未確認。草川和訓集成「スミヤカニ」で採録。未勘。
F17436_04	K0608753	悊	セム	せむ	セム（悊）				正宗索引・草川和訓集成「セム」に未確認。未勘。
F17437_02	K0608754	怜	アハレフ	あはれぶ	アハレブ（怜）			2002002a091c9R5916un	
F17437_03	K0608754	怜	カナシフ(HH@@)	かなしぶ	カナシブ（怜）			200200e0772bukck0puS	字類抄「拎」に「悲カナシフ／カナシ」、字体の手扁は誤りか（カ・人事、略注305頁）。
F17437_04	K0608754	怜	オモシロシ	おもしろし	オモシロシ（怜）			200200abaf07Im0OpZ08	
F17437_05	K0608754	怜	ホコル	ほこる	ホコル（怜）			200203dad742Xi9T72t1	
F17439_02	K0608763	恮	ツヽシム(LLH@)	つつしむ	ツツシム（恮）			200202d4dfcb3M9rQRnY	字類抄同訓「謹ツツシム　又ツツム」、黒川本の字体は誤り（ツ・辞字、略注589頁）。
F17441_03	K0608771	惀	オモフ(LLH)	おもふ	オモフ（惀）			200200ab4db4w7JnMx40	
F17441_04	K0608771	惀	マサシ	まさし	マサシ（惀）				
F17441_05	K0608771	惀	タノシ	たのし	タノシ（惀）				未勘。
F17445_02	K0608781	愉	ヨロコフ	よろこぶ	ヨロコブ（愉）			2002045b4782T59A0HGL	
F17445_03	K0608781	愉	アヤマル	あやまる	アヤマル（愉）			20020023deb08J5ETe2L	
F17445_06	K0608781	愉	タノシヒ-フ(LLH@-L")	たのしび	タノシビ（愉）	タノシブ（愉）		200202a59412XfjP3qGw	図書寮本(247・3)「タノシフ」。爾雅・釈詁「愉、樂也」。万象名義「樂也」。詩・唐風・山有樞「宛其死矣、他人是愉」伝「愉、樂也」箋「愉讀曰偸。偸、取也」、静嘉堂文庫本毛詩鄭箋巻6・33「宛エンとして其れ死シナは［矣］、他人、是れ愉タノシハン「亻」(左)トラン「ケ」」。
F17445_06b	K0608781	愉	タノシヒ-フ(LLH@-L")	たのしぶ	タノシブ（愉）	タノシビ（愉）		200202a594a9V6788XOy	
F17445_07	K0608781	愉	オツ	おつ	オツ（愉）				
F17445_09	K0608781	愉	カウ	かう	カウ（愉）				未勘。
F17445_10	K0608781	愉	ヤハラカナリ	やはらかなり	ヤハラカ（愉）			200204401d40m860e9yd	
F17446_03	K0608784	愈	イヨイヨ(HH@@)	いよいよ	イヨイヨ（愈）			20020052b215027KWYHS	図書寮本(247・4)「イヨヽヽ(HHLL)」。
F17446_04	K0608784	愈	イユ(LH)	いゆ	イユ（愈）			200200306f1b8W2Be988	図書寮本(247・4)「イユ(LH)記」。
F17446_05	K0608784	愈	マサル(HHL)	まさる	マサル（愈）			200203ee8065WmZy53m5	図書寮本(247・4)「マサレリ(HHLH)易」。中村文選(188頁・魏)「愈マサレル〈比也〉」。
F17446_06	K0608784	愈	マスマス	ますます	マスマス（愈）			200203ef8a6amkLR1ij0	
F17446_07	K0608784	愈	スクル	すぐる	スグル（愈）			200202473bbdvT59Tncy	
F17446_08	K0608784	愈	コユ	こゆ	コユ（愈）			20020180d31d2H5v6CD8	
F17446_09	K0608784	愈	カシコシ	かしこし	カシコシ（愈）			200200cfa5e699L6epjP	字類抄同訓「賢カシコシ」、広雅・釈言「愈。賢也」（カ・人事、略注302頁）。
F17446_10	K0608784	愈	スフ	すふ	スフ（愈）				未勘。
F17446_11	K0608784	愈	タトヒ(LLL)	たとひ	タトヒ（愈）			200202a3aa80Mjn4rt3z	図書寮本(247・4)「タトヒ(LLL)」。
F17447_02	K0608812	悇	ウレフ	うれふ	ウレフ（悇）				
F17448_02	K0608813	悆	ヤスシ(LL@)	やすし	ヤスシ（悆）			200204359c2717D5tN2L	
F17448_03	K0608813	悆	*イユ(LH)	いゆ	イユ（悆）			200200306f1b8W2Be988	
F17448_04	K0608813	悆	ヨロコフ	よろこぶ	ヨロコブ（悆）			2002045b4782T59A0HGL	
F17448_05	K0608813	悆	アツカル	あづかる	アヅカル（悆）			20020014d68cMrlI7E0D	
F17448_06	K0608813	悆	アツラフ	あつらふ	アツラフ（悆）			20020019d2f8Wg26A0vD	
F17449_01	K0608814	惗	オモフ	おもふ	オモフ（惗）			200200ab4db4w7JnMx40	
F17449_02	K0608814	惗	ヲシム	をしむ	ヲシム（惗）			2002009c8d8645V1jT8D	
F17449_03	K0608814	惗	ヤスシ	やすし	ヤスシ（惗）				
F17449_04	K0608814	惗	メクム	めぐむ	メグム（惗）			2002041d43464QGw1bAx	
F17450_05	K0608821	恰	ネムコロ	ねむころ	ネムコロ（恰）			200203457f5bvL1U5kd9	
F17450_06	K0608821	恰	アタカモ(LH@@)	あたかも	アタカモ（恰）			20020016cabc2v5lD10m	図書寮本(255・7)「アタカモ(LHLL)白」。
F17451_02	K0608822	念	オモフ-ヒ(LLH-@)	おもふ	オモフ（念）	オモヒ（念）		200200ab4db4w7JnMx40	中村文選(15頁・西都)「念ヒヲ／(上野)オモヒヲ」。
F17451_02b	K0608822	念	オモフ-ヒ(LLH-@)	おもひ	オモヒ（念）	オモフ（念）		200200aa05c0H9i4PkuD	
F17451_03	K0608822	念	メクム	めぐむ	メグム（念）			2002041d43464QGw1bAx	
