# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_main.tsv
#
# Version: 1.2.6
# Date: 11 March 2022
# Last update : 11 May 2025
#
# This file is a new version of KRM.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.347, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_main.tsv and will start with version 1.2.0.
#
# Copyright (c) 2022-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# entry_id	A heading item ID formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# hanzi_id	A heading Hanzi ID consisting of a 5-digit numeric ID starting with 'S'. For some added entry items, a 'b' suffix is appended.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# tenri_location	An ID indicating T + Volume (a/b/c) + Tenri Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# volume_name	Name of the volume, consisting of 10 volumes: 仏上, 仏中, 仏末本, 仏末下, 法上, 法中, 法下, 僧上, 僧中, and 僧下.
# radical_name	Hanzi name of the radical, consisting of 160 radicals ranging from 人 to 雑, used to classify Hanzi characters.
# volume_radical_index	Volume and radical number, ranging from v1#1 to v10#120, indicating the location of the entry within the text.
# hanzi_entry	Corrected hanzi are principally in the Kangxi Dictionary form. Unicode simplified characters (common-use characters, popular variants) may also be retained. Multiple-kanji headwords are separated by / (full-width slash). The abbreviation symbol "｜" is represented by "ー" (long vowel mark), with the corresponding character in parentheses.
# original_entry	Headword close to original form. Errors as is. Non-Unicode variants: IDS or ■. Like hanzi_entry, "〇" if no original-glyph headword needed.
# definition	Includes glyph annotations, pronunciation annotations, meaning annotations, Japanese readings (wakun), and other relevant notes, separated by spaces. As a general rule, character forms included in the "Kangxi Dictionary style" should be used.
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
entry_id	hanzi_id	kazama_location	tenri_location	volume_name	radical_name	volume_radical_index	hanzi_entry	original_entry	definition
F18133	S22274	K06111520	Tb245520	法中	糸	v6#59	⿰糸⿱罒目	⿰糸⿱罒目	俗帽字　莫報反
F18134	S22275	K06111530	Tb245530	法中	糸	v6#59	緭	〇	音謂　繒
F18135	S22276	K06111540	Tb245540	法中	糸	v6#59	⿰糸𦞅	■	正
F18136	S22277	K06111610	Tb245610	法中	糸	v6#59	縷	〇	力主反　イトスチ　クハシ　ツハヒラカニ　ヨル　クル　ナカサ　ホソシ　ツフサニ（LLV__）
F18137	S22278	K06111630	Tb245630	法中	糸	v6#59	縷	⿰糸𡞔	正
F18138	S22279	K06111641	Tb245641	法中	糸	v6#59	⿰糸⿷匚婁／縷	〇／〇	俗
F18139	S22281	K06111710	Tb245710	法中	糸	v6#59	繒	⿰糸曽	自陵反　カトリ（HH_）　キヌカサ　和ソウ（LH）
F18140	S22282	K06111720	Tb245720	法中	糸	v6#59	繒	⿰糸曾β	正
F18141	S22283	K06111730	Tb245730	法中	糸	v6#59	𦀓	〇	或
F18142	S22284	K06111740	Tb245740	法中	糸	v6#59	縡	〇	音再　コト　ノス
F18143	S22285	K06111810	Tb245810	法中	糸	v6#59	縊	〇	一利又烏計反　クヒレヌ（HHV__、レ-ル）
F18144	S22286	K06111820	Tb245820	法中	糸	v6#59	縊	〇	俗
F18145	S22287	K06111830	Tb245830	法中	糸	v6#59	紇	〇	胡結反　タツ（LH）　*タユ（LH）　絲下也　又胡骨反　人名
F18146	S22288	K06112110	Tb246110	法中	糸	v6#59	𥾨	〇	正
F18147	S22289	K06112120	Tb246120	法中	糸	v6#59	絻	〇	音問　祖ー凶𠬝
F18148	S22290	K06112130	Tb246130	法中	糸	v6#59	纔	〇	音衫（L）　淺色　又音栽（L）　雀頭色
F18149	S22291	K06112140	Tb246140	法中	糸	v6#59	纔	〇	或　ワツカニ（LH__）　*ヨフ
F18150	S22292	K06112210	Tb246210	法中	糸	v6#59	⿰糸⿳𠂊口宀	〇	古
F18151	S22293	K06112220	Tb246220	法中	糸	v6#59	纔	〇	正歟
F18152	S22294	K06112230	Tb246230	法中	糸	v6#59	紝	〇	如鴆如林（L）二反　織繒希　女工也　又女林（L）反
F18153	S22295	K06112311	Tb246311	法中	糸	v6#59	䋕／■／絍	〇／〇／〇	或　ツクム
F18154	S22298	K06112320	Tb246320	法中	糸	v6#59	䋻	〇	又
F18155	S22299	K06112330	Tb246330	法中	糸	v6#59	綊	⿰糸夹	音脇　䋊也　綊〈正〉
F18156	S22300	K06112340	Tb246340	法中	糸	v6#59	絞	〇	音狹（L）「カウ」「ケウ」　ヨル　クル　クヒル（HHVL）　シホル（LLVH）　マトフ　カサル
F18157	S22301	K06112420	Tb246420	法中	糸	v6#59	絡	〇	音落（S）　マク　イトマク　クサリ-ル　クル　ヨル　ツヽム　モトホル　ユフ　シハル　マツフ（HH_、ツ-ト）　メクレリ（レ-ル）
F18158	S22302	K06112441	Tb246441	法中	糸	v6#59	絞／縊	〇／〇	クヒリクヒル
F18159	S22304	K06112443	Tb246443	法中	糸	v6#59	𦂍	〇	俗
F18160	S22305	K06112511	Tb246511	法中	糸	v6#59	絡／石	〇／〇	ツタ
F18161	S22307	K06112521	Tb246521	法中	糸	v6#59	絡／垛	〇／〇	タヽリ（LLL）
F18162	S22309	K06112530	Tb246530	法中	糸	v6#59	終	〇	音衆（L）　ヲハル（HL_）　ツヒニ（LH_）　トモシ　*キハマル　シヌ　和シユウ（LVLH）
F18163	S22310	K06112611	Tb246611	法中	糸	v6#59	終／頭	〇／〇	ハテツカタ（LLLH_）
F18164	S22312	K06112621	Tb246621	法中	糸	v6#59	終／古	〇／〇	イニシヘ（HHHL）　トコシナへ（HH___）
F18165	S22314	K06112630	Tb246630	法中	糸	v6#59	綹	〇	音柳　緯十絲
F18166	S22315	K06112640	Tb246640	法中	糸	v6#59	綹	〇	正
F18167	S22316	K06112710	Tb246710	法中	糸	v6#59	繚	〇	音了（L-H）　イトヨル　モトル　モトホル　シハル　メクル-ラス（LLV_-__）　マツハル　ヒヽル　ユフ
F18168	S22319	K06112730	Tb246730	法中	糸	v6#59	𦆖	〇	正
F18169	S22320	K06112740	Tb246740	法中	糸	v6#59	繚	〇	俗通
F18170	S22321	K06112810	Tb246810	法中	糸	v6#59	⿰糸⿳𡗜日亠	〇	俗
F18171	S22317	K06112821	Tb246821	法中	糸	v6#59	結／繚	〇／〇	マツハル（HH__）　アツカハシ（HH___）
F18172	S22322	K06112831	Tb246831	法中	糸	v6#59	ー（繚）／繞	〇／〇	マツハル（HH__）
F18173	S22324	K06112840	Tb246840	法中	糸	v6#59	絣	〇	「スミウツ」　布忙（LV）反　無文綺　又布幸（H）反
F18174	S22325	K06113111	Tb247111	法中	糸	v6#59	⿰糸⿱从井	〇	正
F18175	S22326	K06113112	Tb247112	法中	糸	v6#59	⿰糸平	〇	俗
F18176	S22327	K06113120	Tb247120	法中	糸	v6#59	緪	縆	古恒反　ツナ　クム　ノフ　ヲヘタリ　又亡鄧反　ホチハル
F18177	S22328	K06113140	Tb247140	法中	糸	v6#59	絙	〇	或　ワタル（HH_）　ユミハリ（LL__）　又音桓（L）　青絲綬
F18178	S22329	K06113210	Tb247210	法中	糸	v6#59	緪	縆	古
F18179	S22330	K06113220	Tb247220	法中	糸	v6#59	絆	〇	音半　靽通　鞿　ホタシ-ス（HHV_-_）　マタラカナリ
F18180	S22331	K06113230	Tb247230	法中	糸	v6#59	䋊	〇	音征
F18181	S22332	K06113240	Tb247240	法中	糸	v6#59	䋊	〇	正
F18182	S22333	K06113310	Tb247310	法中	糸	v6#59	䋱	⿰糸来	来貍二音　強屈尾
F18183	S22334	K06113320	Tb247320	法中	糸	v6#59	䋱	〇	正
F18184	S22335	K06113330	Tb247330	法中	糸	v6#59	綀	〇	音踈　葛属
F18185	S22336	K06113340	Tb247340	法中	糸	v6#59	練	〇	音錬（H-R）　ネル（L-H）　ネリキヌ　ネリイト　ソナフ　ナラフ　エラフ（LH_）
F18186	S22337	K06113420	Tb247420	法中	糸	v6#59	練	〇	正
F18187	S22338	K06113430	Tb247430	法中	糸	v6#59	絑	〇	音朱　赤繒
F18188	S22339	K06113440	Tb247440	法中	糸	v6#59	䋛	〇	音米　繡文
F18189	S22340	K06113510	Tb247510	法中	糸	v6#59	継	〇	音計（R）　和同　ツク（HLV）　ツラヌ（HH_）
F18190	S22341	K06113520	Tb247520	法中	糸	v6#59	繼	〇	上通下正
F18191	S22342	K06113530	Tb247530	法中	糸	v6#59	紩	〇	丈一反　補䋄　ヌフ
F18192	S22343	K06113540	Tb247540	法中	糸	v6#59	⿰糸疾	〇	俗
F18193	S22344	K06113610	Tb247610	法中	糸	v6#59	紖	〇	大忍反　ナル　ウシノハナツラ（HHHHHHVL）
F18194	S22345	K06113621	Tb247621	法中	糸	v6#59	絼／䊶	〇／〇	或
F18195	S22347	K06113630	Tb247630	法中	糸	v6#59	総	〇	音惣　束　フサ（LL）　フサツク（LL__）
F18196	S22348	K06113640	Tb247640	法中	糸	v6#59	綜	〇	祖統反　ヘ（L）　スフ-ヘテ（HLV-__）　ナラフ　フサヌ　イトアハス　モテアソフ　ツムク　ムツフ　キヌタリ　ヲサム（LL_）
F18197	S22350	K06113730	Tb247730	法中	糸	v6#59	緵	〇	祖東反　縷
F18198	S22351	K06113740	Tb247740	法中	糸	v6#59	縠	〇	胡木反　羅ー
F18199	S22349	K06113810	Tb247810	法中	糸	v6#59	⿱𣪊糸	〇	正
F18200	S22352	K06113820	Tb247820	法中	糸	v6#59	緼	〇	音温（L）「ヲン」　枲也　沸也　束也　又於云反　赤黃　於訓反　乱麻　ミタル（LLV_）
F18201	S22353	K06113840	Tb247840	法中	糸	v6#59	縕	〇	正
F18202	S22354	K06114110	Tb248110	法中	糸	v6#59	𦆅	〇	音曼　和同　無文　アミ　又無敗反
F18203	S22355	K06114120	Tb248120	法中	糸	v6#59	縵	〇	正
F18204	S22356	K06114131	Tb248131	法中	糸	v6#59	⿰糸⿳日罒寸	〇	与縵字同
F18205	S22357	K06114132	Tb248132	法中	糸	v6#59	⿰糸⿳日𦉫寸	〇	俗
F18206	S22358	K06114140	Tb248140	法中	糸	v6#59	維	〇	音惟（R）「ヰ」「ユイ」　スミ（LH）　カタスミ　「ユイ」　ユフ　*トル　*カタシ　アフ　*シハル　コレ（HH）　*カヽル　*ミツ　タヽス　カタム（HHL）　ツナク（HHLV）
F18207	S22359	K06114220	Tb248220	法中	糸	v6#59	⿰糸随	〇	俗
F18208	S22360	K06114230	Tb248230	法中	糸	v6#59	綬	〇	音受（H）　クミ（LH）　鷸〈五擊〉ー革名也　紱綸也　致也　遂也
F18209	S22362	K06114310	Tb248310	法中	糸	v6#59	𦅃	〇	音焦　未漚絲
F18210	S22363	K06114320	Tb248320	法中	糸	v6#59	纗	〇	胡卦反　維持繩綱　又尤恚子規二反
F18211	S22364	K06114330	Tb248330	法中	糸	v6#59	⿱繀乃	〇	カタ
F18212	S22365	K06114340	Tb248340	法中	糸	v6#59	⿱維乃	〇	カヽル（LH_）
F18213	S22366	K06114410	Tb248410	法中	糸	v6#59	緱	〇	音鈞　緱劒飾
F18214	S22367	K06114420	Tb248420	法中	糸	v6#59	纂	〇	作管（H）反　組也　係也　正　ツクル　カク（LH）　アツム
F18215	S22368	K06114440	Tb248440	法中	糸	v6#59	纉	〇	或纂字　今纉字　ツク（HLV）
F18216	S22369	K06114510	Tb248510	法中	糸	v6#59	纘	〇	正
F18217	S22370	K06114520	Tb248520	法中	糸	v6#59	糸⿱龷貝	〇	俗
F18218	S22371	K06114530	Tb248530	法中	糸	v6#59	䋰	〇	居玉反　連綴物
F18219	S22372	K06114540	Tb248540	法中	糸	v6#59	𦃙	〇	音博　𩒐連　ツラヌ　アツム
F18220	S22373	K06114610	Tb248610	法中	糸	v6#59	㬧	〇	正⿰衤𦃙〈或〉
F18221	S22374	K06114621	Tb248621	法中	糸	v6#59	𦈃／𦈃β	〇／〇	俗囊字　奴當反
F18222	S22376	K06114630	Tb248630	法中	糸	v6#59	索	〇	音錯（S）「シヤク」「サク」　ナハ（LL）　モトム（LLH）　コフ　トル（LH）　アナクル（LL__）　ツキヌ（HLH）　ツクス（HH_）　アツカル　法也　散也　數也　ナフ
F18223	S22377	K06114711	Tb248711	法中	糸	v6#59	葦／索	〇／〇	アシナハ（HHHL）
F18224	S22379	K06114721	Tb248721	法中	糸	v6#59	⿳棥冖糸／䌇／索β	〇／〇／〇	俗
F18225	S22382	K06114730	Tb248730	法中	糸	v6#59	素	〇	音訴（R）「ソ」　キヌ　シロシ（LL_）　カナフ　モトヨリ（LLHL）　ムナシ（HH_）　ワツラフ　ミサホナリ　スナホニ（LHH_）　キオツ
F18226	S22383	K06114810	Tb248810	法中	糸	v6#59	𦅽	〇	正
F18227	S22384	K06114820	Tb248820	法中	糸	v6#59	𦃚	⿳⿲欠夕欠大糸	拘玉反　素属
F18228	S22385	K06114830	Tb248830	法中	糸	v6#59	綩	〇	音宛（L-H）「ヱン」「ヲン」　纁衣
F18229	S22386	K06114840	Tb248840	法中	糸	v6#59	綩	〇	正
F18230	S22387	K06115110	Tb249110	法中	糸	v6#59	綖	〇	音延
F18231	S22388	K06115121	Tb249121	法中	糸	v6#59	綖／綖／⿰糸⿱一延	〇／〇／〇	俗
F18232	S22391	K06115130	Tb249130	法中	糸	v6#59	線	〇	古　息箭反　イト　ヌヒキヌ　イトヨル
F18233	S22392	K06115140	Tb249140	法中	糸	v6#59	綫	〇	正　イトスチ
F18234	S22393	K06115210	Tb249210	法中	糸	v6#59	綖	〇	俗通　又延音　冕前後垂　オホキナリ（LL___）　又弋前反　ヘリ（LL）　オホフ　イト　イトスチ　エツリ
F18235	S22394	K06115231	Tb249231	法中	糸	v6#59	⿰糸⿱二刄／⿰糸⿱氶灬	〇／〇	俗
F18236	S22396	K06115240	Tb249240	法中	糸	v6#59	綎	〇	他丁反　絲綬
F18237	S22397	K06115310	Tb249310	法中	糸	v6#59	⿰糸𨑲	〇	俗
F18238	S22398	K06115320	Tb249320	法中	糸	v6#59	繹	〇	音亦（S）　ヲサム　ヲホイナリ　ヨロコフ（LL___）　ツク　マツリ　タツヌ（LLV_）　ツラナル（HH__）　シタカフ　スミヤカ　タチマチ
F18239	S22399	K06115340	Tb249340	法中	糸	v6#59	𦆎	⿰糸⿳血谷干	正
F18240	S22400	K06115410	Tb249410	法中	糸	v6#59	緬	〇	音愐（H）　ハルカニ（LH__）　*ホソイト　アフ　ハツカニ　ホノカニ
F18241	S22401	K06115421	Tb249421	法中	糸	v6#59	𥾝	⿰糸⿱上山	或
F18242	S22402	K06115422	Tb249422	法中	糸	v6#59	⿰糸靣	〇	正
F18243	S22403	K06115430	Tb249430	法中	糸	v6#59	絤	〇	ヨコタハル
F18244	S22404	K06115440	Tb249440	法中	糸	v6#59	紆	〇	億（S）倶（L）反　メクル（HHV_）　カヽル　モトホル　トホシ　マツフ（HH_）
F18245	S22405	K06115510	Tb249510	法中	糸	v6#59	䊸	〇	正
F18246	S22406	K06115520	Tb249520	法中	糸	v6#59	𦂄	〇	苦皆反　大絲
F18247	S22407	K06115530	Tb249530	法中	糸	v6#59	䋳	〇	工本反
F18248	S22408	K06115540	Tb249540	法中	糸	v6#59	𦀘	〇	補迷反　縷併
F18249	S22409	K06115610	Tb249610	法中	糸	v6#59	𦁎	〇	音昨　竹索　笮〈或〉
F18250	S22410	K06115620	Tb249620	法中	糸	v6#59	𦅊	〇	正
F18251	S22411	K06115630	Tb249630	法中	糸	v6#59	𦇢	〇	音進　帛赤白色
F18252	S22412	K06115640	Tb249640	法中	糸	v6#59	縉	⿰糸𫞄	俗　アク
F18253	S22413	K06115710	Tb249710	法中	糸	v6#59	⿰糸𣈆	〇	俗
F18254	S22414	K06115720	Tb249720	法中	糸	v6#59	𥿼	〇	荒忙二音
F18255	S22415	K06115730	Tb249730	法中	糸	v6#59	𥿪	〇	正
F18256	S22416	K06115740	Tb249740	法中	糸	v6#59	𥿄β	〇	音低　絲澤
F18257	S22417	K06115810	Tb249810	法中	糸	v6#59	𥿄	〇	正
F18258	S22418	K06115820	Tb249820	法中	糸	v6#59	𥿄γ	〇	俗通
F18259	S22419	K06115830	Tb249830	法中	糸	v6#59	紅	〇	音洪（L）　クレナヰ（L___）　和具ウ（_H）
F18260	S22420	K06115840	Tb249840	法中	糸	v6#59	䊺	〇	俗
F18261	S22421	K06116110	Tb250110	法中	糸	v6#59	纅	〇	音藥　絲色
F18262	S22422	K06116120	Tb250120	法中	糸	v6#59	𦁪	〇	書音　縴𦃇
F18263	S22423	K06116130	Tb250130	法中	糸	v6#59	織	〇	音軄（S）「シヨク」「シキ」　オル（HL）　クム　在下
F18264	S22424	K06116141	Tb250141	法中	糸	v6#59	𥿮／綕	〇／〇	古
F18265	S22426	K06116210	Tb250210	法中	糸	v6#59	紿	〇	音待　緩　アサムク　ウタカフ
F18266	S22427	K06116220	Tb250220	法中	糸	v6#59	𦂅	〇	須陵反
F18267	S22428	K06116231	Tb250231	法中	糸	v6#59	繢／𦇣	〇／〇	古外反　カク　アツム（LLH）　ヱ（L）
F18268	S22430	K06116241	Tb250241	法中	糸	v6#59	槃／紆	〇／〇	◎紆「ウ」　トウツマク（_LHVHL）
F18269	S22432	K06116310	Tb250310	法中	糸	v6#59	𬗒	⿰糸⿱宀亍	トラフ　アサムク
F18270	S22433	K06116320	Tb250320	法中	糸	v6#59	紵	〇	音佇（H）　麻属　ヌノ（HH）　アサヌク（LL__）　テツクリノヌノ（LLVL____）
F18271	S22434	K06116330	Tb250330	法中	糸	v6#59	𦂂	〇	或
F18272	S22435	K06116340	Tb250340	法中	糸	v6#59	糽	〇	俗訂字　丁定反
F18273	S22436	K06116410	Tb250410	法中	糸	v6#59	絎	〇	音行　紩　ヌキ
F18274	S22437	K06116420	Tb250420	法中	糸	v6#59	𫃚	〇	クヽム
F18275	S22438	K06116430	Tb250430	法中	糸	v6#59	𮈁	〇	ホフシ
F18276	S22439	K06116440	Tb250440	法中	糸	v6#59	𥿕	〇	今點字
F18277	S22440	K06116510	Tb250510	法中	糸	v6#59	𥾊	〇	吉黝反　ー𥾊彈　クヽス（LLVH）
F18278	S22441	K06116520	Tb250520	法中	糸	v6#59	糺	〇	或　タヽス-シ（LLV_-_）　ヲサム（LLH）　アサハレリ（LLVL__）　アラハス　マトフ
F18279	S22442	K06116530	Tb250530	法中	糸	v6#59	𠛩	〇	古
F18280	S22443	K06116541	Tb250541	法中	糸	v6#59	糺／繩	〇／〇	アサハレルナハ（LLVH____）
F18281	S22445	K06116610	Tb250610	法中	糸	v6#59	紓	〇	音舒　ユルナリ　トク（LH）　ユルフ　俆〈或〉　オコタル（HH__）　ノソク（LLV_）
F18282	S22446	K06116630	Tb250630	法中	糸	v6#59	孫	〇	素昆反
F18283	S22447	K06116640	Tb250640	法中	糸	v6#59	𥾌	〇	俗
F18284	S22448	K06116710	Tb250710	法中	糸	v6#59	𱹫	〇	正𠄏　音鳥
F18285	S22449	K06116720	Tb250720	法中	糸	v6#59	絝	〇	袴二正　苦誤反　ハカマ
F18286	S22450	K06116730	Tb250730	法中	糸	v6#59	緈	〇	音幸　直　又戸頂反
F18287	S22451	K06116740	Tb250740	法中	糸	v6#59	𦂜	〇	正
F18288	S22452	K06116810	Tb250810	法中	糸	v6#59	⿰糸𦍒	〇	俗
F18289	S22453	K06116820	Tb250820	法中	糸	v6#59	𦁑	〇	今
F18290	S22454	K06116830	Tb250830	法中	糸	v6#59	繪	〇	音會（R）　盡　ホソイヌノヱ
F18291	S22455	K06116840	Tb250840	法中	糸	v6#59	繢	〇	或　ヱ　ヱカイテ（LLHH）
F18292	S22456	K06117110	Tb251110	法中	糸	v6#59	續	〇	音俗（SV）「シヨク」「ソク」　ツク　ツラヌ　ツムク　ツクノフ
F18293	S22457	K06117120	Tb251120	法中	糸	v6#59	績	〇	子亦（S）反　緝　ウム（LH）　ヲウム（_LH）　又音𧂐「シ」　音亦（S）　ヤシナフ
F18294	S22458	K06117140	Tb251140	法中	糸	v6#59	綪	〇	音倩「セン」　赤繒
F18295	S22459	K06117210	Tb251210	法中	糸	v6#59	𦁀	〇	音貝
F18296	S22460	K06117220	Tb251220	法中	糸	v6#59	絹	zihai-131925)	吉椽反　カトリ（HHH）　キヌ（LH）　カク
F18297	S22461	K06117230	Tb251230	法中	糸	v6#59	䋭	〇	音育　帛青經白緯
F18298	S22462	K06117240	Tb251240	法中	糸	v6#59	綃	〇	音消（H）　繒名　カトリ（H__）　キヌ（LH）　マク　ヌキ　シハ
F18299	S22463	K06117310	Tb251310	法中	糸	v6#59	縜	⿰糸貟	音筠　増益
F18300	S22464	K06117320	Tb251320	法中	糸	v6#59	絠	〇	於改反　又泯音　彈彄
F18301	S22465	K06117330	Tb251330	法中	糸	v6#59	𦃠	〇	音甾　クロシ
F18302	S22466	K06117340	Tb251340	法中	糸	v6#59	緇	〇	正
F18303	S22467	K06117410	Tb251410	法中	糸	v6#59	䊷	〇	古
F18304	S22468	K06117421	Tb251421	法中	糸	v6#59	⿰糸⿳中一日	zihai-132722	俗
F18305	S22469	K06117422	Tb251422	法中	糸	v6#59	⿰糸⿳中一囬	〇	（無）
F18306	S22470	K06117430	Tb251430	法中	糸	v6#59	𦄛	〇	音留　モハラ　メクル
F18307	S22471	K06117440	Tb251440	法中	糸	v6#59	繰	〇	音早　帛如紺青也　又素刀反
F18308	S22472	K06117511	Tb251511	法中	糸	v6#59	繅	〇	或
F18309	S22473	K06117512	Tb251512	法中	糸	v6#59	𦃨	〇	《説文》
F18310	S22474	K06117521	Tb251521	法中	糸	v6#59	⿰糸㕘／⿰糸⿳川日大	〇／〇	俗　クル
F18311	S22476	K06117530	Tb251530	法中	糸	v6#59	⿰糸㕘	〇	所感反　旗旒　所巖（LV）反　クル（LH）
F18312	S22477	K06117541	Tb251541	法中	糸	v6#59	縿	〇	正
F18313	S22478	K06117542	Tb251542	法中	糸	v6#59	⿰糸灸	〇	俗
F18314	S22479	K06117611	Tb251611	法中	糸	v6#59	⿰糸㕘／車	〇／〇	オホカ（LLLV）
F18315	S22481	K06117620	Tb251620	法中	糸	v6#59	紃	〇	似倫反　絛
F18316	S22482	K06117630	Tb251630	法中	糸	v6#59	紃	紃β	アム
F18317	S22483	K06117640	Tb251640	法中	糸	v6#59	紒	〇	音髻　係馬尾者
F18318	S22484	K06117710	Tb251710	法中	糸	v6#59	𥾭	〇	正
F18319	S22485	K06117720	Tb251720	法中	糸	v6#59	⿰糸⿱丿个	〇	或
F18320	S22486	K06117730	Tb251730	法中	糸	v6#59	紛	〇	音分（L）　チル　ヲフクロ（LLVLH）　イキトホリ（LLLVLL）　ミタル（LLV_）　ホヒコル
F18321	S22487	K06117810	Tb251810	法中	糸	v6#59	紛	紛β	今　マカフ（HLVH）　マシハル　オホシ（LL_）　和フン（LL）
F18322	S22488	K06117830	Tb251830	法中	糸	v6#59	紛／〻（紛）	紛γ／〇	トオホウシテ
F18323	S22489	K06117840	Tb251840	法中	糸	v6#59	繬	〇	音色　緙
F18324	S22490	K06118110	Tb252110	法中	糸	v6#59	繬β	〇	正
F18325	S22491	K06118120	Tb252120	法中	糸	v6#59	繬γ	〇	俗通
F18326	S22492	K06118131	Tb252131	法中	糸	v6#59	緙／緙	〇／〇	古麦反　織緯
F18327	S22494	K06118140	Tb252140	法中	糸	v6#59	繦	〇	己兩反　纇
F18328	S22495	K06118210	Tb252210	法中	糸	v6#59	𦆀	〇	踐闡二音　偏緩
F18329	S22496	K06118220	Tb252220	法中	糸	v6#59	⿰糸盖	〇	俗盖字
F18330	S22497	K06118231	Tb252231	法中	糸	v6#59	繕β／繕	〇／〇	音善（LV）　又市戰反　ムシル（HHL）　ツクル　ウツス　ツクロフ（LLH_）　ツヽル（LLH）　トル　シツラフ　ツタフ　ナラス　ヲサム（LLH）　ヨシ（LH）　シルス　トヽノフ　タスク（__L）　ヨクス（_LH）
F18331	S22499	K06118330	Tb252330	法中	糸	v6#59	縒	〇	音錯　鮮　又楚宜反　ヨル　アヤマル　又蘇可反
F18332	S22500	K06118410	Tb252410	法中	糸	v6#59	𦆧	〇	正
F18333	S22501	K06118420	Tb252420	法中	糸	v6#59	𦅝	〇	俗駐字　丁住反　立馬
F18334	S22502	K06118431	Tb252431	法中	糸	v6#59	䋼／𦀚	〇／〇	他丁反　⿰糸𫥞紟
F18335	S22504	K06118440	Tb252440	法中	糸	v6#59	繎	〇	如專反　人善反　絲勞
F18336	S22505	K06118510	Tb252510	法中	糸	v6#59	⿰糸畨	〇	音繁（L-RV）　㠾乱　ヒロク（HHLV）
F18337	S22506	K06118520	Tb252520	法中	糸	v6#59	繙	〇	正
F18338	S22507	K06118530	Tb252530	法中	糸	v6#59	綶	〇	俗褁字　音果
F18339	S22508	K06118540	Tb252540	法中	糸	v6#59	⿰糸畜	〇	丑六反
F18340	S22509	K06118610	Tb252610	法中	糸	v6#59	縲	〇	力隹（L）反　絡
F18341	S22510	K06118621	Tb252621	法中	糸	v6#59	ー（縲）／紲	〇／〇	キツナ　下音薛
F18342	S22512	K06118630	Tb252630	法中	糸	v6#59	累	〇	力偽反　相連及也　力捶力住二反　カサヌ-ナル（HH_-__）　カク　ワツラフ-ハシ（HHVH_-__）　トラフ　マツフ（HH_）　和ルイ
F18343	S22513	K06118710	Tb252710	法中	糸	v6#59	纍	〇	正　マツハル
F18344	S22514	K06118720	Tb252720	法中	糸	v6#59	絫	〇	或又云　或厽字
F18345	S22515	K06118731	Tb252731	法中	糸	v6#59	曽／累	〇／黒	カサナリカサナル
F18346	S22517	K06118740	Tb252740	法中	糸	v6#59	⿱歮糸	〇	ノル　ツカル　ミタル　サハク（LLHV）　ワツラフ　タル　カサル　アツム
F18347	S22518	K06118820	Tb252820	法中	糸	v6#59	⿳心歮糸	〇	ムネサハク（HL___）
F18348	S22519	K06118830	Tb252830	法中	糸	v6#59	繠	〇	或⿱蕋糸字
F18349	S22520	K06118841	Tb252841	法中	糸	v6#59	⿰糸罍／⿰糸⿱畾且／⿰糸⿱田絲	〇／〇／〇	俗㲲
F18350	S22523	K06119110	Tb253110	法中	糸	v6#59	紲	〇	音薛　又与　ツナク　ホタシ　キツナ（HHVH）　ナハ　カケナハ　和節
F18351	S22524	K06119131	Tb253131	法中	糸	v6#59	緤／⿰糸葉／⿰糸貰	〇／〇／〇	俗
