# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM:  Kanchi-in manuscript of the Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi-in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.1 (latest, Newly released after the specification change)
# Date published: 11 May 2025
# Last modified: 11 May 2025
#
#
# Copyright (c) 2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S19946	K0604253	⿰阝咼	1	K06042530	Tb176530	6042530.jpg
S19947	K0604254	隅	1	K06042540	Tb176540	6042540.jpg
S19948	K0604262	⿰阝離	1	K06042620	Tb176620	6042620.jpg
S19949	K0604263	隈	1	K06042630	Tb176630	6042630.jpg
S19950	K0604264	⿰阝⿱由⿰〓人	1	K06042640	Tb176640	6042640.jpg
S19951	K0604271	隈	1	K06042711	Tb176711	6042711.jpg
S19952	K0604271	𨺯	2	K06042712	Tb176712	6042712.jpg
S19953	K0604272	𨻲	1	K06042720	Tb176720	6042720.jpg
S19954	K0604273	隝	1	K06042731	Tb176731	6042731.jpg
S19955	K0604273	隯	2	K06042732	Tb176732	6042732.jpg
S19956	K0604274	隘	1	K06042740	Tb176740	6042740.jpg
S19957	K0604282	阨	1	K06042820	Tb176820	6042820.jpg
S19958	K0604284	陒	1	K06042840	Tb176840	6042840.jpg
S19959	K0604311	⿰阝⿳𠂉罒心	1	K06043111	Tb177111	6043111.jpg
S19960	K0604311	䧮	2	K06043112	Tb177112	6043112.jpg
S19961	K0604312	陷	1	K06043120	Tb177120	6043120.jpg
S19962	K0604314	⿰阝⿱爫旧	1	K06043140	Tb177140	6043140.jpg
S19963	K0604321	隰	1	K06043210	Tb177210	6043210.jpg
S19964	K0604322	𨻸	1	K06043220	Tb177220	6043220.jpg
S19965	K0604323	𨻽	1	K06043231	Tb177231	6043231.jpg
S19966	K0604323	⿰阝昆	2	K06043232	Tb177232	6043232.jpg
S19967	K0604324	⿰阝延	1	K06043241	Tb177241	6043241.jpg
S19968	K0604324	⿰阝⿱一正	2	K06043242	Tb177242	6043242.jpg
S19969	K0604331	𨺿	1	K06043310	Tb177310	6043310.jpg
S19970	K0604332	陁	1	K06043320	Tb177320	6043320.jpg
S19971	K06043331	陀	1	K06043331	Tb177331	6043331.jpg
S19972	K06043332	𨹕	1	K06043332	Tb177332	6043332.jpg
S19973	K0604334	阤	1	K06043340	Tb177340	6043340.jpg
S19974	K0604341	陊	1	K06043410	Tb177410	6043410.jpg
S19975	K0604342	⿰阝⿱𠂊巳	1	K06043421	Tb177421	6043421.jpg
S19976	K0604342	⿰阝哀	2	K06043422	Tb177422	6043422.jpg
S19977	K0604343	陴	1	K06043430	Tb177430	6043430.jpg
S19978	K0604344	𨸺	1	K06043440	Tb177440	6043440.jpg
S19979	K0604351	隁	1	K06043510	Tb177510	6043510.jpg
S19980	K0604352	𨻂	1	K06043520	Tb177520	6043520.jpg
S19981	K0604353	陪	1	K06043530	Tb177530	6043530.jpg
S19982	K0604361	𨻓	1	K06043610	Tb177610	6043610.jpg
S19983	K0604362	𨹀	1	K06043620	Tb177620	6043620.jpg
S19984	K0604363	䧰	1	K06043630	Tb177630	6043630.jpg
S19985	K0604364	阞	1	K06043640	Tb177640	6043640.jpg
S19986	K0604371	陬	1	K06043710	Tb177710	6043710.jpg
S19987	K0604373	𨻾	1	K06043730	Tb177730	6043730.jpg
S19988	K0604374	䧢	1	K06043740	Tb177740	6043740.jpg
S19989	K0604381	隉	1	K06043810	Tb177810	6043810.jpg
S19990	K0604382	𨻺	1	K06043820	Tb177820	6043820.jpg
S19991	K0604383	𬮾	1	K06043830	Tb177830	6043830.jpg
S19992	K06043841	阺	1	K06043841	Tb177841	6043841.jpg
S19993	K06043842	𨸧	1	K06043842	Tb177842	6043842.jpg
S19994	K0604411	隒	1	K06044110	Tb178110	6044110.jpg
S19995	K0604412	𨼬	1	K06044120	Tb178120	6044120.jpg
S19996	K0604413	𨼊	1	K06044130	Tb178130	6044130.jpg
S19997	K0604414	䧇	1	K06044140	Tb178140	6044140.jpg
S19998	K0604421	陭	1	K06044210	Tb178210	6044210.jpg
S19999	K0604422	隃	1	K06044220	Tb178220	6044220.jpg
S20000	K0604423	⿰阝舎	1	K06044230	Tb178230	6044230.jpg
S20001	K0604424	⿰阝⿱人米	1	K06044240	Tb178240	6044240.jpg
S20002	K0604431	除	1	K06044310	Tb178310	6044310.jpg
S20003	K0604433	際	1	K06044330	Tb178330	6044330.jpg
S20004	K0604441	阼	1	K06044410	Tb178410	6044410.jpg
S20005	K0604442	䧊	1	K06044420	Tb178420	6044420.jpg
S20006	K0604443	阹	1	K06044430	Tb178430	6044430.jpg
S20007	K0604444	陯	1	K06044440	Tb178440	6044440.jpg
S20008	K0604451	陚	1	K06044510	Tb178510	6044510.jpg
S20009	K0604452	䦺	1	K06044520	Tb178520	6044520.jpg
S20010	K0604453	⿰阝為	1	K06044530	Tb178530	6044530.jpg
S20011	K0604454	䧦	1	K06044540	Tb178540	6044540.jpg
S20012	K0604461	𨹸	1	K06044610	Tb178610	6044610.jpg
S20013	K0604462	𨹸	1	K06044620	Tb178620	6044620.jpg
S20014	K0604463	陔	1	K06044630	Tb178630	6044630.jpg
S20015	K0604464	陾	1	K06044640	Tb178640	6044640.jpg
S20016	K0604471	𨼏	1	K06044710	Tb178710	6044710.jpg
S20017	K0604472	隖	1	K06044720	Tb178720	6044720.jpg
S20018	K0604473	陙	1	K06044730	Tb178730	6044730.jpg
S20019	K0604474	⿰阝⿸厂⿱一正	1	K06044740	Tb178740	6044740.jpg
S20020	K0604481	阠	1	K06044810	Tb178810	6044810.jpg
S20021	K0604482	隌	1	K06044820	Tb178820	6044820.jpg
S20022	K0604483	隇	1	K06044830	Tb178830	6044830.jpg
S20023	K0604484	𨼑	1	K06044840	Tb178840	6044840.jpg
S20024	K0604511	𨽂	1	K06045110	Tb179110	6045110.jpg
S20025	K0604512	䧤	1	K06045120	Tb179120	6045120.jpg
S20026	K06045131	䧨	1	K06045131	Tb179131	6045131.jpg
S20027	K06045132	𨼙	1	K06045132	Tb179132	6045132.jpg
S20028	K0604514	𨼔	1	K06045140	Tb179140	6045140.jpg
S20029	K0604521	𨸱	1	K06045210	Tb179210	6045210.jpg
S20030	K0604522	䦼	1	K06045220	Tb179220	6045220.jpg
S20031	K0604523	陠	1	K06045230	Tb179230	6045230.jpg
S20032	K0604524	𨸲	1	K06045240	Tb179240	6045240.jpg
S20033	K0604531	陓	1	K06045310	Tb179310	6045310.jpg
S20034	K0604532	䧁	1	K06045320	Tb179320	6045320.jpg
S20035	K0604533	䧞	1	K06045330	Tb179330	6045330.jpg
S20036	K0604534	䧫	1	K06045340	Tb179340	6045340.jpg
S20037	K0604541	𨺅	1	K06045410	Tb179410	6045410.jpg
S20038	K0604542	⿻𨺅夬	1	K06045420	Tb179420	6045420.jpg
S20039	K0604543	𤓫	1	K06045430	Tb179430	6045430.jpg
S20040	K0604544	陌	1	K06045440	Tb179440	6045440.jpg
S20041	K0604552	阡	1	K06045520	Tb179520	6045520.jpg
S20042	K0604554	阡	1	K06045541	Tb179541	6045541.jpg
S20043	K0604554	陌	2	K06045542	Tb179542	6045542.jpg
S20044	K0604561	隍	1	K06045610	Tb179610	6045610.jpg
S20045	K0604562	𨼒	1	K06045620	Tb179620	6045620.jpg
S20046	K0604563	隑	1	K06045630	Tb179630	6045630.jpg
S20047	K0604564	⿰阝⿱⿰亻三豆	1	K06045640	Tb179640	6045640.jpg
S20048	K0604571	䧆	1	K06045710	Tb179710	6045710.jpg
S20049	K0604572	阽	1	K06045720	Tb179720	6045720.jpg
S20050	K0604573	𬯆	1	K06045730	Tb179730	6045730.jpg
S20051	K0604574	隲	1	K06045741	Tb179741	6045741.jpg
S20052	K0604574	騭	2	K06045742	Tb179742	6045742.jpg
S20053	K0604581	𬮼	1	K06045811	Tb179811	6045811.jpg
S20054	K0604581	𨻗	2	K06045812	Tb179812	6045812.jpg
S20055	K0604581	𨺑	3	K06045813	Tb179813	6045813.jpg
S20056	K0604581	⿰阝眘	4	K06045814	Tb179814	6045814.jpg
S20057	K0604581	⿰阝奢	5	K06045815	Tb179815	6045815.jpg
S20058	K0604583	䧛	1	K06045830	Tb179830	6045830.jpg
S20059	K0604584	⿰阝帝	1	K06045840	Tb179840	6045840.jpg
S20060	K0604611	⿰阝凶	1	K06046110	Tb180110	6046110.jpg
S20061	K0604612	陣	1	K06046120	Tb180120	6046120.jpg
S20062	K0604614	陳	1	K06046140	Tb180140	6046140.jpg
S20063	K0604622	横	1	K06046221	Tb180221	6046221.jpg
S20064	K0604622	陳	2	K06046222	Tb180222	6046222.jpg
S20065	K0604623	陳	1	K06046231	Tb180231	6046231.jpg
S20066	K0604623	根	2	K06046232	Tb180232	6046232.jpg
S20067	K0604624	䧔	1	K06046240	Tb180240	6046240.jpg
S20068	K0604631	險	1	K06046310	Tb180310	6046310.jpg
S20069	K0604633	⿰阝⿱𠆢匕	1	K06046330	Tb180330	6046330.jpg
S20070	K0604634	阾	1	K06046340	Tb180340	6046340.jpg
S20071	K0604641	附	1	K06046410	Tb180410	6046410.jpg
S20072	K0604643	陟	1	K06046430	Tb180430	6046430.jpg
S20073	K0604651	⿰阝⿱山少	1	K06046510	Tb180510	6046510.jpg
S20074	K0604652	⿰阝出	1	K06046520	Tb180520	6046520.jpg
S20075	K0604653	⿰阝少	1	K06046530	Tb180530	6046530.jpg
S20076	K0604654	隣	1	K06046540	Tb180540	6046540.jpg
S20077	K0604663	防	1	K06046630	Tb180630	6046630.jpg
S20078	K0604671	限	1	K06046710	Tb180710	6046710.jpg
S20079	K0604673	無	1	K06046731	Tb180731	6046731.jpg
S20080	K0604673	限	2	K06046732	Tb180732	6046732.jpg
S20081	K0604674	陋	1	K06046740	Tb180740	6046740.jpg
S20082	K0604681	⿰阝⿳彐彐心	1	K06046810	Tb180810	6046810.jpg
S20083	K0604684	𨼆	1	K06046841	Tb180841	6046841.jpg
S20084	K0604684	隠	2	K06046842	Tb180842	6046842.jpg
S20085	K0604684	隱	3	K06046843	Tb180843	6046843.jpg
S20086	K0604711	陸	1	K06047110	Tb181110	6047110.jpg
S20087	K0604713	障	1	K06047130	Tb181130	6047130.jpg
S20088	K0604721	⿰阝巳	1	K06047210	Tb181210	6047210.jpg
S20089	K0604722	阱	1	K06047220	Tb181220	6047220.jpg
S20090	K0604723	⿰阝失	1	K06047230	Tb181230	6047230.jpg
S20091	K0604724	⿰阝⿳⿰口口貢⿰口口	1	K06047240	Tb181240	6047240.jpg
S20092	K0604731	⿰阝䖏	1	K06047310	Tb181310	6047310.jpg
S20093	K0604732	⿰阝久	1	K06047320	Tb181320	6047320.jpg
S20094	K0604733	⿰阝炎	1	K06047330	Tb181330	6047330.jpg
S20095	K0604734	⿰⻏旬	1	K06047340	Tb181340	6047340.jpg
S20096	K0604741	⿰阝匿	1	K06047410	Tb181410	6047410.jpg
S20097	K0604742	陻	1	K06047420	Tb181420	6047420.jpg
S20098	K0604743	𨹃	1	K06047430	Tb181430	6047430.jpg
S20099	K0604744	隵	1	K06047440	Tb181440	6047440.jpg
S20100	K0604751	馬	1	K06047511	Tb181511	6047511.jpg
S20101	K0604751	陸	2	K06047512	Tb181512	6047512.jpg
S20102	K0604752	⿰阝首	1	K06047520	Tb181520	6047520.jpg
S20103	K0604753	障	1	K06047531	Tb181531	6047531.jpg
S20104	K0604753	泥	2	K06047532	Tb181532	6047532.jpg
S20105	K0604754	商	1	K06047541	Tb181541	6047541.jpg
S20106	K0604754	陸	2	K06047542	Tb181542	6047542.jpg
S20107	K0604761	䘏	1	K06047611	Tb181611	6047611.jpg
S20108	K0604761	隠	2	K06047612	Tb181612	6047612.jpg
S20109	K0604762	陸	1	K06047621	Tb181621	6047621.jpg
S20110	K0604762	離	2	K06047622	Tb181622	6047622.jpg
S20111	K0604763	⿰阝⿱𠂉夕	1	K06047630	Tb181630	6047630.jpg
S20112	K0604764	隤	1	K06047640	Tb181640	6047640.jpg
S20113	K0604771	𨻤	1	K06047710	Tb181710	6047710.jpg
S20114	K0604772	𨿭	1	K06047720	Tb181720	6047720.jpg
S20115	K0604773	⿰阝⿳丷罒⿰歹戈	1	K06047730	Tb181730	6047730.jpg
S20116	K0604774	⿰阝⿳宀癶女	1	K06047740	Tb181740	6047740.jpg
S20117	K0604811	圡	1	K06048111	Tb182111	6048111.jpg
S20118	K0604811	土	2	K06048112	Tb182112	6048112.jpg
S20119	K0604812	土	1	K06048120	Tb182120	6048120.jpg
S20120	K0604813	泥	1	K06048131	Tb182131	6048131.jpg
S20121	K0604813	土	2	K06048132	Tb182132	6048132.jpg
S20122	K0604814	沙	1	K06048141	Tb182141	6048141.jpg
S20123	K0604814	土	2	K06048142	Tb182142	6048142.jpg
S20124	K0604821	塔	1	K06048210	Tb182210	6048210.jpg
S20125	K0604823	塔	1	K06048230	Tb182230	6048230.jpg
S20126	K0604824	地	1	K06048240	Tb182240	6048240.jpg
S20127	K0604832	地	1	K06048321	Tb182321	6048321.jpg
S20128	K0604832	震	2	K06048322	Tb182322	6048322.jpg
S20129	K0604833	白	1	K06048331	Tb182331	6048331.jpg
S20130	K0604833	地	2	K06048332	Tb182332	6048332.jpg
S20131	K0604834	墬	1	K06048340	Tb182340	6048340.jpg
S20132	K0604841	⿱⿰镸方土	1	K06048410	Tb182410	6048410.jpg
S20133	K0604842	埊	1	K06048420	Tb182420	6048420.jpg
S20134	K0604843	地	1	K06048431	Tb182431	6048431.jpg
S20135	K0604843	膚	2	K06048432	Tb182432	6048432.jpg
S20136	K0604844	地	1	K06048441	Tb182441	6048441.jpg
S20137	K0604844	葵	2	K06048442	Tb182442	6048442.jpg
S20138	K0604851	地	1	K06048511	Tb182511	6048511.jpg
S20139	K0604851	黄	2	K06048512	Tb182512	6048512.jpg
S20140	K0604852	地	1	K06048521	Tb182521	6048521.jpg
S20141	K0604852	髄	2	K06048522	Tb182522	6048522.jpg
S20142	K0604853	坔	1	K06048530	Tb182530	6048530.jpg
S20143	K0604854	坤	1	K06048540	Tb182540	6048540.jpg
S20144	K0604861	⿰土𦥔	1	K06048610	Tb182610	6048610.jpg
S20145	K0604862	⿱⿰⿱一勿艮土	1	K06048620	Tb182620	6048620.jpg
S20146	K0604863	⿱⿰⿱一勿皀土	1	K06048630	Tb182630	6048630.jpg
S20147	K0604864	墾	1	K06048640	Tb182640	6048640.jpg
S20148	K0604872	墾	1	K06048721	Tb182721	6048721.jpg
S20149	K0604872	開	2	K06048722	Tb182722	6048722.jpg
S20150	K0604873	埏	1	K06048730	Tb182730	6048730.jpg
S20151	K06048741	埏	1	K06048741	Tb182741	6048741.jpg
S20152	K06048742	⿰土⿺辶𧘇	1	K06048742	Tb182742	6048742.jpg
S20153	K06048742	⿰土⿺辶⿱一正	2	K06048743	Tb182743	6048743.jpg
S20154	K0604881	埴	1	K06048810	Tb182810	6048810.jpg
S20155	K06048821	𡌴	1	K06048821	Tb182821	6048821.jpg
S20156	K06048822	⿰土⿳二目一	1	K06048822	Tb182822	6048822.jpg
S20157	K06048822	⿰土⿳二目一	2	K06048823	Tb182823	6048823.jpg
S20158	K0604883	埴	1	K06048831	Tb182831	6048831.jpg
S20159	K0604883	輪	2	K06048832	Tb182832	6048832.jpg
S20160	K0604884	填	1	K06048840	Tb182840	6048840.jpg
S20161	K06049131	塡	1	K06049131	Tb183131	6049131.jpg
S20162	K06049132	𡒆	1	K06049132	Tb183132	6049132.jpg
S20163	K0604914	塓	1	K06049140	Tb183140	6049140.jpg
S20164	K06049211	⿰土⿳𠂉日工	1	K06049211	Tb183211	6049211.jpg
S20165	K06049212	⿰土⿱⿱宀旧⿱一八	1	K06049212	Tb183212	6049212.jpg
S20166	K06049213	塓	1	K06049213	Tb183213	6049213.jpg
S20167	K0604922	⿰土⿱口一	1	K06049221	Tb183221	6049221.jpg
S20168	K0604922	坦	2	K06049222	Tb183222	6049222.jpg
S20169	K0604924	平	1	K06049241	Tb183241	6049241.jpg
S20170	K0604924	坦	2	K06049242	Tb183242	6049242.jpg
S20171	K0604931	坥	1	K06049310	Tb183310	6049310.jpg
S20172	K0604932	𡉭	1	K06049320	Tb183320	6049320.jpg
S20173	K0604933	⿰土⿱日王	1	K06049331	Tb183331	6049331.jpg
S20174	K0604933	㘿	2	K06049332	Tb183332	6049332.jpg
S20175	K0604934	埋	1	K06049340	Tb183340	6049340.jpg
S20176	K0604941	⿰土⿸虍用	1	K06049410	Tb183410	6049410.jpg
S20177	K0604942	壚	1	K06049420	Tb183420	6049420.jpg
S20178	K0604943	壚	1	K06049430	Tb183430	6049430.jpg
S20179	K0604944	⿰土廧	1	K06049440	Tb183440	6049440.jpg
S20180	K0604951	⿰土𢊂	1	K06049511	Tb183511	6049511.jpg
S20181	K0604951	⿰土⿱龶囬	2	K06049512	Tb183512	6049512.jpg
S20182	K0604952	墻	1	K06049521	Tb183521	6049521.jpg
S20183	K0604952	⿰土⿱求囬	2	K06049522	Tb183522	6049522.jpg
S20184	K0604953	堩	1	K06049530	Tb183530	6049530.jpg
S20185	K06049541	城	1	K06049541	Tb183541	6049541.jpg
S20186	K06049542	鳳	1	K06049542	Tb183542	6049542.jpg
S20187	K06049542	城	2	K06049543	Tb183543	6049543.jpg
S20188	K0604961	圪	1	K06049610	Tb183610	6049610.jpg
S20189	K06049621	𡉛	1	K06049621	Tb183621	6049621.jpg
S20190	K06049622	𡍡	1	K06049622	Tb183622	6049622.jpg
S20191	K0604963	坑	1	K06049630	Tb183630	6049630.jpg
S20192	K0604971	坑	1	K06049710	Tb183710	6049710.jpg
S20193	K0604972	𡌖	1	K06049721	Tb183721	6049721.jpg
S20194	K0604972	⿰土⿱二凡	2	K06049722	Tb183722	6049722.jpg
S20195	K0604973	墝	1	K06049730	Tb183730	6049730.jpg
S20196	K0604974	垸	1	K06049740	Tb183740	6049740.jpg
S20197	K0604981	塤	1	K06049811	Tb183811	6049811.jpg
S20198	K0604981	堹	2	K06049812	Tb183812	6049812.jpg
S20199	K0604982	塹	1	K06049820	Tb183820	6049820.jpg
S20200	K0604983	壍	1	K06049830	Tb183830	6049830.jpg
S20201	K0604984	壁	1	K06049840	Tb183840	6049840.jpg
S20202	K0605011	墭	1	K06050110	Tb184110	6050110.jpg
S20203	K0605012	𡐛	1	K06050120	Tb184120	6050120.jpg
S20204	K0605013	⿱⿰戸辛土	1	K06050130	Tb184130	6050130.jpg
S20205	K0605014	壁	1	K06050141	Tb184141	6050141.jpg
S20206	K0605014	帶	2	K06050142	Tb184142	6050142.jpg
S20207	K0605021	防	1	K06050211	Tb184211	6050211.jpg
S20208	K0605021	壁	2	K06050212	Tb184212	6050212.jpg
S20209	K0605022	⿰土⿳𡗜日灬	1	K06050220	Tb184220	6050220.jpg
S20210	K06050231	𤪃	1	K06050231	Tb184231	6050231.jpg
S20211	K06050232	㙩	1	K06050232	Tb184232	6050232.jpg
S20212	K0605024	塒	1	K06050240	Tb184240	6050240.jpg
S20213	K0605031	坫	1	K06050310	Tb184310	6050310.jpg
S20214	K0605032	塾	1	K06050320	Tb184320	6050320.jpg
S20215	K0605033	堚	1	K06050330	Tb184330	6050330.jpg
S20216	K0605034	堂	1	K06050340	Tb184340	6050340.jpg
S20217	K0605041	堂	1	K06050411	Tb184411	6050411.jpg
S20218	K0605041	堂	2	K06050412	Tb184412	6050412.jpg
S20219	K0605042	垶	1	K06050420	Tb184420	6050420.jpg
S20220	K0605043	㙚	1	K06050430	Tb184430	6050430.jpg
S20221	K0605044	墐	1	K06050440	Tb184440	6050440.jpg
S20222	K0605051	墐	1	K06050510	Tb184510	6050510.jpg
S20223	K0605052	塈	1	K06050520	Tb184520	6050520.jpg
S20224	K0605053	墍	1	K06050530	Tb184530	6050530.jpg
S20225	K0605054	㙙	1	K06050540	Tb184540	6050540.jpg
S20226	K0605061	埽	1	K06050610	Tb184610	6050610.jpg
S20227	K0605062	墊	1	K06050620	Tb184620	6050620.jpg
S20228	K0605063	⿱𡙕土	1	K06050630	Tb184630	6050630.jpg
S20229	K0605064	⿰山⿱山黒	1	K06050641	Tb184641	6050641.jpg
S20230	K0605064	塤	2	K06050642	Tb184642	6050642.jpg
S20231	K0605071	坃	1	K06050711	Tb184711	6050711.jpg
S20232	K0605071	壦	2	K06050712	Tb184712	6050712.jpg
S20233	K0605072	⿰土⿱龷隹	1	K06050720	Tb184720	6050720.jpg
S20234	K0605073	圣	1	K06050730	Tb184730	6050730.jpg
S20235	K0605074	𡉄	1	K06050740	Tb184740	6050740.jpg
S20236	K0605081	坸	1	K06050810	Tb184810	6050810.jpg
S20237	K0605082	均	1	K06050820	Tb184820	6050820.jpg
S20238	K06050841	坸	1	K06050841	Tb184841	6050841.jpg
S20239	K06050842	⿰土苟	1	K06050842	Tb184842	6050842.jpg
S20240	K0605111	垢	1	K06051110	Tb185110	6051110.jpg
S20241	K0605112	垉	1	K06051120	Tb185120	6051120.jpg
S20242	K0605113	坄	1	K06051130	Tb185130	6051130.jpg
S20243	K0605114	塖	1	K06051140	Tb185140	6051140.jpg
S20244	K0605121	埵	1	K06051210	Tb185210	6051210.jpg
S20245	K0605123	𡑊	1	K06051230	Tb185230	6051230.jpg
S20246	K0605124	⿰土⿱九木	1	K06051241	Tb185241	6051241.jpg
S20247	K0605124	𡏫	2	K06051242	Tb185242	6051242.jpg
S20248	K0605124	𣑧	3	K06051243	Tb185243	6051243.jpg
S20249	K0605124	⿰土⿱厄木	4	K06051244	Tb185244	6051244.jpg
S20250	K0605131	圮	1	K06051310	Tb185310	6051310.jpg
S20251	K0605133	圯	1	K06051330	Tb185330	6051330.jpg
S20252	K0605134	⿰土巴	1	K06051340	Tb185340	6051340.jpg
S20253	K0605141	垝	1	K06051410	Tb185410	6051410.jpg
S20254	K0605142	坵	1	K06051420	Tb185420	6051420.jpg
S20255	K0605143	坻	1	K06051430	Tb185430	6051430.jpg
S20256	K0605144	𡉶	1	K06051441	Tb185441	6051441.jpg
S20257	K0605144	𡊆	2	K06051442	Tb185442	6051442.jpg
S20258	K0605151	坘	1	K06051510	Tb185510	6051510.jpg
S20259	K0605152	坘	1	K06051520	Tb185520	6051520.jpg
S20260	K0605153	𡊇	1	K06051531	Tb185531	6051531.jpg
S20261	K0605153	𡊈	2	K06051532	Tb185532	6051532.jpg
S20262	K0605153	𡉳	3	K06051533	Tb185533	6051533.jpg
S20263	K0605153	𡉶	4	K06051534	Tb185534	6051534.jpg
S20264	K0605153	𡌟	5	K06051535	Tb185535	6051535.jpg
S20265	K0605154	坁	1	K06051540	Tb185540	6051540.jpg
S20266	K0605162	𡍓	1	K06051621	Tb185621	6051621.jpg
S20267	K0605162	⿰土㡳	2	K06051622	Tb185622	6051622.jpg
S20268	K0605163	𡊇	1	K06051630	Tb185630	6051630.jpg
S20269	K0605164	壻	1	K06051640	Tb185640	6051640.jpg
S20270	K0605171	⿰土⿳厶龰肉	1	K06051710	Tb185710	6051710.jpg
S20271	K0605172	𡎎	1	K06051720	Tb185720	6051720.jpg
S20272	K0605173	⿰土𦙃	1	K06051730	Tb185730	6051730.jpg
S20273	K0605174	塢	1	K06051740	Tb185740	6051740.jpg
S20274	K0605181	塢	1	K06051810	Tb185810	6051810.jpg
S20275	K0605182	⿰土⿱䒑因	1	K06051820	Tb185820	6051820.jpg
S20276	K0605183	埼	1	K06051830	Tb185830	6051830.jpg
S20277	K0605184	培	1	K06051840	Tb185840	6051840.jpg
S20278	K0605212	培	1	K06052121	Tb186121	6052121.jpg
S20279	K0605212	塿	2	K06052122	Tb186122	6052122.jpg
S20280	K0605213	墥	1	K06052130	Tb186130	6052130.jpg
S20281	K0605214	垃	1	K06052140	Tb186140	6052140.jpg
S20282	K0605221	堨	1	K06052210	Tb186210	6052210.jpg
S20283	K0605222	埸	1	K06052220	Tb186220	6052220.jpg
S20284	K0605223	場	1	K06052230	Tb186230	6052230.jpg
S20285	K0605224	㙊	1	K06052240	Tb186240	6052240.jpg
S20286	K0605231	塲	1	K06052310	Tb186310	6052310.jpg
S20287	K0605232	塲	1	K06052320	Tb186320	6052320.jpg
S20288	K0605233	墒	1	K06052330	Tb186330	6052330.jpg
S20289	K0605234	墇	1	K06052340	Tb186340	6052340.jpg
S20290	K0605241	𡌄	1	K06052410	Tb186410	6052410.jpg
S20291	K0605242	垔	1	K06052420	Tb186420	6052420.jpg
S20292	K0605243	𡍏	1	K06052430	Tb186430	6052430.jpg
S20293	K0605244	堙	1	K06052440	Tb186440	6052440.jpg
S20294	K0605253	⿰土⿱覀玉	1	K06052531	Tb186531	6052531.jpg
S20295	K0605253	⿰土囙	2	K06052532	Tb186532	6052532.jpg
S20296	K0605253	𡌓	3	K06052533	Tb186533	6052533.jpg
S20297	K0605253	⿹弓垔	4	K06052534	Tb186534	6052534.jpg
S20298	K0605254	⿳卜⿵冂米土	1	K06052541	Tb186541	6052541.jpg
S20299	K0605254	𪉖	2	K06052542	Tb186542	6052542.jpg
S20300	K0605261	𡎰	1	K06052611	Tb186611	6052611.jpg
S20301	K0605261	⿰土⿸尸羊	2	K06052612	Tb186612	6052612.jpg
S20302	K0605262	墀	1	K06052620	Tb186620	6052620.jpg
S20303	K0605263	⿰土遅	1	K06052630	Tb186630	6052630.jpg
S20304	K0605264	塠	1	K06052640	Tb186640	6052640.jpg
S20305	K0605271	堆	1	K06052710	Tb186710	6052710.jpg
S20306	K0605273	⿱⿰土⿱丿巳土	1	K06052731	Tb186731	6052731.jpg
S20307	K0605273	埠	2	K06052732	Tb186732	6052732.jpg
S20308	K0605273	垖	3	K06052733	Tb186733	6052733.jpg
S20309	K0605274	坭	1	K06052740	Tb186740	6052740.jpg
S20310	K0605281	⿰土𡰱	1	K06052811	Tb186811	6052811.jpg
