# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_wakun.tsv
# Version: 1.2.2
# Date: 11 June 2024
# Last update : 12 May 2025
#
# This file is a new version of KRM_wakun.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.97, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_wakun.tsv and will start with version 1.2.0.
#
# Copyright (c) 2024-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
# wakun_id	Wakun ID, extracted from kr_definition_sequence_id, containing only entries where the type of order is Japanese reading (wakun). Variant forms are appended with 'b', 'c', 'd'.
# definition_seq_id	5-digit numeric ID starting with 'F', sequentially assigned to heading entries. Definition components under each heading are ordered based on their appearance, and order indicators like _01, _02, etc., are appended accordingly. The heading itself is appended with _00.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# hanzi_entry	Collated Hanzi characters, standardized to the Kangxi dictionary form, including Unicode-representable variant forms.
# wakun_elements	Extracted Japanese reading (wakun) components from the full definition, one component per entry.
# wakun_form	Form of the Japanese reading (wakun). Inflected words are in dictionary form, excluding particles. The particles 'no' and 'to' from 文選 readings are omitted.
# wakun_standard_hanzi	Standard wakun notation using standard kanji.
# wakun_variant_in_hanzi	Variant form of wakun notation using standard Hanzi characters.
# variant_hanzi_for_wakun	Wakun notation using variant Hanzi characters (itai-ji).
# japan_knowledge_id	The alphanumeric part of the JapanKnowledge URL for the corresponding entry in the Nihon Kokugo Daijiten 2nd Ed., starting from "20020" to the end, is recorded here if the wakun exists as a headword. If the wakun does not exist as a headword in the JapanKnowledge edition, null is entered.
#
#
# Abbreviations:
# 正宗索引: 正宗敦夫編, 類聚名義抄 仮名索引, 日本古典全集刊行会, 1939-1940
# 岡田研究: 岡田希雄, 類聚名義抄の研究, 一条書房, 1944
# 望月和訓集成: 望月郁子編, 類聚名義抄: 四種声点付和訓集成, 笠間書院, 1974
# 中村文選: 中村宗彦, 九条本文選古訓集, 風間書房, 1983
# 草川和訓集成: 草川昇編, 五本対照類聚名義抄和訓集成, 汲古書院, 2000
# 西端誤写考察: 西端幸雄, 類聚名義抄における誤写の考察, 訓点語と訓点資料45, 1971
# 西端誤写諸例: 西端幸雄, 類聚名義抄における誤写の諸例, 訓点語と訓点資料52，1973
# 略注: 佐藤喜代治，色葉字類抄略注，明治書院，1995
# 群書治要: 小林芳規・原卓志・山本秀人・山本真吾・佐々木勇編, 宮内庁書陵部蔵本群書治要経部語彙索引, 汲古書院, 1996
# 毛詩鄭箋: 毛詩鄭箋（一）（二）（三）, 古典研究会叢書漢籍之部１～３, 原本所蔵静嘉堂文庫, 汲古書院, 1992
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publishment of the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
#
wakun_id	definition_seq_id	kazama_location	hanzi_entry	wakun_elements	wakun_form	wakun_standard_hanzi	wakun_variant_in_hanzi	variant_hanzi_for_wakun	japan_knowledge_id
F15302_02b	F15302_02	K06011830	⿰石⿱𠆢豆	コツム-マス	こづます	コヅマス（⿰石⿱𠆢豆）	コヅム（⿰石⿱𠆢豆）		
F15302_03	F15302_03	K06011830	⿰石⿱𠆢豆	アツム	あつむ	アツム（⿰石⿱𠆢豆）			
F15303_01	F15303_01	K06011840	𪿢	サク	さく	サク（𪿢）			
F15303_02	F15303_02	K06011840	𪿢	キル	きる	キル（𪿢）			
F15304_01	F15304_01	K06012110	𥒭	ヒトシ	ひとし	ヒトシ（𥒭）			
F15305_02	F15305_02	K06012120	碧	ミトリ（HHVL）	みどり	ミドリ（碧）			200204071863O0qiOka5
F15305_03	F15305_03	K06012120	碧	アヲシ（LLH）	あをし	アヲシ（碧）			200200048c5a8Y17hrU1
F15305_04	F15305_04	K06012120	碧	ミカク	みがく	ミガク（碧）			200203fd6a74mn0f67iR
F15305_05	F15305_05	K06012120	碧	アヲヤカニ（LLH__）	あをやかに	アヲヤカニ（碧）			2002000670060U6y42zI
F15305_06	F15305_06	K06012120	碧	タマ（LH）	たま	タマ（碧）			200202a78ebfdFHE9I6i
F15306_01	F15306_01	K06012131	ー（碧）／樹	ノタマ（_LL）	たま	タマ（碧樹）			200202a78ebfdFHE9I6i
F15307_01	F15307_01	K06012140	𬒢	トク	とく	トク（𬒢）			
F15308_01	F15308_01	K06012210	砳	イシノコヱ	いしのこゑ	イシノコヱ（砳）			null
F15309_02	F15309_02	K06012220	矼	イシハシ（HHHV_）	いしばし	イシバシ（矼）			200200390a2csAFu8767
F15310_01	F15310_01	K06012230	𮀨	クツカヘス	くつがへす	クツガヘス（𮀨）			20020140a0e3n44W0l24
F15311_01	F15311_01	K06012240	⿰石苟	フタ	ふだ	フダ（⿰石苟）			
F15312_03	F15312_03	K06012310	磋	トク	とぐ	トグ（磋）			20020302d6966g1SSkxZ
F15312_04	F15312_04	K06012310	磋	ミカク（HHV_）	みがく	ミガク（磋）			200203fd6a74mn0f67iR
F15313_01	F15313_01	K06012320	𥑾	クタク	くたく	クタク（𥑾）			
F15314_01	F15314_01	K06012330	䂣	クタク	くたく	クタク（䂣）			
F15315_01	F15315_01	K06012340	硉	マロク	まろく	マロク（硉）			
F15316_02	F15316_02	K06012410	磣	イカム	いかむ	イカム（磣）			null
F15316_04	F15316_04	K06012410	磣	カヽヤク	かかやく	カカヤク（磣）			
F15321_03	F15321_03	K06012520	碁	此間云五	ご	ゴ（碁）			2002016a59c757W2RiD2
F15325_01	F15325_01	K06012620	⿰石歳	ウツム（HHV_）	うづむ	ウヅム（⿰石歳）			
F15326_01	F15326_01	K06012630	砮	カサキ	やさき	ヤサキ（砮）			20020434c024J7S0LuZS
F15327_01	F15327_01	K06012641	飛／礫	タフテ（LLV_）	たぶて	タブテ（飛礫）			200202a6fed3k2h60FET
F15328_01	F15328_01	K06012711	慈／石	此間之〔云〕シヽヤク（RHLL）	ししやく	シシヤク（慈石）			200201e0cf6a20Z1fb4W
F15331_01	F15331_01	K06012741	桃／花／[石]	此間音タウクヱシヤク（LHHHLLL）	たうくゑしやく	タウクヱシヤク（桃花石）			200202f72197zp50u1jC
F15332_01	F15332_01	K06012811	浮／石	カルイシ（HHHL）	かるいし	カルイシ（浮石）			200200f13b76690zrKW9
F15333_01	F15333_01	K06012821	ー（石）／鐘／乳	イシノチ（HLLL）	いしのち	イシノチ（石鐘乳）			20020037860e5ar7hnFz
F15334_01	F15334_01	K06012831	絡／ー（石）	ツタ（HL）	つた	ツタ（絡石）			200202d35fceyoKbX4T5
F15335_01	F15335_01	K06012841	領／石	同	つた	ツタ（領石）			200202d35fceyoKbX4T5
F15336_01	F15336_01	K06013111	ー（石）／衣	チヒサキコケ（LLLHLL）	ちひさきこけ	チヒサキコケ（石衣）			200202b28539vObw9zBc
F15337_01	F15337_01	K06013121	ー（石）／髮	同	ちひさきこけ	チヒサキコケ（石髮）			200202b28539vObw9zBc
F15338_01	F15338_01	K06013131	敷／ー（石）	ラナラス（_H_H）	てならす	テナラス（敷石）			200202e7c3ecTER54MTR
F15339_01	F15339_01	K06013141	ー（石）／流／黄	ユノアハ（LLLL）	ゆのあは	ユノアハ（石流黄）			2002044083e2qE0v44h3
F15339_02	F15339_02	K06013141	ー（石）／流／黄	俗云ユワウ（LLH）	ゆわう	ユワウ（石流黄）			20020445fc2cz7gR3e53
F15342_02	F15342_02	K06013230	礬	此間之ホムシヤク（LVHLVLL）	ほむじやく	ホムジヤク（礬）			null
F15344_03	F15344_03	K06013310	玉	タマ	たま	タマ（玉）			200202a78ebfdFHE9I6i
F15348_01	F15348_01	K06013411	白／王	シラタマ（LL__）	しらたま	シラタマ（白玉）			2002022bfe9blwK2xgW4
F15349_01	F15349_01	K06013421	水／ー（王）	水トルタマ（_LH__）	みづとるたま	ミヅトルタマ（水玉）			20020401bd97cN17K1il
F15351_02	F15351_02	K06013510	王	キミ（HH）	きみ	キミ（王）			20020116e6d1U1lXFc66
F15351_03	F15351_03	K06013510	王	ユク（HL）	ゆく	ユク（王）			20020447be39Z4Y8rP88
F15351_04	F15351_04	K06013510	王	サカユ	さかゆ	サカユ（王）			200201b4daf79qNEyXLa
F15351_05	F15351_05	K06013510	王	オホイナリ（LLL__、イ-キ）	おほい	オホイ（王）	オホキ（王）		2002008ca703RVU99BXl
F15351_05b	F15351_05	K06013510	王	オホイナリ（LLL__、イ-キ）	おほき	オホキ（王）	オホイ（王）		2002008dedc90gl611c8
F15352_01	F15352_01	K06013521	親／ー（王）	ミコ（HH）	みこ	ミコ（親王）			200203fedf3c3vv76aeU
F15353_02	F15353_02	K06013530	皇	オホイナリ（LL___、イ-キ）	おほい	オホイ（皇）	オホキ（皇）		2002008ca703RVU99BXl
F15353_02b	F15353_02	K06013530	皇	オホイナリ（LL___、イ-キ）	おほき	オホキ（皇）	オホイ（皇）		2002008dedc90gl611c8
F15353_03	F15353_03	K06013530	皇	キミ（HH）	きみ	キミ（皇）			20020116e6d1U1lXFc66
F15353_04	F15353_04	K06013530	皇	タヽシ（LLH）	ただし	タダシ（皇）			2002029e98d80n0nyABp
F15354_01	F15354_01	K06013541	天／ー（皇）	スヘラキ（HHV__）	すべらき	スベラキ（天皇）			2002024ebb17le84bf2E
F15355_01	F15355_01	K06013611	ー（皇）／矣	オホイナルカナ（LLV_____）	おぼいなるかな	オボイナルカナ（皇矣）			2002008ca703RVU99BXl
F15357_03	F15357_03	K06013630	瑕	玉キス（_HLV）	たまきず	タマキズ（瑕）			200202a79fdaxzb3Dd11
F15357_04	F15357_04	K06013630	瑕	トカ	とが	トガ（瑕）			20020300ea11w8fa8G5n
F15357_05	F15357_05	K06013630	瑕	カク	かく	カク（瑕）			200200c54fdc9fFOs2f0
F15357_06	F15357_06	K06013630	瑕	ヲサム	をさむ	ヲサム（瑕）			
F15357_07	F15357_07	K06013630	瑕	アヤマツ	あやまつ	アヤマツ（瑕）			20020023d4a9rWWKAFXz
F15357_08	F15357_08	K06013630	瑕	トホシ	とほし	トホシ（瑕）			200202ff9dfcckwOAJZ0
F15357_09	F15357_09	K06013630	瑕	サク	さく	サク（瑕）			
F15360_02	F15360_02	K06013730	琢	ミカク（HHV_）	みがく	ミガク（琢）			200203fd6a74mn0f67iR
F15362_03	F15362_03	K06013810	玷	キス（HHV）	きず	キズ（玷）			2002010d8b76QQN7unxl
F15362_04	F15362_04	K06013810	玷	クラキ	くらき	クラキ（玷）			
F15362_05	F15362_05	K06013810	玷	カケタリ（HL__）	かけたり	カケタリ（玷）			200200c54fdc9fFOs2f0
F15362_06	F15362_06	K06013810	玷	カクル（LH_）	かくる	カクル（玷）			200200cb972fcB6JU7Zb
F15365_02	F15365_02	K06014110	瑋	ユルス	ゆるす	ユルス（瑋）			2002044b511276oV7g12
F15365_03	F15365_03	K06014110	瑋	ヤスシ	やすし	ヤスシ（瑋）			
F15365_04	F15365_04	K06014110	瑋	ウルハシ	うるはし	ウルハシ（瑋）			2002007391f9sKpzuORm
F15371_03	F15371_03	K06014231	璅／⿰石巢	ホソシ	ほそし	ホソシ（璅）			200203dccf93Qsi35b42
F15371_04	F15371_04	K06014231	璅／⿰石巢	クサリ	くさり	クサリ（璅）			20020139f129PYq8Ry01
F15371_05	F15371_05	K06014231	璅／⿰石巢	タヽク	たたく	タタク（璅）			2002029e7a2cGyvT96An
F15371_06	F15371_06	K06014231	璅／⿰石巢	アラシ	あらし	アラシ（璅）			200200246f33gdpFKrt8
F15371_07	F15371_07	K06014231	璅／⿰石巢	ツラヌク	つらぬく	ツラヌク（璅）			200202da7758aHSQ15ry
F15371_08	F15371_08	K06014231	璅／⿰石巢	タマノオヒタマ	たまのおひたま	タマノオヒタマ（璅）			null
F15371_09	F15371_09	K06014231	璅／⿰石巢	クタク	くたく	クタク（璅）			2002013dd0b0sW3R5x3P
F15375_01	F15375_01	K06014341	琬／琰	タマ	たま	タマ（琬琰）			200202a78ebfdFHE9I6i
F15378_04	F15378_04	K06014430	斑	マタラナリ（HHV___）	まだらなり	マダラ（斑）			200203f06f464sv6K6ww
F15378_05	F15378_05	K06014430	斑	マタラカ	まだらか	マダラカ（斑）			200203f074951T3aZ2c3
F15380_02	F15380_02	K06014510	班	アカツ（LLL）	あかつ	アカツ（班）			200200085028YDkq3Wdm
F15380_03	F15380_03	K06014510	班	ホトコス（HHV__）	ほどこす	ホドコス（班）			200203e0e68c7c3gcdHq
F15380_04	F15380_04	K06014510	班	シク（HL）	しく	シク（班）			200201dbaf9avpoo5EN5
F15380_05	F15380_05	K06014510	班	ワカル（LL_）	わかる	ワカル（班）			2002047eaddezCYC9G8d
F15380_06	F15380_06	K06014510	班	ワク（LH）	わく	ワク（班）			2002047f78c6Qz3980d3
F15380_07	F15380_07	K06014510	班	カヘル	かへる	カヘル（班）			200200bfe48cH9vGb06w
F15380_08	F15380_08	K06014510	班	アマネシ（_LLH）	あまねし	アマネシ（班）			
F15380_09	F15380_09	K06014510	班	ワツカニ	わづかに	ワヅカニ（班）			20020480d7bb7Je08fgj
F15380_10	F15380_10	K06014510	班	ツイツ（HLLV）	ついづ	ツイヅ（班）			200202cc12003vQ21WyG
F15381_01	F15381_01	K06014531	班／宣	アカチノフ	あかちのふ	アカチノフ（班宣）			2002000847e6Wz2Cr0u3
F15382_01	F15382_01	K06014541	ー（班）／合	イラス	いらす	イラス（班合）			2002005318b7986546V2
F15385_03	F15385_03	K06014630	珥	サシハサム（LHLH_）	さしはさむ	サシハサム（珥）			200201bd7ee1fo106ID9
F15385_04	F15385_04	K06014630	珥	ミヽタマ	みみたま	ミミタマ（珥）			2002040a156aIsYgdt65
F15387_04	F15387_04	K06014711	玼／玼	キス	きず	キズ（玼）			2002010d8b76QQN7unxl
F15389_03	F15389_03	K06014730	玔	ヒチタマ	ひちたま	ヒチタマ（玔）			
F15391_02	F15391_02	K06014742	珊	ソヨメク	そよめく	ソヨメク（珊）			20020285ef28ZP6NO2WW
F15393_03	F15393_03	K06014821	珊／瑚	サムコ（LLHV）	さむご	サムゴ（珊瑚）			200201cabfa99LsvRp2Z
F15397_02	F15397_02	K06015131	⿰王𧆞／珀	俗音クハク（LLL）	くはく	クハク（⿰王𧆞珀）			20020143019bPeu8FO58
F15401_06	F15401_06	K06015230	璽	ヲシテ	おして	オシテ（璽）			2002009c107ajrhn8261
F15402_02	F15402_02	K06015311	璽／瑠	シリソク	しりそく	シリソク（璽瑠）			
F15406_02	F15406_02	K06015341	瑠／璃	俗云ルリ	るり	ルリ（瑠璃）			2002046fb63elc1RT4Yy
F15407_02	F15407_02	K06015411	琵／琶	俗云ヒワ	びは	ビハ（琵琶）			2002039cea07WqK8937B
F15416_04	F15416_04	K06015630	珂	ミヽカネ（LL__）	みみかね	ミミカネ（珂）			20020409d9d7rIO0uwo2
F15417_05	F15417_05	K06015640	瑱	ミヽフタキ（LHLHLV）	みみふたぎ	ミミフタギ（瑱）			2002040a3bc1KWAOlgW0
F15419_01	F15419_01	K06015721	玉／瑱	タマノツミシ（___LLH）	たまのつみし	タマノツミシ（玉瑱）			null
F15429_03	F15429_03	K06016141	⿰王⿱⿱𠂉罒⿱百攴／瓊	タマキ	たまき	タマキ（瓊）			200202a80d90d6FCjyAW
F15445_02	F15445_02	K06016620	瑳	ウルハシ	うるはし	ウルハシ（瑳）			2002007391f9sKpzuORm
F15445_03	F15445_03	K06016620	瑳	アキラカニ	あきらかに	アキラカニ（瑳）			
F15445_04	F15445_04	K06016620	瑳	アサヤカニ	あざやかに	アザヤカニ（瑳）			20020011befa4OY1Zh53
F15453_04	F15453_04	K06016830	瑿	玉ノヒカリ	たまのひかり	タマノヒカリ（瑿）			null
F15455_03	F15455_03	K06017120	琛	タカラ	たから	タカラ（琛）			200202987324DwSzKo3G
F15463_03	F15463_03	K06017321	瑒／璲	ヒトルタマ	ひとるたま	ヒトルタマ（瑒璲）			2002038f277bw19g5EB7
F15492_02	F15492_02	K06018231	玲／瓏	トナル（_HL）	なる	ナル（玲瓏）			2002032a5a68a89y39FU
F15492_03	F15492_03	K06018231	玲／瓏	ナカヽヤク（_HHHL）	かかやく	カカヤク（玲瓏）			200200c2102eKuiCBV02
F15492_05	F15492_05	K06018231	玲／瓏	テル	てる	テル（玲瓏）			200202ea8ffe688xDT0y
F15492_06	F15492_06	K06018231	玲／瓏	ユラメク	ゆらめく	ユラメク（玲瓏）			2002044ae2c5wQxKVKFQ
F15503_04	F15503_04	K06018540	琫	タチノカサリ	たちのかさり	タチノカサリ（琫）			null
F15516_02	F15516_02	K06019110	珎	タカラ（LLL）	たから	タカラ（珎）			200202987324DwSzKo3G
F15516_03	F15516_03	K06019110	珎	メツラシ（LLV__）	めづらし	メヅラシ（珎）			2002041e70afo3M368L0
F15516_04	F15516_04	K06019110	珎	メツラカナリ（LLVHL__）	めづらかなり	メヅラカ（珎）			2002041e6eeaLTb6e7Cq
F15516_05	F15516_05	K06019110	珎	ウルハシ	うるはし	ウルハシ（珎）			2002007391f9sKpzuORm
F15516_06	F15516_06	K06019110	珎	ヨシ（LH）	よし	ヨシ（珎）			2002044c35eecK16K1He
F15516_07	F15516_07	K06019110	珎	タフトム	たふとむ	タフトム（珎）			200202fc1a79zfW5O1Uj
F15516_08	F15516_08	K06019110	珎	タクハフ	たくはふ	タクハフ（珎）			2002029abe0983yeDkIc
F15526_02	F15526_02	K06019340	璞	アラタマ	あらたま	アラタマ（璞）			200200258c18zlIXBTBy
F15527_02	F15527_02	K06019410	琱	ヱル（LH）	ゑる	ヱル（琱）			200200818d25H0xMIX0X
F15528_01	F15528_01	K06019420	⿰周玉	チリハム	ちりばむ	チリバム（⿰周玉）			200202c95eb4t0Oz4jq2
F15533_02	F15533_02	K06019530	瑩	ミカク（HHV_）	みがく	ミガク（瑩）			200203fd6a74mn0f67iR
F15536_03	F15536_03	K06019621	璊／玧	ヌム物（LL_）	ぬむもの	ヌムモノ（璊）		ヌムモノ（玧）	null
F15552_02	F15552_02	K06020221	玩／玩	モテアソフ（LH___）	もてあそぶ	モテアソブ（玩）			20020428e0aduwayQM9K
F15552_04	F15552_04	K06020221	玩／玩	アナツル	あなづる	アナヅル（玩）			2002001bd2f45H2Z8kr8
F15552_06	F15552_06	K06020221	玩／玩	メテタシ	めでたし	メデタシ（玩）			2002041f966dZHkE637P
F15555_03	F15555_03	K06020320	璆	タマ	たま	タマ（璆）			200202a78ebfdFHE9I6i
F15556_01	F15556_01	K06020331	琳／珉	ノタマ	たま	タマ（琳珉）			200202a78ebfdFHE9I6i
F15557_02	F15557_02	K06020340	璧	タマ	たま	タマ（璧）			200202a78ebfdFHE9I6i
F15558_02	F15558_02	K06020410	瑞	マコト	まこと	マコト（瑞）			
F15558_03	F15558_03	K06020410	瑞	アラハル-ス-ニ	あらはる	アラハル（瑞）	アラハス（瑞）		2002002680e1Ymc2759p
F15558_03b	F15558_03	K06020410	瑞	アラハル-ス-ニ	あらはす	アラハス（瑞）	アラハル（瑞）		200200267936A6WtwgF0
F15558_04	F15558_04	K06020410	瑞	オホセノフ	おほせのぶ	オホセノブ（瑞）			2002008fdf06GZo6Fj3c
F15558_05	F15558_05	K06020410	瑞	ヨシ	よし	ヨシ（瑞）			2002044c35eecK16K1He
F15558_06	F15558_06	K06020410	瑞	シルス	しるす	シルス（瑞）			2002022ea328n0ZIm17E
F15558_07	F15558_07	K06020410	瑞	カナフ	かなふ	カナフ（瑞）			
F15558_08	F15558_08	K06020410	瑞	イカキ	いかき	イカキ（瑞）			200200312a16IZx486g4
F15558_09	F15558_09	K06020410	瑞	ツハヒラカ	つばひらか	ツバヒラカ（瑞）			200202d6ecc1mYrAOsbB
F15584_03	F15584_03	K06021240	琭	ハツル（LLH）	はつる	ハツル（琭）			20020366d1adDbKa4fk2
F15586_02	F15586_02	K06021320	玫	カタシ（HH_）	かたし	カタシ（玫）			200200d60d132Nqg2CIW
F15586_03	F15586_03	K06021320	玫	ミカク-キ歟（HHV_-_）	みがく	ミガク（玫）	ミガキ（玫）		200203fd6a74mn0f67iR
F15586_03b	F15586_03	K06021320	玫	ミカク-キ歟（HHV_-_）	みがき	ミガキ（玫）	ミガク（玫）		200203fd50803jCgITa2
F15588_02	F15588_02	K06021341	玫／瑰	キラヽ	きらら	キララ（玫瑰）			2002012b1670arqn69Mn
F15588_03	F15588_03	K06021341	玫／瑰	アヤシ	あやし	アヤシ（玫瑰）			200200238343y0moyKMd
F15589_02	F15589_02	K06021420	瓌	アヤシ	あやし	アヤシ（瓌）			200200238343y0moyKMd
F15589_03	F15589_03	K06021420	瓌	メクル	めぐる	メグル（瓌）			2002041d8ec6p58eI7oW
F15593_02	F15593_02	K06021520	琑	クサリ	くさり	クサリ（琑）			20020139f129PYq8Ry01
F15593_03	F15593_03	K06021520	琑	トラル	とらふ	トラフ（琑）			20020311c8e7SU4WB55B
F15593_04	F15593_04	K06021520	琑	ホタル	ほだる	ホダル（琑）			200203dde564FKcUJQ6g
F15594_02	F15594_02	K06021530	璘	マタラナリ	まだら	マダラ（璘）			200203f06f464sv6K6ww
F15594_03	F15594_03	K06021530	璘	マタラカニ	まだらか	マダラカ（璘）			200203f074951T3aZ2c3
F15612_02	F15612_02	K06022140	弄	モテアソフ	もてあそぶ	モテアソブ（弄）			20020428e0aduwayQM9K
F15612_03	F15612_03	K06022140	弄	タハフレ	たはぶれ	タハブレ（弄）			200202abfe32joGY9upf
F15626_03	F15626_03	K06022530	𪼑	マタク	またく	マタク（𪼑）			
F15626_04	F15626_04	K06022530	𪼑	ツヨシ	つよし	ツヨシ（𪼑）			200202da14d7G867n5Wa
F15632_02	F15632_02	K06022710	珮	オム物（ム-フ）	おむもの	オムモノ（珮）	オフモノ（珮）		200200b3dfecZK1z6pJr
F15632_02b	F15632_02	K06022710	珮	オム物（ム-フ）	おふもの	オフモノ（珮）	オムモノ（珮）		
F15661_03	F15661_03	K06023620	璀	マタラナリ	まだら	マダラ（璀）			200203f06f464sv6K6ww
F15672_03	F15672_03	K06024110	璗	コカネ（HLVL）	こがね	コガネ（璗）			20020182ed0dPuM15kj5
F15679_04	F15679_04	K06024310	瑟	カスカナリ	かすかなり	カスカ（瑟）			200200d2abc6Ts2ebkq6
F15679_05	F15679_05	K06024310	瑟	ツヽシム	つつしむ	ツツシム（瑟）			
F15680_01	F15680_01	K06024330	𤦗	スヽク	すすく	ススク（𤦗）			
F15681_02	F15681_02	K06024340	尪	マツシ	まづし	マヅシ（尪）			200203ef5c68Q7Q4cupL
F15681_03	F15681_03	K06024340	尪	ヨハシ	よわし	ヨワシ（尪）			2002045b88643fAqietj
F15683_02	F15683_02	K06024420	理	タヽス-シ（LLVH-_）	ただす	タダス（理）	タダシ（理）		2002029ea2df9vXQqwq6
F15683_02b	F15683_02	K06024420	理	タヽス-シ（LLVH-_）	ただし	タダシ（理）	タダス（理）		2002029e98d80n0nyABp
F15683_03	F15683_03	K06024420	理	ミチ	みち	ミチ（理）			200204043971fC6eNfi8
F15683_04	F15683_04	K06024420	理	ノリ	のり	ノリ（理）			
F15683_05	F15683_05	K06024420	理	トヽノフ	ととのふ	トトノフ（理）			2002030c33b6d1z6CX4j
F15683_06	F15683_06	K06024420	理	ヲサム（LL_）	をさむ	ヲサム（理）			2002009ad1f6pe92Wobi
F15683_07	F15683_07	K06024420	理	マツリコト	まつりごと	マツリゴト（理）			200203f3be4awbzBwJQN
F15683_08	F15683_08	K06024420	理	ヤム（HL）〈止〉	やむ	ヤム（理）			
F15683_09	F15683_09	K06024420	理	ツクロフ（LLH_）	つくろふ	ツクロフ（理）			200202d22abaBooG8R66
F15683_10	F15683_10	K06024420	理	マサ	まさ	マサ（理）			200203ee16d01EMRJ2Rb
F15683_11	F15683_11	K06024420	理	スチ	すぢ	スヂ（理）			200202484787v1kyyym9
F15683_12	F15683_12	K06024420	理	ヨシ	よし	ヨシ（理）			2002044c35eecK16K1He
F15683_13	F15683_13	K06024420	理	ワカル	わかる	ワカル（理）			2002047eaddezCYC9G8d
F15683_14	F15683_14	K06024420	理	シハ	しわ	シワ（理）			2002023100edZ5ESQAT6
F15683_15	F15683_15	K06024420	理	コトハル（__HL）	ことわる	コトワル（理）			2002019b3c7e7eHvQDAs
F15683_16	F15683_16	K06024420	理	アヤ（LL）	あや	アヤ（理）			200200234682lvyps8LQ
F15683_17	F15683_17	K06024420	理	コトワリ（__LL）	ことわり	コトワリ（理）			2002019b3149LxIeOemR
F15683_18	F15683_18	K06024420	理	メノマヽヨシ（LL__LH）	めのままよし	メノママヨシ（理）			null
F15684_01	F15684_01	K06024511	䉼／理	シツラフ（LLHL）	しつらふ	シツラフ（䉼理）			200201ecaee1MUTPZLqf
F15685_02	F15685_02	K06024520	珠	タマ（LL）	たま	タマ（珠）			200202a78ebfdFHE9I6i
F15685_03	F15685_03	K06024520	珠	シラタマ	しらたま	シラタマ（珠）			2002022bfe9blwK2xgW4
F15686_01	F15686_01	K06024531	真／ー（珠）	シラタマ	しらたま	シラタマ（真珠）			2002022bfe9blwK2xgW4
F15687_01	F15687_01	K06024541	月／ー（珠）	水トルタマ（_L___）	みづとるたま	ミヅトルタマ（月珠）			20020401bd97cN17K1il
F15688_01	F15688_01	K06024611	火／ー（珠）	俗云ヒサクカタ（LLLLVH）	ひさくがた	ヒサクガタ（火珠）			20020383eef1CofWvHrN
F15689_01	F15689_01	K06024621	雲／ー（珠）	ウス（LLV）	うず	ウズ（雲珠）			2002006316d27p7by0yr
F15689_02	F15689_02	K06024621	雲／ー（珠）	キラヽ	きらら	キララ（雲珠）			2002012b1670arqn69Mn
F15690_01	F15690_01	K06024630	⿰王身	アラハル	あらはる	アラハル（⿰王身）			
F15691_01	F15691_01	K06024640	環	タマキ	たまき	タマキ（環）			200202a80d90d6FCjyAW
F15691_02	F15691_02	K06024640	環	トモキル	ともきる	トモキル（環）			
F15691_03	F15691_03	K06024640	環	メクル（_HV_）	めぐる	メグル（環）			2002041d8ec6p58eI7oW
F15691_04	F15691_04	K06024640	環	ユヒマキ	ゆびまき	ユビマキ（環）			20020449d07e8Mi45bnB
F15692_01	F15692_01	K06024710	㻞	マタラク	またらく	マタラク（㻞）			
F15693_02	F15693_02	K06024720	璫	コシリ（LLVL）	こじり	コジリ（璫）			20020191c01bezxp04n5
F15693_03	F15693_03	K06024720	璫	耳ノクサリ（__LVHL）	みみのぐさり	ミミノグサリ（璫）			null
F15694_03	F15694_03	K06024730	望	ネカフ	ねがふ	ネガフ（望）			2002033fac3byihHUA87
F15694_04	F15694_04	K06024730	望	ミツ	みつ	ミツ（望）			20020404ff0aBzd1pidA
F15694_05	F15694_05	K06024730	望	ウラム（LLH）	うらむ	ウラム（望）			20020071da8a21DXtBn9
F15694_06	F15694_06	K06024730	望	アフク	あふぐ	アフグ（望）			20020005123f0m91d1pq
F15694_07	F15694_07	K06024730	望	ノソム（HHV_）	のぞむ	ノゾム（望）			2002034a61d3g5pvetjZ
